ID	Value
PBAD4018	ਪੀ\N_NN ਆਰ\N_NN 108\QT_QTF :\RD_PUNC ਇਹ\PR_PRP ਮੱਧਰੀ\JJ ,\RD_PUNC ਸਖਤ\JJ ਪਰਾਲ\JJ ਅਤੇ\CC_CCD ਖੜ੍ਹਵੇਂ\JJ ਪੱਤਿਆਂ\N_NN ਵਾਲੀ\PSP ਕਿਸਮ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD4019	ਪੀ\N_NN ਆਰ\N_NN 106\QT_QTF :\RD_PUNC ਇਸਦੇ\PR_PRP ਦਾਣੇ\N_NN ਲੰਮੇ\JJ ,\RD_PUNC ਪਤਲੇ\JJ ਤੇ\N_NN ਸਾਫ਼\JJ ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD4020	ਪੀ\N_NN ਆਰ\N_NN 115\QT_QTF ਇਸਦੇ\PR_PRP ਪੌਦਿਆਂ\N_NN ਦੀ\PSP ਔਸਤ\RB ਉਚਾਈ\N_NN 100\QT_QTF ਸੈਂਟੀਮੀਟਰ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD4021	ਪੀ\N_NN ਆਰ\N_NN 113\QT_QTF :\RD_PUNC ਇਸ\PR_PRP ਕਿਸਮ\N_NN ਦਾ\PSP ਝਾੜ\N_NN 28\QT_QTF ਕੁਇੰਟਲ\N_NN ਪ੍ਰਤੀ\N_NN ਏਕੜ\N_NN ਨਿਕਲ\V_VM ਆਉਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD4022	ਕਣਕ\N_NN ਜਾਂ\CC_CCD ਹੋਰ\DM_DMQ ਫ਼ਸਲ\N_NN ,\RD_PUNC ਜਿਸ\PR_PRL ਪਿੱਛੋਂ\RB ਝੋਨਾ\N_NN ਬੀਜਣਾ\V_VM_VINF ਹੋਵੇ\V_VM_VF ,\RD_PUNC ਨੂੰ\PSP ਕੱਟ\V_VM ਕੇ\V_VM_VNF ਖੇਤਾਂ\N_NN ਨੂੰ\PSP ਪਾਣੀ\N_NN ਲਾ\V_VM_VNF ਦਿਉ\V_VM_VF ।\RD_PUNC
PBAD4023	ਖੇਤਾਂ\N_NN ਵਿਚ\PSP ਝੋਨੇ\N_NN ਦੀ\PSP ਪਨੀਰੀ\N_NN ਲਾਉਣ\V_VM_VINF ਤੋਂ\PSP ਇੱਕ\QT_QTC ਦਿਨ\N_NN ਪਹਿਲਾਂ\RB ਹਰੀ\JJ ਖਾਦ\N_NN ਦੀ\PSP ਫ਼ਸਲ\N_NN ਨੂੰ\PSP ਦੱਬ\V_VM ਦਿਉ\V_VM_VF ।\RD_PUNC
PBAD4024	ਖੇਤ\N_NN ਦੀ\PSP ਤਿਆਰੀ\N_NN :\RD_PUNC ਖੇਤ\N_NN ਵਿਚ\PSP ਕੱਦ\N_NN ਪੱਧਰਾ\N_NN ਤੇ\CC_CCD ਚੰਗਾ\JJ ਕਰੋ\V_VM_VF ਤਾਂ\CC_CCD ਕਿ\CC_CCS ਛੋਟੇ\JJ ਪੌਦੇ\N_NN ਚੰਗੀ\JJ ਤਰ੍ਹਾਂ\PSP ਲਗ\V_VM ਜਾਣ\V_VM_VINF ।\RD_PUNC
PBAD4025	ਬੀਜ\N_NN ਦੀ\PSP ਮਾਤਰਾ\N_NN ਤੇ\CC_CCD ਸੋਧ\N_NN :\RD_PUNC ਚੁਣਿਆ\JJ ਹੋਇਆ\V_VM_VF ਬੀਜ\N_NN 5\QT_QTF ਗ੍ਰਾਮ\N_NN ਐਮੀਸਾਨ\N_NN 6\QT_QTF ਅਤੇ\CC_CCD ਇਕ\QT_QTC ਗ੍ਰਾਮ\N_NN ਸਟਰੈਪਟੋਸਾਈਕਲੀਨ\N_NN ਦੇ\PSP 10\QT_QTF ਲਿਟਰ\N_NN ਪਾਣੀ\N_NN ਦੇ\PSP ਘੋਲ\V_VM ਵਿਚ\PSP ,\RD_PUNC ਬਿਜਾਈ\N_NN ਤੋਂ\PSP 8-10\QT_QTF ਘੰਟੇ\N_NN ਪਹਿਲਾਂ\RB ਡੁਬੋ\V_VM ਲਉ\V_VM_VF ।\RD_PUNC
PBAD4026	ਪਨੀਰੀ\N_NN ਤਿਆਰ\N_NN ਕਰਨਾ\V_VM_VINF :\RD_PUNC ਨਰੋਈ\JJ ਪਨੀਰੀ\N_NN ਤਿਆਰ\N_NN ਕਰਨ\V_VM_VF ਲਈ\PSP ਬਿਜਾਈ\N_NN ਦੇ\PSP ਸਮੇਂ\N_NN ਅਤੇ\CC_CCD ਢੰਗ\N_NN ਦੀ\PSP ਬਹੁਤ\DM_DMQ ਮਹੱਤਤਾ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD4027	ਪਨੀਰੀ\N_NN ਬੀਜਣ\N_NN ਦਾ\PSP ਸਮਾਂ\N_NN :\RD_PUNC ਝੋਨੇ\N_NN ਦੀਆਂ\N_NN ਸਿਫਾਰਸ਼\N_NN ਕੀਤੀਆਂ\V_VM_VF ਸਾਰੀਆਂ\DM_DMQ ਕਿਸਮਾਂ\N_NN ਦੀ\PSP ਪਨੀਰੀ\N_NN ਬੀਜਣ\N_NN ਦਾ\PSP ਸਮਾਂ\N_NN 10\QT_QTF ਤੋਂ\PSP 20\QT_QTF ਮਈ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD4028	12-15\QT_QTF ਟਨ\N_NN ਗਲੀ-ਸੜੀ\JJ ਰੂੜੀ\N_NN ਜਾਂ\CC_CCD ਕੰਪੋਸਟ\N_NN ਇੱਕ\QT_QTC ਏਕੜ\N_NN ਦੇ\PSP ਹਿਸਾਬ\N_NN ਨਾਲ\PSP ਮਿੱਟੀ\N_NN ਵਿੱਚ\PSP ਰਲਾਉ\V_VM_VF ।\RD_PUNC
PBAD4029	ਇਸ\PR_PRP ਤਰ੍ਹਾਂ\PSP 24\QT_QTF ਤੋਂ\PSP 36\QT_QTF ਘੰਟੇ\N_NN ਦੇ\PSP ਅੰਦਰ\RB ਬੀਜ\N_NN ਪੁੰਗਰ\V_VM ਪਵੇਗਾ\V_VM_VF ।\RD_PUNC
PBAD4030	ਜ਼ਮੀਨ\N_NN ਨੂੰ\PSP ਬਾਰ-ਬਾਰ\RB ਪਾਣੀ\N_NN ਲਾ\V_VM ਕੇ\V_VM_VNF ਗਿੱਲੀ\JJ ਰੱਖੋ\V_VM_VF ।\RD_PUNC
PBAD4031	ਇਸ\PR_PRP ਤਰ੍ਹਾਂ\PSP 8\QT_QTF ਕਿਲੋ\N_NN ਬੀਜ\N_NN ਨਾਲ\PSP ਤਿਆਰ\V_VM ਕੀਤੀਆਂ\V_VM_VF 8\QT_QTF ਕਿਆਰੀਆਂ\N_NN (ਸਾਢੇ\QT_QTO 6\QT_QTF ਮਰਲੇ)\N_NN ਦੀ\PSP ਪਨੀਰੀ\N_NN ਇੱਕ\QT_QTO ਏਕੜ\N_NN ਲਈ\PSP ਕਾਫੀ\JJ ਹੈ\V_VAUX ।\RD_PUNC
PBAD4032	ਇੱਕ\QT_QTC ਹਿੱਸਾ\N_NN ਮਿੱਟੀ\N_NN ਤੇ\CC_CCD ਇੱਕ\QT_QTC ਹਿੱਸਾ\N_NN ਰੂੜੀ\N_NN ਦੀ\PSP ਖਾਦ\N_NN ਨੂੰ\PSP ਰਲਾ\V_VM ਲਉ\V_VM_VF ।\RD_PUNC
PBAD4033	ਜਿਸ\PR_PRL ਥਾਂ\N_NN ਤੇ\PSP ਪਨੀਰੀ\N_NN ਬੀਜਣੀ\V_VM_VINF ਹੋਵੇ\V_VM_VF ,\RD_PUNC ਪੱਧਰਾ\JJ ਕਰ\V_VM_VF ਲਉ\V_VM_VF ।\RD_PUNC
PBAD4034	ਹਰ\DM_DMQ ਖਾਨੇ\N_NN ਵਿਚ\PSP 50\QT_QTF ਗ੍ਰਾਮ\N_NN ਦੇ\PSP ਹਿਸਾਬ\N_NN ਉਂਗਰਿਆ\V_VM ਹੋਇਆ\V_VM_VF ਬੀਜ\N_NN ਇੱਕਸਾਰ\RB ਇਸ\PR_PRP ਤਰ੍ਹਾਂ\PSP ਖਿਲਾਰੋ\V_VM ਕਿ\CC_CCS ਇਕ\QT_QTC ਵਰਗ\N_NN ਸੈਂਟੀਮੀਟਰ\N_NN ਥਾਂ\N_NN ਵਿਚ\PSP 2-3\QT_QTF ਬੂਟੇ\N_NN ਜੰਮ\V_VM ਪੈਣ\V_VM_VF ।\RD_PUNC
PBAD4035	ਬੀਜ\N_NN ਨੂੰ\PSP ਮਿੱਟੀ\N_NN ਦੀ\PSP ਪਤਲੀ\JJ ਤਹਿ\N_NN ਨਾਲ\PSP ਢੱਕ\V_VM ਦਿਉ\V_VM_VF ।\RD_PUNC
PBAD4036	ਇਸ\PR_PRP ਗੱਲ\N_NN ਦਾ\PSP ਧਿਆਨ\N_NN ਰੱਖੋ\V_VM_VF ਕਿ\CC_CCS ਪਨੀਰੀ\N_NN ਬੀਜੀ\N_NN ਥਾਂ\N_NN ਹਮੇਸ਼ਾਂ\RB ਗਿੱਲੀ\JJ ਰਹੇ\V_VM_VF ।\RD_PUNC
PBAD4037	ਪਨੀਰੀ\N_NN ਪੁੱਟਣ\V_VM_VINF ਤੋਂ\PSP ਕੁਝ\DM_DMQ ਘੰਟੇ\N_NN ਪਹਿਲਾਂ\RB ਪਨੀਰੀ\N_NN ਦੀਆਂ\PSP ਕਿਆਰੀਆਂ\N_NN ਵਿੱਚੋਂ\PSP ਪਾਣੀ\N_NN ਬਾਹਰ\RB ਕੱਢ\V_VM ਦਿਉ\V_VM_VF ।\RD_PUNC
PBAD4038	ਹੁਣ\RB ਪੁੱਟੀ\N_NN ਹੋਈ\V_VM_VF ਪਨੀਰੀ\N_NN ਖੇਤ\N_NN ਵਿਚ\PSP ਲਾਉਣ\V_VM_VINF ਲਈ\PSP ਤਿਆਰ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBAD4039	ਪਰ\CC_CCS ਪੀ\N_NN ਆਰ\N_NN 115\QT_QTF ਕਿਸਮ\N_NN ਦੀ\PSP ਲੁਆਈ\N_NN 20\QT_QTF ਤੋਂ\PSP 30\QT_QTF ਜੂਨ\N_NN ਤੱਕ\PSP ਵੀ\RP_RPD ਹੋ\V_VM ਸਕਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD4040	ਪਨੀਰੀ\N_NN ਲਾਈਨਾਂ\N_NN ਵਿਚ\PSP ਲਾਉ\V_VM ।\RD_PUNC
PBAD4041	ਇਸ\PR_PRP ਕੰਮ\N_NN ਲਈ\PSP ਹੱਥ\N_NN ਨਾਲ\PSP ਚੱਲਣ\V_VM_VINF ਵਾਲੇ\PSP ਪਨੀਰੀ\N_NN ਲਾਉਣ\V_VM_VINF ਵਾਲੇ\PSP ਜੰਤਰ\N_NN ਦੀ\PSP ਵਰਤੋਂ\V_VM ਵੀ\RP_RPD ਕੀਤੀ\V_VM_VF ਜਾ\V_VM_VNF ਸਕਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD4042	ਜਿੱਥੇ\PR_PRL ਪੈਡੀਵੀਡਰ\N_NN ਨਾ\RP_NEG ਚੱਲ\V_VM ਸਕਦਾ\V_VM_VF ਹੋਵੇ\V_VM_VF ,\RD_PUNC ਉਥੇ\RB ਨਦੀਨ\N_NN ਹੱਥਾਂ\N_NN ਨਾਲ\N_NN ਪੁੱਟ\V_VM ਦਿਉ\V_VM_VF ।\RD_PUNC
PBAD4043	ਨਦੀਨ\N_NN ਨਾਸ਼ਕ\JJ ਦਵਾਈਆਂ\N_NN ਦੀ\PSP ਵਰਤੋਂ\V_VM ਲਾਹੇਵੰਦ\RB ਹੈ\V_VAUX ।\RD_PUNC
PBAD4044	ਪਾਣੀ\N_NN ਵਿੱਚ\PSP ਪਨੀਰੀ\N_NN ਲਾਉਣ\V_VM_VINF ਤੋਂ\PSP 2-3\QT_QTF ਦਿਨਾਂ\N_NN ਦੇ\PSP ਅੰਦਰ\RB ਇੱਕਸਾਰ\JJ ਛੱਟਾ\V_VM ਦਿੱਤਾ\V_VM_VF ਜਾ\V_VM_VNF ਸਕਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD4045	ਸਟੌਂਪ\N_NN ਦੀ\PSP ਹਲਕੀਆਂ\JJ ਜ਼ਮੀਨਾਂ\N_NN ਵਿਚ\PSP ਘੱਟ\RB ਮਾਤਰਾ\N_NN ਅਤੇ\CC_CCD ਦਰਮਿਆਨੀਆਂ\JJ ਤੇ\CC_CCD ਭਾਰੀਆਂ\JJ ਜ਼ਮੀਨਾਂ\N_NN ਵਿਚ\PSP ਵੱਧ\RB ਮਾਤਰਾ\N_NN ਦੀ\PSP ਵਰਤੋਂ\V_VM ਕਰੋ\V_VM_VF ।\RD_PUNC
PBAD4046	ਛਿੜਕਾਅ\N_NN ਤੋਂ\PSP ਪਹਿਲਾਂ\RB ਫ਼ਸਲ\N_NN ਵਿੱਚ\PSP ਖੜ੍ਹੇ\RB ਪਾਣੀ\N_NN ਨੂੰ\PSP ਕੱਢ\V_VM ਦੇਣਾ\V_VM_VINF ਚਾਹੀਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD4047	ਸਿੰਚਾਈ\N_NN ਤੇ\CC_CCD ਜਲ\N_NN ਨਿਕਾਸ\N_NN ਲਈ\PSP ਚੰਗੀ\JJ ਰੋੜ੍ਹ\N_NN ਵਾਲੀਆਂ\PSP ਖਾਲੀਆਂ\N_NN ਬਨਾਉਣੀਆਂ\V_VM_VF ਚਾਹੀਦੀਆਂ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD4048	ਝੋਨੇ\N_NN ਦੀ\PSP ਫ਼ਸਲ\N_NN ਦੇ\PSP ਠੀਕ\JJ ਵਾਧੇ\RB ਅਤੇ\CC_CCD ਪੂਰੇ\JJ ਝਾੜ\N_NN ਲਈ\PSP ਪਾਣੀ\N_NN ਦੀ\PSP ਬਹੁਤ\DM_DMQ ਲੋੜ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBAD4049	ਪਨੀਰੀ\N_NN ਲਾਉਣ\V_VM_VINF ਪਿੱਛੋਂ\RB 2\QT_QTF ਹਫ਼ਤੇ\N_NN ਤੱਕ\PSP ਪਾਣੀ\N_NN ਖੇਤ\N_NN ਵਿੱਚ\PSP ਖੜ੍ਹਾ\RB ਰੱਖਣਾ\V_VM_VINF ਜ਼ਰੂਰੀ\RB ਹੈ\V_VAUX ।\RD_PUNC
PBAD4050	ਪਰ\CC_CCS ਇਸ\PR_PRP ਗੱਲ\N_NN ਦਾ\PSP ਧਿਆਨ\N_NN ਰੱਖੋ\V_VM ਕਿ\CC_CCS ਜ਼ਮੀਨ\N_NN ਵਿੱਚ\PSP ਤ੍ਰੇੜਾਂ\N_NN ਨਾ\RP_NEG ਪੈਣ\V_VM_VF ।\RD_PUNC
PBAD4051	ਸੇਮ\N_NN ਵਾਲੇ\N_NN ਖੇਤਾਂ\N_NN ਵਿੱਚ\PSP ਕਣਕ\N_NN ਦੀ\PSP ਬਿਜਾਈ\N_NN ਪਛੇਤੀ\RB ਹੋਣ\V_VM_VINF ਤੋਂ\PSP ਬਚਾਉਣ\V_VM_VINF ਲਈ\PSP ਕਣਕ\N_NN ਦੀ\PSP ਰੌਣੀ\N_NN ਖੜ੍ਹੇ\JJ ਝੋਨੇ\N_NN ਦੀ\PSP ਕਟਾਈ\N_NN ਤੋਂ\PSP ਦੋ\QT_QTC ਹਫ਼ਤੇ\N_NN ਪਹਿਲਾਂ\RB ,\RD_PUNC ਜ਼ਮੀਨ\N_NN ਦੀ\PSP ਕਿਸਮ\N_NN ਅਨੁਸਾਰ\N_NN ਕਰੋ\V_VM_VF ।\RD_PUNC
PBAD4052	ਸਾਰੀ\RB ਫਾਸਫੋਰਸ\N_NN ,\RD_PUNC ਸਾਰੀ\RB ਪੋਟਾਸ਼\N_NN ਅਤੇ\CC_CCD ਇੱਕ\QT_QTC ਤਿਹਾਈ\QT_QTO ਨਾਈਟ੍ਰੋਜਨ\N_NN ਖਾਦ\N_NN ਆਖਰੀ\RB ਕੱਦੂ\N_NN ਕਰਨ\V_VM_VF ਤੋਂ\PSP ਪਹਿਲਾਂ\RB ਪਾ\V_VM_VNF ਦਿਉ\V_VM_VF ।\RD_PUNC
PBAD4053	ਫਾਸਫੋਰਸ\N_NN ਵਾਲੀ\PSP ਖਾਦ\N_NN ਪਨੀਰੀ\N_NN ਪੁੱਟ\V_VM ਕੇ\V_VM_VNF ਲਾਉਣ\V_VM_VINF ਤੋਂ\PSP 21\QT_QTF ਦਿਨਾਂ\N_NN ਤੱਕ\PSP ਵੀ\RP_RPD ਪਾਈ\V_VM ਜਾ\V_VM_VNF ਸਕਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD4054	ਪਾਣੀ\N_NN ਖਾਦ\N_NN ਪਾਉਣ\V_VM_VINF ਤੋਂ\PSP ਤੀਸਰੇ\QT_QTO ਦਿਨ\N_NN ਲਾਉ\V_VM ।\RD_PUNC
PBAD4055	ਝੋਨਾ\N_NN ਲਾਉਣ\V_VM_VINF ਸਮੇਂ\N_NN 25\QT_QTF ਕਿਲੋ\N_NN ਯੂਰੀਆ\N_NN ਪ੍ਰਤੀ\N_NN ਏਕੜ\N_NN ਆਖਰੀ\RB ਕੱਦੂ\N_NN ਨਾਲ\PSP ਪਾਉ\V_VM ।\RD_PUNC
PBAD4056	ਰੰਗ\N_NN ਮਿਲਾਉਣ\V_VM_VINF ਲਈ\PSP ਪੱਤੇ\N_NN ਨੂੰ\PSP ਬੂਟੇ\N_NN ਨਾਲੋਂ\PSP ਤੋੜਿਆ\V_VM ਨਾ\RP_NEG ਜਾਵੇ\V_VM_VF ।\RD_PUNC
PBAD4057	ਝੋਨੇ\N_NN ਦੇ\PSP ਨਿੱਸਰਨ\RB ਤੋਂ\PSP ਬਾਅਦ\RB ਚਾਰਟ\N_NN ਦੀ\PSP ਵਰਤੋਂ\N_NN ਨਾ\RP_NEG ਕੀਤੀ\V_VM_VF ਜਾਵੇ\V_VM_VF ।\RD_PUNC
PBAD4058	ਜਿਨ੍ਹਾਂ\PR_PRL ਖੇਤਾਂ\N_NN ਵਿਚ\PSP ਰੂੜੀ\N_NN ਦੀ\PSP ਵਰਤੋਂ\V_VM ਕੀਤੀ\V_VM_VF ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ,\RD_PUNC ਉਨ੍ਹਾਂ\PR_PRP ਖੇਤਾਂ\N_NN ਵਿਚ\PSP ਰੰਗੀਨ\JJ ਚਾਰਟ\N_NN ਦੀ\PSP ਵਰਤੋਂ\V_VM ਵਿਸ਼ੇਸ਼\RB ਤੌਰ\PSP ਤੇ\PSP ਲਾਹੇਵੰਦ\RB ਹੈ\V_VAUX ।\RD_PUNC
PBAD4059	ਜੇਕਰ\CC_CCS ਬੀਜੀ\N_NN ਫ਼ਸਲ\N_NN ਵਿੱਚ\PSP ਇਹ\PR_PRP ਨਿਸ਼ਾਨੀਆਂ\N_NN ਨਜ਼ਰ\N_NN ਆਉਣ\V_VM_VINF ਤਾਂ\CC_CCD ਉਸ\PR_PRP ਵੇਲੇ\PSP ਹੀ\RP_RPD ਜ਼ਿੰਕ\N_NN ਸਲਫੇਟ\N_NN ਖੇਤ\N_NN ਵਿਚ\PSP ਛੱਟੇ\RB ਨਾਲ\PSP ਪਾ\V_VM ਦਿਉ\V_VM_VNF ।\RD_PUNC
