ID	Value
PBED1011	ਰਾਜਸਥਾਨ\N_NNP ਦੀ\PSP ਜੰਮਪਲ\N_NN ਚਿਤਰਾਂਗਦਾ\N_NNP `\RD_PUNC ਆਈ\N_NNP ਮੀ\N_NNP ਔਰ\N_NNP ਮੈਂ\N_NNP `\RD_PUNC ਨੂੰ\PSP ਦੋ\QT_QTC ਔਰਤਾਂ\N_NN ਦੇ\PSP ਪਿਆਰ\N_NN ਤੇ\CC_CCD ਫਲਰਟ\N_NN ਵਿਅਕਤੀ\N_NN ਦੀ\PSP ਸ਼ਾਨਦਾਰ\JJ ਕਹਾਣੀ\N_NN ਦੱਸਦੀ\V_VM_VF ਆਸਵੰਦ\N_NN ਹੈ\V_VAUX ਕਿ\CC_CCS ਇਹ\N_NN ਫ਼ਿਲਮ\N_NN ਵਪਾਰਕ\N_NN ਸਿਨੇਮਾ\N_NN `\RD_PUNC ਚ\PSP ਉਸ\PR_PRP ਦੀ\PSP ਹਾਜ਼ਰੀ\N_NN ਨੂੰ\PSP ਹੋਰ\N_NN ਚਾਰ\QT_QTC ਚੰਨ\N_NN ਲਾਏਗੀ\V_VM_VF |\N_NN
PBED1012	ਕਿਸੇ\DM_DMQ ਸਮੇਂ\N_NN ਜੈਜ਼ੀ\N_NNP ਬੀ.\N_NNP ਦੇ\PSP ਵੀਡੀਓ\N_NN `\RD_PUNC ਸੁਰਮਾ\N_NNP `\RD_PUNC `\RD_PUNC ਚ\PSP ਮਾਡਲ\N_NN ਬਣੇ\V_VM_VF ਤੇ\CC_CCD ਮੁੜ\N_NN ਪੰਕਜ\N_NNP ਉਧਾਸ\N_NNP ਦੇ\PSP ਵੀਡੀਓ\N_NN ਕਰਨ\V_VM_VNF ਵਾਲੇ\RB ਜਾਨ\N_NNP ਅਬਰਾਹਮ\N_NNP ਦੀ\PSP ਗਿਣਤੀ\N_NN ਅੱਜ\RB ਚੋਟੀ\JJ ਦੇ\PSP ਪੰਜ\QT_QTC ਐਕਸ਼ਨ\N_NN ਨਾਇਕਾਂ\N_NN `\RD_PUNC ਚ\PSP ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1013	ਮਾਡਲ\N_NN ਨਿਰਮਾਤਾ\N_NNP ਤੇ\CC_CCD ਅਭਿਨੇਤਾ\N_NN ਜਾਨ\N_NNP ਅਬਰਾਹਮ\N_NNP ਦਾ\PSP `\RD_PUNC ਜਿਸਮ\N_NNP `\RD_PUNC ਫ਼ਿਲਮ\N_NN ਤੋਂ\PSP ਸ਼ੁਰੂ\RB ਹੋਇਆ\V_VM_VF ਸਫ਼ਰ\N_NN ਹੁਣ\RB `\RD_PUNC ਆਈ\N_NNP ਮੀ\N_NNP ਔਰ\N_NNP ਮੈਂ\N_NNP `\RD_PUNC ਤੱਕ\RB ਪਹੁੰਚ\V_VM ਗਿਆ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1014	ਉਮਰ\N_NN ਭਾਵੇਂ\N_NN ਚਾਲੀ\QT_QTO ਦੀ\PSP ਹੋ\V_VM ਗਈ\V_VM_VF ਹੈ\V_VAUX ਪਰ\CC_CCD ਫਿਟਨੈਸ\N_NN ਨੇ\PSP ਬੁਢਾਪਾ\N_NN ਉਸ\PR_PRP ਦੇ\PSP ਨੇੜੇ\RB ਨਹੀਂ\RP_NEG ਢੁੱਕਣ\V_VM_VNF ਦਿੱਤਾ\V_VM_VF |\N_NN
PBED1015	ਫ਼ਿਲਮ\N_NN `\RD_PUNC ਜਿਸਮ\N_NNP `\RD_PUNC ਦਾ\PSP `\RD_PUNC ਕਬੀਰ\N_NNP ਲਾਲ\N_NNP `\RD_PUNC ਜਾਨ\N_NNP ਹੁਣ\RB ਨਵੇਂ\N_NN ਨਿਰਦੇਸ਼ਕ\N_NN ਕਪਿਲ\N_NNP ਸ਼ਰਮਾ\N_NNP ਦੀ\PSP `\RD_PUNC ਆਈ\N_NNP ਮੀ\N_NNP ਔਰ\N_NNP ਮੈਂ\N_NNP `\RD_PUNC ਦਾ\PSP ਸਹਿ-ਨਿਰਮਾਤਾ\N_NN ਵੀ\RP_RPD ਹੈ\V_VAUX |\RD_PUNC
PBED1016	ਜਾਨ\N_NNP ਨੇ\PSP ਨਿਰਮਾਤਰੀ\N_NN ਸਿ੍ਸ਼ਟੀ\N_NNP ਆਰੀਆ\N_NNP ਨਾਲ\N_NN ਤਾਲਮੇਲ\N_NN ਕਰਕੇ\V_VM_VF ਚਾਰ\QT_QTC ਸੰਗੀਤਕਾਰਾਂ\N_NN ਤੋਂ\PSP ਇਸ\PR_PRL ਫ਼ਿਲਮ\N_NN ਦਾ\PSP ਸੰਗੀਤ\N_NN ਬਣਵਾਇਆਹੈ\V_VAUX |\RD_PUNC
PBED1017	`\RD_PUNC ਰੇਸ-2\N_NNP `\RD_PUNC `\RD_PUNC ਚ\RD_PUNC ਅਰਮਾਨ\N_NNP ਮਲਿਕ\N_NNP ਬਣ\V_VM ਕੇ\V_VM_VF ਦਰਸ਼ਕਾਂ\N_NN ਦੇ\PSP ਅਰਮਾਨਾਂ\N_NN `\RD_PUNC ਤੇ\N_NN ਖਰੇ\N_NN ਉਤਰ\N_NN ਚੁੱਕੇ\V_VM_VF ਜਾਨ\N_NNP ਦੀ\PSP `\RD_PUNC ਆਈ\N_NNP ਮੀ\N_NNP ਔਰ\N_NNP ਮੈਂ\N_NNP `\RD_PUNC `\RD_PUNC ਚ\PSP ਰੁਮਾਂਟਿਕ\N_NN ਤੇ\CC_CCD ਹਾਸਰਸ\N_NN ਭੂਮਿਕਾ\N_NN ਹੈ\V_VAUX |\RD_PUNC
PBED1018	ਫ਼ਿਲਮ\N_NN `\RD_PUNC ਚ\PSP ਇਸ਼ਾਨ\N_NNP ਸੱਭਰਵਾਲ\N_NNP ਬਣਕੇ\V_VM_VF ਸੰਗੀਤ\N_NN ਨਿਰਮਾਤਾ\N_NN ਦਾ\PSP ਉਸ\PR_PRP ਕਿਰਦਾਰ\N_NN ਕੀਤਾ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1019	ਹੱਸਦਾ\V_VM_VF ਹੈ\V_VAUX ਜਾਨ\N_NNP ਕਿ\CC_CCS ਚਾਲੀ\QT_QTC ਦੀ\PSP ਉਮਰ\N_NN `\RD_PUNC ਚ\PSP ਵੀ\RP_RPD ਪੰਜ\QT_QTC ਹਸੀਨਾਂ\N_NN `\RD_PUNC ਆਈ\N_NNP ਮੀ\N_NNP ਔਰ\N_NNP ਮੈਂ\N_NNP `\RD_PUNC `\RD_PUNC ਚ\PSP ਉਸ\PR_PRP ਦੇ\PSP ਨਾਲ\N_NN ਹਨ\V_VAUX |\RD_PUNC
PBED1020	ਜਾਨ\N_NNP ਨੇ\PSP ਵੀ\RP_RPD ਪ੍ਰਚਾਰ\N_NN ਦੀ\PSP ਜ਼ਿੰਮੇਵਾਰੀ\N_NN ਤੱਕ\PSP ਖੁਦ\PR_PRF ਸੰਭਾਲ\N_NN ਕੇ\PSP ਇਸ\PR_PRL ਫ਼ਿਲਮ\N_NN ਨੂੰ\PSP ਖੂਬ\N_NN ਪ੍ਰਚਾਰਿਆ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1021	ਕੈਟਰੀਨਾ\N_NNP ਕੈਫ਼\N_NNP 2012\QT_QTF `\RD_PUNC ਚ\PSP ਕਾਮਯਾਬ\N_NN ਰਹੀ\V_VM_VF ਸੀ\V_VAUX |\RD_PUNC
PBED1022	ਵੱਡੀ\JJ ਗੱਲ\N_NN ਇਹ\DM_DMD ਸੀ\V_VAUX ਕਿ\CC_CCS 2\QT_QTC ਵਪਾਰਕ\N_NN ਦੁਸ਼ਮਣ\N_NN ਸਲਮਾਨ\N_NNP ਤੇ\CC_CCD ਸ਼ਾਹਰੁਖ\N_NNP ਨਾਲ\PSP ਉਸ\PR_PRP ਫ਼ਿਲਮਾਂ\N_NN ਕੀਤੀਆਂਤੇ\V_VM_VF ਉਹ\PR_PRP ਹਿੱਟ\N_NN ਰਹੀਆਂ\V_VM_VF |\RD_PUNC
PBED1023	ਮਤਭੇਦ\N_NN ਆਮ\N_NN ਗੱਲ\N_NN ਹੈ\V_VAUX ਪਰ\CC_CCD ਕੈਟੀ\N_NNP ਨਹੀਂ\RP_NEG ਚਾਹੁੰਦੀ\V_VM_VF ਕਿ\CC_CCD ਨਿੱਜੀ\N_NN ਪੱਧਰ\N_NN `\RD_PUNC ਤੇ\N_NN ਵੀ\RP_RPD ਦਿਲੋਂ\N_NN ਇਸ\N_NN ਨਾਲ\N_NN ਨਫ਼ਰਤ\N_NN ਹੋ\V_VM ਜਾਵੇ\V_VAUX |\RD_PUNC
PBED1024	ਆਪਣੇ\PR_PRF ਅਨੁਸਾਰ\N_NN ਚੱਲਣਵਾਲੀ\V_VM_VF ਕੈਟਰੀਨਾ\N_NNP ਸਰੀਰਕ\N_NN ਸੰੁਦਰਤਾ\N_NN ਤੇ\CC_CCD ਮੁਸਕਰਾਹਟ\N_NN ਨਾਲ\PSP ਹਰ\N_NN ਕਿਸੇ\N_NN ਨੂੰ\PSP ਖਿੱਚ\JJ ਲੈਂਦੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1025	ਹੁਣ\RB ਕੈਟਰੀਨਾ\N_NNP ਫ਼ਿਲਮਾਂ\N_NN ਦੀ\PSP ਮਾਰਕੀਟਿੰਗ\N_NN ਵੀ\RP_RPD ਕਰਨਾ\V_VM_VF ਚਾਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX
PBED1026	ਡਾਂਸ\N_NN ਦਾ\PSP ਅਭਿਆਸ\N_NN ਉਹ\PR_PRP ਰੋਜ਼\RB ਕਰ\V_VM ਰਹੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1027	ਡਾਂਸ\N_NN ਕਰਨ\N_NN ਦੇ\PSP ਨਾਲ-ਨਾਲ\N_NN ਸਰੀਰਕ\JJ ਫਿਟਨੈਸ\N_NN ਵੀ\RP_RPD ਕਾਇਮ\N_NN ਰੱਖਦੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1028	ਗ਼ਲਤੀਆਂ\N_NN ਦੇ\PSP ਸਬੰਧ\N_NN `\RD_PUNC ਚ\PSP ਉਹ\PR_PRP ਕਹਿ\V_VM ਰਹੀ\V_VM_VF ਹੈ\V_VAUX ਕਿ\CC_CCD ਅਸੀਂ\PR_PRP ਵੀ\RP_RPD ਇਨਸਾਨ\N_NN ਹਾਂ,\V_VAUX ਗ਼ਲਤੀ\N_NN ਹੋ\V_VM ਜਾਂਦੀ\V_VM_VF ਹੈ|\V_VAUX
PBED1029	ਅਸਲ\N_NN `\RD_PUNC ਚ\PSP ਆਪਣੀ\PR_PRF ਨਵੀਂ\JJ ਫੋਟੋ\N_NN ਦੇ\PSP ਸਬੰਧ\N_NN `\RD_PUNC ਚ\PSP ਉਹ\PR_PRP ਸਪੱਸ਼ਟੀਕਰਨ\N_NN ਦੇ\PSP ਰਹੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1030	ਬੂਮ\N_NNP `\RD_PUNC ਵਾਲੀ\N_NN ਕੈਟੀ\N_NNP ਅੱਜ\RB ਹਰ\N_NN ਸਟਾਰ\N_NN ਨਾਲ\PSP ਫ਼ਿਲਮਾਂਕਰ\N_NN ਰਹੀ\V_VM_VF ਹੈ\V_VAUX |\PSP
PBED1031	ਬਿਪਾਸ਼ਾ\N_NNP ਬਸੂ\N_NNP ਦੀ\PSP ਸਹੇਲੀ\N_NN ਬਣ\V_VM ਕੇ\PSP ਫਿਟਨੈਸ\N_NN ਦੇ\PSP ਕਈ\QT_QTF ਰਾਜ਼\N_NN ਸਿੱਖ\V_VM ਚੁੱਕੀ\V_VM_VF ਕੈਟੀ\N_NNP ਨੂੰ\PSP ਮਲਾਲ\N_NN ਹੈ\V_VAUX ਕਿ\CC_CCD ਪਾਕਿਸਤਾਨ\N_NNP `\RD_PUNC ਚ\PSP ਉਸ\PR_PRP ਦੇ\PSP ਪੋਸਟਰ\N_NN ਉਪਰ\N_NN ਪਾਬੰਦੀ\N_NN ਲੱਗ\V_VM ਗਈ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1032	ਕੈਟ\N_NNP ਇਸ\DM_DMD ਸਮੇਂ\N_NN `\RD_PUNC ਪਾਰਟਨਰ-2\N_NNP `\RD_PUNC ,\RD_PUNC `\RD_PUNC ਦੋਸਤਾਨਾ-2\N_NNP `\RD_PUNC ਤੇ\CC_CCD `\RD_PUNC ਧੂਮ-3\N_NNP `\RD_PUNC ਤੋਂ\PSP ਇਲਾਵਾ\RB `\RD_PUNC ਆਸਮਾਨ\N_NN `\RD_PUNC ਫ਼ਿਲਮਾਂ\N_NN ਵੀ\RP_RPD ਕਰ\V_VM ਰਹੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1033	ਫ਼ਿਲਮਾਂ\N_NN ਤੋਂ\PSP ਇਲਾਵਾ\RB ਸ਼ੋਅ\N_NN ਵੀ\RP_RPD ਜਾਰੀ\V_VM_VF ਹਨ\V_VAUX |\RD_PUNC
PBED1034	ਕ੍ਰਿਕਟ\N_NN `\RD_PUNC ਚ\PSP ਉਹ\PR_PRP ਖਾਸ\JJ ਦਿਲਚਸਪੀ\N_NN ਲੈ\V_VM ਰਹੀ\V_VM_VF ਹੈ\V_VAUX ਕਿਉਾਕਿ\DM_DMQ ਆ\V_VM ਰਹੇ\V_VM_VF ਆਈ.\N_NNP ਪੀ.\N_NNP ਐਲ.\N_NNP `\RD_PUNC ਚ\PSP ਅਦਾਕਾਰੀ\N_NN ਦਿਖਾ\V_VM_VF ਕੇ\N_NN ਸ਼ੋਹਰਤ\JJ ਤੇ\CC_CCD ਦੌਲਤ\JJ ਉਸ\PR_PRP ਨੇ\PSP ਇਕੱਠੀ\N_NN ਕਰਨੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1035	ਕਾਫ਼ੀ\JJ ਰੁੱਝੀ\N_NN ਹੋਈ\V_VM_VF ਹੋਣ\V_VM_VNF ਕਰਕੇ\V_VM_VF ਉਹ\PR_PRP ਥਕਾਵਟ\N_NN ਵੀ\RP_RPD ਮਹਿਸੂਸ\N_NN ਕਰ\V_VM ਰਹੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1036	ਫਿਰ\RB ਵੀ\RP_RPD ਪੈਸਾ\N_NN ਪ੍ਰੇਮ\N_NN ਉਸ\PR_PRP ਨੂੰ\PSP ਵਿਹਲੇ\N_NN ਵੀ\RP_RPD ਬੈਠਣ\V_VM_VNF ਨਹੀਂ\RP_NEG ਦਿੰਦਾ\V_VM_VF |\RD_PUNC
PBED1037	ਹੋਰ\RB ਤੇ\PSP ਹੋਰ\RB ਹੁਣ\RB ਵਿਆਹ\N_NN ਦੇ\PSP ਪ੍ਰੋਗਰਾਮਾਂ\N_NN `\RD_PUNC ਚ\PSP ਵੀ\RP_RPD ਕੈਟੀ\N_NNP ਭਾਗ\N_NN ਲੈ\V_VM ਕੇ\N_NN ਹੋਰ\N_NN ਨੋਟ\N_NN ਇਕੱਠੇ\N_NN ਕਰਨਾ\V_VM_VF ਚਾਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1038	ਫ਼ਿਲਮਾਂ\N_NN ਤਾਂ\PSP ਅੱਗੇ\RB ਹੀ\RP_RPD ਉਸ\PR_PRP ਕੋਲ\N_NN ਵਾਧੂ\JJ ਹਨ\V_VAUX |\RD_PUNC
PBED1039	ਛੋਟੇ\JJ ਪਰਦੇ\N_NN `\RD_PUNC ਤੇ\PSP ਆਏ\V_VM_VF ਸੀਰੀਅਲ\N_NN `\RD_PUNC ਕਸਮ\N_NNP ਸੇ\N_NNP `\RD_PUNC ਤੋਂ\PSP ਵਧੀਆ\N_NN ਅਭਿਨੈ\N_NN ਕਰਕੇ\V_VM_VF ਕਈ\QT_QTF ਦਰਜਨਾਂ\QT_QTF ਇਨਾਮ\N_NN ਜਿੱਤਣਵਾਲੀ\N_NN ਅਭਿਨੇਤਰੀ\N_NN ਪ੍ਰਾਚੀ\N_NNP ਦੇਸਾਈ\N_NNP ਅੱਜ\RB ਵੱਡੇ\JJ ਪਰਦੇ\N_NN ਦੀ\PSP ਵੱਡੀ\JJ ਸਟਾਰ\N_NN ਹੈ\V_VAUX |\RD_PUNC `\RD_PUNC
PBED1040	`\RD_PUNC ਕਸਮ\N_NNP ਸੇ\N_NNP `\RD_PUNC ਸੀਰੀਅਲ\N_NN 2006\QT_QTC ਤੋਂ\PSP ਸ਼ੁਰੂ\RB ਹੋ\V_VM ਕੇ\V_VM_VNF ਪੂਰੇ\V_VM_VF ਦੋ\QT_QTC ਸਾਲ\N_NN ਚੱਲਿਆ\V_VM_VF |\RD_PUNC `\RD_PUNC
PBED1041	`\RD_PUNC ਝਲਕ\N_NNP ਦਿਖਲਾ\N_NNP ਜਾ-2\N_NNP `\RD_PUNC ,\RD_PUNC `\RD_PUNC ਕਸੌਟੀ\N_NNP ਜ਼ਿੰਦਗੀ\N_NNP ਕੀ\N_NNP `\RD_PUNC ਆਦਿ\RP_CL ਸੀਰੀਅਲ\N_NN ਕੀਤੇ\V_VM_VF ਪਰ\CC_CCD ਅਸਲੀ\JJ ਪਛਾਣ\N_NN ਤਾਂ\PSP `\RD_PUNC ਕਸਮ\N_NNP ਸੇ\N_NNP `\RD_PUNC ਤੋਂ\PSP ਮਿਲੀ\V_VM_VF |\RD_PUNC
PBED1042	ਸਾਲ\N_NN 2008\QT_QTC `\RD_PUNC ਚ\PSP ਫ਼ਿਲਮ\N_NN `\RD_PUNC ਰਾਕ\N_NNP ਆਨ\N_NNP `\RD_PUNC ਨੇ\PSP ਉਸ\PR_PRP ਦੀ\PSP ਜ਼ਿੰਦਗੀ\N_NN ਹੀ\RP_RPD ਬਦਲ\V_VM ਦਿੱਤੀ\V_VM_VF |\RD_PUNC
PBED1043	ਫਿਰ\CC_CCS ਹੋਰ\RB ਵੀ\RP_RPD ਬਹੁਤ\N_NN ਸਾਰੀਆਂ\JJ ਫ਼ਿਲਮਾਂ\N_NN ਕੀਤੀਆਂ।\V_VM_VF
PBED1044	ਜਿਨ੍ਹਾਂ\DM_DMD ਵਿਚ\PSP `\RD_PUNC ਲਾਈਫ਼\N_NNP ਪਾਰਟਨਰ\N_NNP `\RD_PUNC ,\RD_PUNC `\RD_PUNC ਵੰਨਸ\N_NNP ਅਪਾਨ\N_NNP ਏ\N_NNP ਟਾਈਮ\N_NNP ਇਨ\N_NNP ਮੁੰਬਈ\N_NNP `\RD_PUNC ,\RD_PUNC `\RD_PUNC ਤੇਰੀ\N_NNP ਮੇਰੀ\N_NNP ਕਹਾਨੀ\N_NNP `\RD_PUNC ,\RD_PUNC `\RD_PUNC ਬੋਲ\N_NNP ਬੱਚਨ\N_NNP `\RD_PUNC ਆਦਿ\RP_CL ਫ਼ਿਲਮਾਂ\N_NN ਕੀਤੀਆਂ\V_VM_VF |\RD_PUNC
PBED1045	ਇਨ੍ਹਾਂ\DM_DMD ਫ਼ਿਲਮਾਂ\N_NN ਦੇ\PSP ਨਾਲ\PSP ਹੀ\RP_RPD ਪ੍ਰਾਚੀ\N_NNP ਕੋਲ\N_NNP ਕਈ\QT_QTF ਫ਼ਿਲਮਾਂ\N_NN ਹਨ,\V_VAUX ਜਿਨ੍ਹਾਂ\CC_CCD ਦੀ\PSP ਉਹ\PR_PRP ਸ਼ੂਟਿੰਗ,\N_NN ਡਬਿੰਗ\N_NN ਆਦਿ\RP_CL ਕਰ\V_VM ਰਹੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1046	ਉਸ\PR_PRP ਦੀ\PSP ਫ਼ਿਲਮ\N_NN `\RD_PUNC ਆਈ,\N_NNP ਮੀ\N_NNP ਔਰ\N_NNP ਮੈਂ\N_NNP `\RD_PUNC ਰਿਲੀਜ਼\N_NN ਹੋ\V_VM ਗਈ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1047	`\RD_PUNC ਪੁਲਿਸਗਿਰੀ\N_NNP `\RD_PUNC ,\RD_PUNC `\RD_PUNC 1920\N_NNP `\RD_PUNC (ਤੀਜਾ\QT_QTO ਭਾਗ),\N_NN `\RD_PUNC ਰਾਕ\N_NNP ਆਨ-2\N_NNP `\RD_PUNC ਆਦਿ\RP_CL ਫ਼ਿਲਮਾਂ\N_NN ਉਸ\PR_PRP ਕੋਲ\RB ਹਨ|\V_VAUX
PBED1048	ਵਿਕਰਮ\N_NNP ਭੱਟ\N_NNP ਦੀ\PSP 1920\N_NNP ਦੇ\PSP ਭਾਗ\N_NN ਤੀਜੇ\QT_QTO `\RD_PUNC ਚ\PSP ਉਹ\PR_PRP ਇਕ\QT_QTC ਡਰਾਉਣੀ\JJ ਭੂਮਿਕਾ\N_NN ਕਰ\V_VM ਰਹੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBED1049	ਇਸ\DM_DMD ਫ਼ਿਲਮ\N_NN `\RD_PUNC ਚ\PSP ਸੰਗੀਤ\N_NN ਤੇ\CC_CCD ਸਸਪੈਂਸ\N_NN ਥਿ੍ਲਰ\N_NN `\RD_PUNC ਤੇ\PSP ਧਿਆਨ\N_NN ਦਿੱਤਾ\V_VM_VF ਗਿਆ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC `\RD_PUNC
PBED1050	`\RD_PUNC ਗੋਆ\N_NNP ਟੂਰਿਜ਼ਮ\N_NNP ਵਿਭਾਗ\N_NNP `\RD_PUNC ਦੀ\PSP ਪ੍ਰਾਚੀ\N_NNP ਬਰਾਂਡ\N_NN ਅੰਬੈਸਡਰ\N_NN ਬਣੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
