ID	Value
PBRED4016	ਖੇਤੀ\N_NN ਤੋਂ\PSP ਹੋਣ\V_VM_VNF ਵਾਲੀ\PSP ਪੈਦਾਵਾਰ\N_NN ਲਈ\PSP ਦੇਵਤਿਆਂ\N_NN ਅੱਗੇ\RB ਪ੍ਰਾਰਥਨਾਂ\N_NN ਕੀਤੀ\V_VM_VF ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4017	ਰਿਗਵੇਦ\N_NNP ਵੈਦਿਕ\JJ ਧਰਮ\N_NN ਦਾ\PSP ਮੁੱਢਲਾ\JJ ਅਤੇ\CC_CCD ਪ੍ਰਮੁੱਖ\JJ ਗ੍ਰੰਥ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBRED4018	ਇਹ\DM_DMD ਵੈਦਿਕ\N_NN ਕਰਮਕਾਡਾਂ\N_NN ਅਤੇ\CC_CCD ਵਿਸ਼ਵਾਸਾਂ\N_NN ਨੂੰ\PSP ਉਜਾਗਰ\N_NN ਕਰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4019	ਸਾਮ\N_NN ਦਾ\PSP ਅਰਥ\N_NN ਗਾਇਨ\N_NN ਅਤੇ\CC_CCD ਵੇਦ\N_NN ਦਾ\PSP ਅਰਥ\N_NN ਹੈ\V_VAUX ਗਿਆਨ\N_NN ।\RD_PUNC
PBRED4020	ਇਸ\DM_DMD ਵੇਦ\N_NN ਵਿਚਲੇ\RB ਮੰਤਰਾਂ\N_NN ਦਾ\PSP ਗਾਇਨ\N_NN ਕਰਕੇ\V_VM_VF ਦੇਵਤਿਆਂ\N_NN ਨੂੰ\PSP ਖੁਸ਼\JJ ਕਰਨ\V_VM_VNF ਦਾ\PSP ਯਤਨ\N_NN ਕੀਤਾ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4021	ਭਾਰਤੀ\JJ ਸੰਗੀਤ\N_NN ਪਰੰਪਰਾ\N_NN ਦਾ\PSP ਮੂਲ\N_NN ਸਾਮਵੇਦ\N_NNP ਤੋਂ\PSP ਮੰਨਿਆ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4022	ਇਸ\DM_DMD ਵਿਚ\PSP ਦਰਜ\N_NN ਮੰਤਰ\N_NN ਇੰਦਰ\N_NNP ,\RD_PUNC ਅਗਨੀ\N_NNP ,\RD_PUNC ਅਸ਼ਵਨੀ\N_NNP ,\RD_PUNC ਸੋਮ\N_NNP ਆਦਿ\RP_CL ਦੇਵੀ\N_NN ਦੇਵਤਿਆਂ\N_NN ਦੀ\PSP ਉਸਤਤ\N_NN ਵਿਚ\PSP ਗਾਇਨ\N_NN ਕਰਨ\V_VM_VNF ਤੇ\RB ਜ਼ੋਰ\JJ ਦਿੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBRED4023	ਇੰਦਰ\N_NNP ਤੋਂ\PSP ਜਲ\N_NN ਅਤੇ\CC_CCD ਬਲ\N_NN ਲੈਣ\V_VM_VNF ਦੀ\PSP ਪ੍ਰਾਰਥਨਾਂ\N_NN ਕੀਤੀ\V_VM_VF ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4024	ਅਗਨੀ\N_NN ਨੂੰ\PSP ਬੁਰਾਈ\N_NN ਦਾ\PSP ਨਾਸ਼ਕ\N_NN ਮੰਨਕੇ\V_VM_VF ਪੂਜਾ\N_NN ਕੀਤੀ\V_VM_VF ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4025	ਯਜੁਰਵੇਦ\N_NNP ਦਾ\PSP ਸਬੰਧ\N_NN ਯੱਗ\N_NN ਸਬੰਧੀ\N_NN ਮੰਤਰਾਂ\N_NN ਨਾਲ\PSP ਹੈ\V_VAUX ।\RD_PUNC
PBRED4026	ਕ੍ਰਿਸ਼ਨ\N_NNP ਯਜੁਰਵੇਦ\N_NNP ਨੂੰ\PSP ਤੈਤਰੀਯ\JJ ਸੰਹਿਤਾ\N_NN ਵੀ\RP_RPD ਕਿਹਾ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4027	ਯਾਗਯਵਲਕ\N_NNP ਨੇ\PSP ਪੜੇ\N_NN ਹੋਏ\V_VM_VF ਮੰਤਰ\N_NN ਉਲਟੀ\JJ ਕਰਕੇ\V_VM_VF ਸੁੱਟ\V_VM ਦਿੱਤੇ\V_VM_VF ।\RD_PUNC
PBRED4028	ਵੈਸ਼ੰਪਾਯਨ\N_NNP ਦੇ\PSP ਚੇਲਿਆਂ\N_NN ਨੇ\PSP ਤਿੱਤਰ\N_NN ਬਣਕੇ\V_VM_VF ਚੁਗ\V_VM ਲਿਆ\V_VM_VF ।\RD_PUNC
PBRED4029	ਜਿਸਤੋਂ\DM_DMR ਇਹ\DM_DMD ਸੰਪਰਦਾ\N_NN ਤੈਤਰੀਯ\N_NN ਕਹਾਈ\V_VM_VF ।\RD_PUNC
PBRED4030	ਯਜੁਰਵੇਦ\N_NNP ਵਿਚ\PSP ਮਨੁੱਖ\N_NN ਦੀਆਂ\PSP ਇਛਾਵਾਂ\N_NN ਦੀ\PSP ਪੂਰਤੀ\N_NN ਲਈ\PSP ਯੱਗ\N_NN ਤੇ\CC_CCD ਹਵਨ\N_NN ਦਾ\PSP ਮਾਰਗ\N_NN ਦਰਸਾਇਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4031	ਯੱਗ\N_NN ਜਾਂ\CC_CCD ਹਵਨ\N_NN ਕਰਦੇ\V_VM_VF ਸਮੇਂ\N_NN ਕੁੰਡ\N_NN ਦੀ\PSP ਤਿਆਰੀ\N_NN ਵਿਚ\PSP ਕਿੰਨੀਆਂ\DM_DMQ ਇੱਟਾਂ\N_NN ਦਾ\PSP ਪ੍ਰਯੋਗ\N_NN ਕਰਨਾ\V_VM_VINF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4032	ਹਵਨ\N_NN ਸਮੱਗਰੀ\N_NN ਵਿਚ\PSP ਕੀ\DM_DMQ ਕੁਝ\RB ਸਾਮਿਲ\N_NN ਕਰਨਾ\V_VM_VINF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4033	ਆਸਨ\N_NN ਅਤੇ\CC_CCD ਪਾਤਰ\N_NN ਕਿਸ\DM_DMQ ਦਿਸ਼ਾ\N_NN ਵੱਲ\PSP ਰੱਖਣੇ\V_VM_VINF ਹਨ\V_VAUX ।\RD_PUNC
PBRED4034	ਪ੍ਰੋਹਿਤ\N_NN ਕਿਥੇ\DM_DMQ ਬੈਠ\V_VM ਕੇ\V_VM_VNF ਸਮੁੱਚੀ\JJ ਪ੍ਰਕਿਰਿਆ\N_NN ਦਾ\PSP ਕਾਰਜ\N_NN ਕਰੇਗਾ\V_VM_VF ।\RD_PUNC
PBRED4035	ਇਹ\DM_DMD ਯੱਗ\N_NN ਦੇਵਤਿਆਂ\N_NN ਨੂੰ\PSP ਖੁਸ਼\JJ ਕਰਨ\V_VM_VNF ਲਈ\PSP ਕੀਤੇ\V_VM_VF ਜਾਂਦੇ\V_VM_VF ਸਨ\V_VAUX ।\RD_PUNC
PBRED4036	ਸੋਮਰਸ\N_NN ਦੇ\PSP ਸੇਵਨ\N_NN ਨਾਲ\PSP ਇਕ\QT_QTC ਵਾਰ\RB ਇੰਦਰ\N_NNP ਦੇਵਤਾ\N_NN ਰੋਗੀ\N_NN ਹੋ\V_VM ਗਿਆ\V_VM_VF ।\RD_PUNC
PBRED4037	ਅਥਰਵੇਦ\N_NNP ਚੌਥਾ\QT_QTO ਵੇਦ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBRED4038	ਇਸ\DM_DMD ਤਰਾਂ\PSP ਅਸ਼ਵਮੇਧ\N_NNP ਅਤੇ\CC_CCD ਹੋਰ\N_NN ਯੱਗ\N_NN ਕੀਤੇ\V_VM_VF ਜਾਂਦੇ\V_VM_VF ਸਨ\V_VAUX ।\RD_PUNC
PBRED4039	ਇਸ\DM_DMD ਵਿਚ\PSP ਭੌਤਿਕਤਾ\N_NN ਪ੍ਰਧਾਨ\N_NN ਵਿਸ਼ੇ\N_NN ਸ਼ਾਮਿਲ\N_NN ਕੀਤੇ\V_VM_VF ਗਏ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBRED4040	ਇਸ\DM_DMD ਦੇ\PSP 20\QT_QTC ਕਾਂਡ\N_NN ਹਨ\V_VAUX ।\RD_PUNC
PBRED4041	ਇਸ\DM_DMD ਵਿਚ\PSP ਲਗਪਗ\N_NN 6000\QT_QTC ਮੰਤਰ\N_NN ਸ਼ਾਮਲ\N_NN ਕੀਤੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBRED4042	ਇਸ\DM_DMD ਵੇਦ\N_NN ਦੇ\PSP ਅਧਿਐਨ\N_NN ਤੋਂ\PSP ਰਿਸ਼ੀਆਂ\N_NN ਦੀ\PSP ਵਿਸ਼ਾਲ\JJ ਦ੍ਰਿਸ਼ਟੀ\N_NN ਅਤੇ\CC_CCD ਉਹਨਾਂ\DM_DMR ਦੀ\PSP ਜੜ੍ਹੀਆਂ\N_NN -\RD_PUNC ਬੂਟੀਆਂ\N_NN ਸਬੰਧੀ\N_NN ਗਹਿਨ\N_NN ਖੋਜ\N_NN ਦਾ\PSP ਅਨੁਮਾਨ\N_NN ਲਗਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4043	ਅਥਰਵੇਦ\N_NNP ਵਿਚ\PSP ਜਾਦੂ\N_NN -\RD_PUNC ਟੂਣਿਆਂ\N_NN ਦਾ\PSP ਵਿਸਥਾਰ\N_NN ਪੂਰਵਕ\N_NN ਵਰਣਨ\V_VM_VNF ਕੀਤਾ\V_VM_VF ਮਿਲਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4044	ਬਦਰੂਹਾਂ\N_NN ਤੋਂ\PSP ਸੁਰੱਖਿਆ\JJ ਲਈ\PSP ਤਾਵੀਜ਼\N_NN ਆਦਿ\RP_CL ਬੰਨਿਆ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4045	ਜਿਸਨੂੰ\PR_PRL ਪਹਿਨਾਉਣ\V_VM_VNF ਦੀ\PSP ਰਸਮ\N_NN ਵੀ\RP_RPD ਮੰਤਰਾਂ\N_NN ਤੋਂ\PSP ਬਗੈਰ\RP_NEG ਸੰਪੂਰਨ\N_NN ਨਹੀਂ\RP_NEG ਸਮਝੀ\V_VM_VF ਜਾਂਦੀ\V_VM_VF ਸੀ\V_VAUX ।\RD_PUNC
PBRED4046	ਦੁਸ਼ਮਣਾਂ\N_NN ਤੋਂ\PSP ਰੱਖਿਆ\JJ ਲਈ\PSP ਅਤੇ\CC_CCD ਰਾਜ\N_NN ਦੀ\PSP ਮਜਬੂਤੀ\JJ ਮੰਤਰਾਂ\N_NN ਦਾ\PSP ਸਹਾਰਾ\N_NN ਲਿਆ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਸੀ\V_VAUX ।\RD_PUNC
PBRED4047	ਇਹ\DM_DMD ਚਾਰੇ\QT_QTO ਵੇਦ\N_NN ਜੀਵਨ\N_NN ਦੇ\PSP ਵੱਖ\N_NN -\RD_PUNC ਵੱਖ\N_NN ਪਹਿਲੂਆਂ\N_NN ਨੂੰ\PSP ਉਜਾਗਰ\N_NN ਕਰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBRED4048	ਜਿੰਨਾਂ\DM_DMR ਵਿਚੋਂ\PSP ਭਾਰਤੀ\JJ ਸਮਾਜ\N_NN ਅਤੇ\CC_CCD ਸਭਿਆਚਾਰ\N_NN ਦੇ\PSP ਆਦਿ\RP_CL ਕਾਲ\N_NN ਦੀ\PSP ਝਲਕ\N_NN ਪੈਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4049	ਭਾਰਤੀ\JJ ਪਰੰਪਰਾ\N_NN ਦਾ\PSP ਅਧਿਐਨ\N_NN ਇਹਨਾਂ\DM_DMR ਤੋਂ\PSP ਬਗੈਰ\N_NN ਸੰਪੂਰਨ\N_NN ਨਹੀਂ\RP_NEG ਮੰਨਿਆਂ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ।\RD_PUNC
PBRED4050	ਉਪਨਿਸ਼ਦਾਂ\N_NN ਨੂੰ\PSP ਬ੍ਰਹਮ\JJ ਵਿਦਿਆ\N_NN ਦਾ\PSP ਸਾਰ\N_NN ਕਿਹਾ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4051	ਵੇਦਾ\N_NN ਦੇ\PSP ਚਾਰ\QT_QTC ਭਾਗ\N_NN ਮੰਨੇ\V_VM_VF ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBRED4052	ਮੰਤਰ\N_NN ਭਾਗ\N_NN ,\RD_PUNC ਬ੍ਰਾਹਮਣ\N_NN ਭਾਗ\N_NN ,\RD_PUNC ਆਰਣਿਅਕ\N_NN ਭਾਗ\N_NN ,\RD_PUNC ਅਤੇ\CC_CCD ਉਪਨਿਸ਼ਦ\N_NN ਭਾਗ\N_NN ।\RD_PUNC
PBRED4053	ਉਪਨਿਸ਼ਦ\N_NN ਸੂਖਮ\N_NN ਗਿਆਨ\N_NN ਦੀ\PSP ਚਰਚਾ\N_NN ਕਰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBRED4054	ਹਿੰਦੂ\N_NN ਧਰਮ\N_NN ਦੀ\PSP ਧਾਰਾ\N_NN ਮੂਲ\N_NN ਰੂਪ\N_NN ਵਿਚ\PSP ਇਹਨਾਂ\DM_DMR ਉਪਨਿਸ਼ਦਾਂ\N_NN ਵਿਚੋਂ\PSP ਹੀ\RP_RPD ਨਿਕਲਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4055	ਇਹਨਾਂ\DM_DMR ਵਿਚ\PSP ਕਰਮ\N_NN ਕਾਂਡ\N_NN ਦੀ\PSP ਅਲੋਚਨਾ\N_NN ਕੀਤੀ\V_VM_VF ਗਈ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4056	ਅਧਿਆਤਮਕ\N_NN ਗਿਆਨ\N_NN ਤੋਂ\PSP ਬਗੈਰ\N_NN ਕਿਸੇ\DM_DMQ ਵੀ\RP_RPD ਰਹੱਸ\N_NN ਨੂੰ\PSP ਜਾਣਿਆ\V_VM_VF ਨਹੀਂ\RP_NEG ਜ\V_VM ਸਕਦਾ\V_VM_VF ।\RD_PUNC
PBRED4057	ਬ੍ਰਹਮ\N_NN ਸਤਯਮ\N_NN ਜਗਤ\N_NN ਮਿਥਿਆ\N_NN ਅਨੁਸਾਰ\PSP ਬ੍ਰਹਮ\N_NN ਸਤਯ\JJ ਅਤੇ\CC_CCD ਨਿਰਗੁਣ\JJ ਸਰੂਪ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBRED4058	ਰਾਮਾਨੁਜ\N_NNP ਨੇ\PSP ਇਸੇ\DM_DMR ਨੂੰ\PSP `\RD_PUNC ਵਿਸ਼ਿਸ਼ਟ\N_NNP `\RD_PUNC ਅਦਵੈਤ\N_NN ਕਿਹਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4059	ਬ੍ਰਹਮ\N_NN ਅਤੇ\CC_CCD ਆਤਮਾ\N_NN ਵਿਚ\PSP ਵਿਸ਼ੇਸ\JJ ਪ੍ਰਕਾਰ\N_NN ਦੀ\PSP ਏਕਤਾ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBRED4060	ਬ੍ਰਹਮ\N_NN ਦੇ\PSP ਰੂਪ\N_NN ਹਨ-ਨਿਰਗੁਣ\N_NN ਅਤੇ\CC_CCD ਸਰਗੁਣ\N_NN ।\RD_PUNC
PBRED4061	ਉਪਨਿਸ਼ਦਾਂ\N_NN ਵਿਚ\PSP ਦੋ\QT_QTC ਪ੍ਰਕਾਰ\N_NN ਦੀ\PSP ਵਿਦਿਆ\N_NN ਦਾ\PSP ਜ਼ਿਕਰ\N_NN ਆਉਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4062	ਪਰਾ\N_NN ਵਿਦਿਆ\N_NN ਅਤੇ\CC_CCD ਅਪਰਾ\N_NN ਵਿਦਿਆ\N_NN ।\RD_PUNC
PBRED4063	ਪਰਾ\N_NN ਵਿਦਿਆ\N_NN ਰਾਂਹੀ\N_NN ਅਧਿਆਤਮਕ\JJ ਜਾਂ\CC_CCD ਬ੍ਰਹਮ\JJ ਗਿਆਨ\N_NN ਹਾਸਿਲ\N_NN ਕੀਤਾ\V_VM_VF ਜਾ\V_VM ਸਕਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4064	ਅਪਰਾ\N_NN ਵਿਦਿਆ\N_NN ਦਾ\PSP ਸੰਬੰਧ\N_NN ਦੁਨਿਆਵੀ\JJ ਵਸਤਾਂ\N_NN ਦੀ\PSP ਵਿਦਿਆ\N_NN ਤੱਕ\PSP ਸੀਮਿਤ\N_NN ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4065	ਵੈਦਿਕ\N_NN ਕਰਮਕਾਂਡ\N_NN .\RD_PUNC ਵਿਆਕਰਣ\N_NN ,\RD_PUNC ਨਿਰੁਕਤੀ\N_NN ,\RD_PUNC ਛੰਦ\N_NN ,\RD_PUNC ਜੋਤਿਸ਼\N_NN ਵਿਦਿਆ\N_NN ਇਸ\DM_DMR ਦੇ\PSP ਘੇਰੇ\N_NN ਵਿਚ\PSP ਆਉਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBRED4066	ਮੁਕਤੀ\N_NN ਜੀਵਨ\N_NN ਦਾ\PSP ਉਦੇਸ਼\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBRED4067	ਭਗਵਦ\N_NNP ਗੀਤਾ\N_NNP ਹਿੰਦੂ\N_NNP ਧਰਮ\N_NN ਦੀ\PSP ਇਕ\QT_QTC ਹਰਮਨ\JJ ਪਿਆਰੀ\JJ ਧਾਰਮਿਕ\N_NN ਪੁਸਤਕ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBRED4068	ਭਗਵਦ\N_NN ਦਾ\PSP ਅਰਥ\N_NN ਹੈ\V_VAUX ਭਗਵਾਨ\N_NN ਅਤੇ\CC_CCD ਗੀਤਾ\N_NN ਦਾ\PSP ਭਾਵ\N_NN ਹੈ\V_VAUX ਗੀਤ\N_NN ।\RD_PUNC
PBRED4069	ਕ੍ਰਿਸ਼ਨ\N_NNP ਜੀ\RP_INJ ਨੂੰ\PSP ਭਗਵਾਨ\N_NN ਦਾ\PSP ਰੂਪ\N_NN ਮੰਨਿਆ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4070	ਇਸ\DM_DMD ਰਚਨਾਂ\N_NN ਵਿਚ\PSP ਭਗਵਾਨ\N_NNP ਕ੍ਰਿਸ਼ਨ\N_NNP ਅਤੇ\CC_CCD ਅਰਜੁਨ\N_NNP ਦਾ\PSP ਸੰਵਾਦ\N_NN ਦਿੱਤਾ\V_VM_VF ਗਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4071	ਜਿਸ\PR_PRL ਵਿਚੋਂ\PSP ਧਰਮ\N_NN ,\RD_PUNC ਦਰਸ਼ਨ\N_NN ,\RD_PUNC ਅਤੇ\CC_CCD ਇਤਿਹਾਸ\N_NN ਦੀ\PSP ਸਿਖਿਆ\N_NN ਮਿਲਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4072	ਕਰਮ\N_NNP ਯੋਗ\N_NNP ਮਨੁੱਖ\N_NN ਨੂੰ\PSP ਕਾਰਜ\N_NN ਕਰਨ\V_VM_VNF ਦੀ\PSP ਪ੍ਰੇਰਨਾ\N_NN ਕਰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4073	ਫਲ\N_NN ਦੇਣਾ\V_VM_VINF ਪਰਮਾਤਮਾ\N_NN ਦੇ\PSP ਅਧਿਕਾਰ\N_NN ਵਿਚ\PSP ਹੈ\V_VAUX ।\RD_PUNC
PBRED4074	ਹਰ\QT_QTF ਇਕ\QT_QTC ਕਰਮ\N_NN ਦੈਵੀ\N_NN ਸਮਰਪਣ\N_NN ਦੀ\PSP ਭਾਵਨਾ\N_NN ਨਾਲ\PSP ਕਰਨਾ\V_VM_VINF ਚਾਹੀਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4075	ਜਿਸ\PR_PRL ਵਿਚੋਂ\PSP ਧਰਮ\N_NN ਅਤੇ\CC_CCD ਕਰਤਵ\N_NN ਉਜਾਗਰ\JJ ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBRED4076	ਭਗਤੀ\N_NNP ਯੋਗ\N_NNP ਦੀ\PSP ਭਾਵਨਾ\N_NN ਦਾ\PSP ਸਰੂਪ\N_NN ਵੇਦਾਂ\N_NN ਵਿਚੋਂ\PSP ਮਿਲਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4077	ਵੈਦਿਕ\N_NN ਰਿਸ਼ੀਆਂ\N_NN ਨੇ\PSP ਭਗਤੀ\N_NN ਕਰਦੇ\V_VM_VF ਹੋਏ\V_VM_VF ਹੀ\RP_RPD ਗਿਆਨ\N_NN ਦੀਆਂ\PSP ਸਿਖਰਾਂ\N_NN ਨੂੰ\PSP ਛੂਹਿਆ\V_VM_VF ।\RD_PUNC
PBRED4078	ਭਗਤੀ\N_NN ਸ਼ਬਦ\N_NN ਭਜ\N_NN ਧਾਤੂ\N_NN ਤੋਂ\PSP ਹੋਂਦ\N_NN ਵਿਚ\PSP ਆਇਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4079	ਜਿਸ\PR_PRL ਦਾ\PSP ਅਰਥ\N_NN ਸੇਵਾ\N_NN ,\RD_PUNC ਉਪਾਸਨਾ\N_NN ਆਦਿ\RP_CL ਕੀਤੇ\V_VM_VF ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBRED4080	ਗੀਤਾ\N_NNP ਵਿਚ\PSP `\RD_PUNC ਅਨਨਯੋ\N_NNP `\RD_PUNC ਭਗਤੀ\N_NN ਦਾ\PSP ਜ਼ਿਕਰ\N_NN ਆਇਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED4081	ਜਿਸਦਾ\DM_DMR ਭਾਵ\N_NN ਹੈ\V_VAUX ਕਿ\CC_CCS ਭਗਵਾਨ\N_NNP (\RD_SYM ਕ੍ਰਿਸ਼ਨ\N_NNP )\RD_SYM ਦੀ\PSP ਸ਼ਰਨ\N_NN ਗ੍ਰਹਿਣ\V_VM_VNF ਕਰਨਾ\V_VM_VINF ।\RD_PUNC
