ID	Value
PBHED11	ਜੇ\PR_PRF ਗੁਰਦੇ\N_NN ਕੰਮ\N_NN ਨਾ\RP_NEG ਕਰਨ\V_VM ਭਾਵ\JJ ਫੇਲ\N_NN ਹੋ\V_VM ਜਾਣ\V_VM_VNG ਤਾਂ\CC_CCD ਸਰੀਰ\N_NN ਅੰਦਰ\RB ਫ਼ਾਲਤੂ\N_NN ਅਤੇ\CC_CCD ਜ਼ਹਿਰੀਲੇ\JJ ਪਦਾਰਥ\N_NN ਤੇ\CC_CCD ਵਾਧੂ\RB ਪਾਣੀ\N_NN ਜਮਾਂ\V_VM_VF ਹੋ\V_VAUX ਜਾਂਦਾ\V_VM ਹੈ\V_VAUX |\RD_PUNC
PBHED12	ਜਿਸ\PR_PRL ਨਾਲ\PSP ਸੋਜ\N_NN ਆ\V_VM_VF ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBHED13	ਇਹ\DM_DMD ਸੋਜ\N_NN ਅੱਖਾਂ\N_NN ਦੇ\PSP ਦੁਆਲੇ\RB ਸ਼ੁਰੂ\V_VM ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBHED14	ਜੋ\PR_PRL ਬਾਅਦ\RB ਵਿੱਚ\PSP ਲੱਤਾਂ,\N_NN ਬਾਹਾਂ\N_NN ਤੇ\CC_CCD ਪੇਟ\N_NN ਵਿੱਚ\PSP ਪਾਣੀ\N_NN ਜਮਾ\V_VM ਹੋਣ\V_VM_VNF ਦੇ\PSP ਰੂਪ\N_NN ਵਿੱਚ\PSP ਦਿਖਾਈ\V_VM ਦਿੰਦੀ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBHED15	ਦੋਵਾਂ\QT_QTF ਗੁਰਦਿਆਂ\N_NN ਦਾ\PSP 20\QT_QTC ਫ਼ੀਸਦੀ\N_NN ਹਿੱਸਾ\N_NN ਵੀ\RP_RPD ਠੀਕ\N_NN ਕੰਮ\N_NN ਕਰਦਾ\V_VM_VF ਰਹੇ\V_VM ਤਾਂ\RP_RPD ਆਦਮੀ\N_NN ਸਹੀ-ਸਲਾਮਤ\RB ਰਹਿੰਦਾ\V_VM ਹੈ\V_VAUX |\RD_PUNC
PBHED16	ਪਰ\CC_CCD ਇਸ\PR_PRP ਤੋਂ\PSP ਵੱਧ\RD_PUNC ਨੁਕਸਾਨੇ\N_NN ਗਏ\V_VM ਗੁਰਦਿਆਂ\N_NN ਵਾਲੇ\PSP ਵਿਅਕਤੀ\N_NN ਬਾਰੇ\N_NN ਕਿਹਾ\V_VM ਜਾਂਦਾ\V_VM ਹੈ\V_VAUX ਕਿ\CC_CCS ਇਸ\DM_DMD ਦੇ\PSP ਗੁਰਦੇ\N_NN ਫੇਲ\N_NN ਹੋ\V_VAUX ਗਏ\V_VM ਹਨ\V_VAUX ।\RD_PUNC
PBHED17	ਇਸ\DM_DMD ਪੜਾਅ\N_NN ਨੂੰ\PSP ਯੂਰੀਮੀਆ\N_NNP ਕਿਹਾ\V_VM ਜਾਂਦਾ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBHED18	ਇਸ\DM_DMD ਦੌਰਾਨ\V_VM_VF ਭੁੱਖ\JJ ਘਟ\RB ਜਾਂਦੀ\V_VM ਹੈ\V_VAUX |\RD_PUNC
PBHED19	ਥਕਾਵਟ\JJ ਤੇ\CC_CCD ਕਮਜ਼ੋਰੀ\JJ ਰਹਿੰਦੀ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBHED20	ਜਦੋਂ\PR_PRL ਗੁਰਦੇ\N_NN ਬਿਲਕੁਲ\N_NN ਹੀ\RP_RPD ਕੰਮ\N_NN ਕਰਨਾ\V_VM_VNG ਬੰਦ\N_NN ਕਰ\V_VM ਦੇਣ\V_VM_VNG ਤਾਂ\RP_RPD ਇਸ\PR_PRP ਆਖ਼ਰੀ\N_NN ਸਟੇਜ\N_NN ਨੂੰ\PSP End\RD_RDF stage\RD_RDF Renel\RD_RDF Disease\RD_RDF ਕਿਹਾ\V_VM ਜਾਂਦਾ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBHED21	ਇਸ\PR_PRP ਦੇ\PSP ਕਈ\QT_QTF ਕਾਰਨ\N_NN ਹਨ\V_VAUX ਜਿਵੇਂ\N_NN ਸ਼ੂਗਰ\N_NNP ਰੋਗ\N_NN ਕਰਕੇ\V_VM_VF ਗੁਰਦਿਆਂ\PR_PRP ਦਾ\PSP ਨੁਕਸਾਨਿਆ\RB ਜਾਣਾ,\V_VM_VNG ਗੁਰਦਿਆਂ\N_NNP ਦੀ\PSP ਸੋਜ\N_NN ਲੰਮੇ\V_VM_VF ਸਮੇਂ\N_NN ਤੋਂ\PSP ਹਾਈ\N_NN ਬਲੱਡ\N_NN ਪ੍ਰੈਸ਼ਰ\N_NN ਅਤੇ\CC_CCD ਗੁਰਦੇ\N_NN ਦਾ\PSP ਹੀ\RP_RPD ਇੱਕ\QT_QTC ਹੋਰ\N_NN ਰੋਗ\N_NN Polycystic\RD_RDF Kidney\RD_RDF ਪੂਰੀ\N_NN ਤਰਾਂ\PSP ਫੇਲ\N_NN ਹੋ\V_VAUX ਜਾਣ\N_NN ’ਤੇ\CC_CCD ਗੁਰਦਾ\N_NN ਬਦਲੀ\N_NN ਕਰਵਾਉਣ\V_VM_VNG ਤਕ\N_NN ਨਕਲੀ\N_NN ਗੁਰਦੇ\N_NN ਦਾ\PSP ਸਹਾਰਾ\N_NN ਲੈਣਾ\V_VM_VNG ਪੈਂਦਾ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBHED22	ਇਹ\DM_DMD ਇੱਕ\QT_QTC ਮਸ਼ੀਨ\N_NN ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBHED23	ਜਿਸ\PR_PRL ਨੂੰ\PSP ਡਾਇਲਸਿਸ\N_NN ਮਸ਼ੀਨ\N_NN ਆਖਦੇ\V_VM ਹਨ\V_VAUX ।\RD_PUNC
PBHED24	ਰੋਗੀ\N_NN ਦੀ\PSP ਨਾੜੀ\N_NN ਕੱਟ\N_NN ਕੇ\V_VM_VNF ਸਰੀਰ\N_NN ਦੇ\PSP ਖ਼ੂਨ\N_NN ਨੂੰ\PSP ਪਲਾਸਟਿਕ\N_NN ਦੀਆਂ\PSP ਨਾਲੀਆਂ\N_NN ਰਾਹੀਂ\N_NN ਇਸ\PR_PRF ਮਸ਼ੀਨ\N_NN ’ਚੋਂ\PSP ਲੰਘਾਇਆ\V_VM ਜਾਂਦਾ\V_VM ਹੈ\V_VAUX |\RD_PUNC
PBHED25	ਸਾਫ਼\JJ ਕੀਤਾ\V_VM ਖ਼ੂਨ\N_NN ਵਾਪਸ\RB ਸਰੀਰ\N_NN ’ਚ\PSP ਪਾ\V_VM ਦਿੱਤਾ\V_VM_VF ਜਾਂਦਾ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBHED26	ਇਸ\PR_PRP ਵਿਧੀ\N_NN ਨਾਲ\PSP ਖ਼ੂਨ\N_NN ਅੰਦਰਲੇ\RB ਫ਼ਾਲਤੂ\N_NN ਅਤੇ\CC_CCD ਜ਼ਹਿਰੀਲੇ\JJ ਤੱਤ\N_NN ਤੇ\CC_CCD ਵਾਧੂ\N_NN ਪਾਣੀ\N_NN ਖਿੱਚ\N_NN ਲਿਆ\V_VM ਜਾਂਦਾ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBHED27	ਡਾਇਲਸਿਸ\N_NN ਦੀ\PSP ਜ਼ਰੂਰਤ\N_NN ਕਦੋਂ\PR_PRQ ਪੈਂਦੀ\V_VM ਹੈ\V_VAUX ?\RD_PUNC
PBHED28	1.\QT_QTC ਅਚਾਨਕ\RB ਗੁਰਦੇ\N_NNP ਫੇਲ\N_NN ਹੋਣ,\V_VM_VNG ਬਲੱਡ\N_NN ਪ੍ਰੈਸ਼ਰ\N_NN ਇੱਕਦਮ\RB ਘਟਣ\QT_QTF ਕਰਕੇ\V_VM_VNF (ਗੁਰਦਿਆਂ\N_NN ਨੂੰ\PSP ਖ਼ੂਨ\N_NN ਦੀ\PSP ਸਪਲਾਈ\N_NN ਬੇਹੱਦ\JJ ਘੱਟ\QT_QTF ਹੋ\V_VAUX ਜਾਣਾ)\V_VM_VNG ਗੁਰਦੇ\N_NN ਕੰਮ\N_NN ਨਹੀਂ\RP_NEG ਕਰ\V_VM ਸਕਦੇ,\V_VM ਉਂਜ\N_NN ਇਹ\DM_DMD ਗੁਰਦਿਆਂ\N_NN ਦੀ\PSP ਬੀਮਾਰੀ\N_NN ਨਹੀਂ\RP_NEG ਹੁੰਦੀ\V_VM ।\RD_PUNC
PBHED29	ਅਜਿਹਾ\RB ਦੁਰਘਟਨਾਵਾਂ\N_NN ਦੌਰਾਨ\N_NN ਜਾਂ\CC_CCD ਕਿਸੇ\PR_PRQ ਬੀਮਾਰੀ\N_NN ਕਰਕੇ\V_VM_VNF ਸਰੀਰ\N_NN ’ਚੋਂ\PSP ਵਧੇਰੇ\QT_QTF ਖ਼ੂਨ\N_NN ਵਹਿ\V_VM ਜਾਣ\V_VM_VF ਕਾਰਨ\N_NN ਹੋ\V_VAUX ਜਾਂਦਾ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBHED30	2.\QT_QTC ਗੁਰਦਿਆਂ\N_NN ਦੇ\PSP ਰੋਗ\N_NN ਕਾਰਨ\N_NN ਇਹਨਾਂ\PR_PRL ਦੇ\PSP ਫੇਲ\N_NN ਹੋਣ\V_VM_VNG ’ਤੇ\CC_CCD ਜਦੋਂ\PR_PRL ਖ਼ੂਨ\N_NN ਵਿੱਚ\PSP ਕ੍ਰੀਏਟੀਨੀਨ\N_NN ਦਾ\PSP ਪੱਧਰ\N_NN 7\QT_QTC ਮਿਲੀਗ੍ਰਾਮ\N_NN ਤੋਂ\PSP ਉੱਪਰ\RB ਪੁੱਜ\N_NN ਜਾਵੇ\V_VM ।\RD_PUNC
PBHED31	3.\QT_QTC ਖ਼ੂਨ\N_NN ਵਿੱਚ\PSP ਯੂਰੀਆ\N_NN ਦੀ\PSP ਮਾਤਰਾ\N_NN 250\QT_QTC ਮਿਲੀਗ੍ਰਾਮ\N_NN ਪ੍ਰਤੀਸ਼ਤ\N_NN ਤੋਂ\PSP ਵਧ\QT_QTC ਜਾਣ\V_VM_VNG ’ਤੇ\CC_CCD ।\RD_PUNC
PBHED32	4.\QT_QTC ਗੁਰਦਾ\N_NN ਰੋਗੀ\N_NN ਨੂੰ\PSP ਉਲਟੀਆਂ\N_NN ਸ਼ੁਰੂ\V_VM ਹੋ\V_VAUX ਜਾਣ\V_VM_VNG ਅਤੇ\CC_CCD ਉਲਟ-ਪੁਲਟ\RB ਗੱਲਾਂ\N_NN ਕਰਨ\V_VM ਲੱਗ\V_VM ਜਾਣ\V_VM_VF ’ਤੇ\DM_DMQ ।\RD_PUNC
PBHED33	ਇਸ\PR_PRP ਨੂੰ\PSP ਯੂਰੀਮਿਕ\N_NN ਕੋਮਾ\N_NN ਦੀ\PSP ਸਟੇਜ\N_NN ਕਿਹਾ\N_NN ਜਾਂਦਾ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBHED34	5.\QT_QTC ਫੇਫੜਿਆਂ\N_NN ਵਿੱਚ\PSP ਪਾਣੀ\N_NN ਜਮਾਂ\N_NN ਹੋ\V_VAUX ਜਾਣ\V_VM ਕਰਕੇ\V_VM_VNF ਸਾਹ\N_NN ਲੈਣਾ\V_VM_VINF ਔਖਾ\JJ ਹੋ\V_VAUX ਜਾਣ\V_VM ’ਤੇ\CC_CCD ।\RD_PUNC
PBHED35	ਗੁਰਦੇ\N_NN ਬਦਲਣਾ\V_VM_VINF :-ਗੁਰਦਾ\N_NN ਦਾਨ\N_NN ਦੇਣ\V_VM ਅਤੇ\CC_CCD ਲੈਣ\V_VM ਵਾਲੇ\PSP ਵਿਅਕਤੀ\N_NN ਦੇ\PSP ਖ਼ੂਨ\N_NN ਤੇ\CC_CCD ਤੰਤੂਆਂ\N_NN ਦੀ\PSP ਪੂਰੀ\N_NN ਤਰਾਂ\PSP ਮੈਚਿੰਗ\N_NN ਕੀਤੀ\V_VM_VF ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBHED36	ਜੇ\CC_CCS ਇਹਨਾਂ\PR_PRF ਦਾ\PSP ਠੀਕ\N_NN ਮੇਲ\N_NN ਨਾ\RP_NEG ਹੋਵੇ\V_VM ਤਾਂ\CC_CCD ਗੁਰਦਾ\N_NN ਲੈਣ\V_VM ਵਾਲੇ\PSP ਦਾ\PSP ਸਰੀਰ\N_NN ਨਵੇਂ\N_NN ਗੁਰਦੇ\N_NN ਨੂੰ\PSP ਨਕਾਰ\N_NN ਦਿੰਦਾ\V_VM ਹੈ\V_VAUX |\RD_PUNC
PBHED37	ਇੰਨੇ\QT_QTF ਵੱਡੇ\QT_QTC ਅਪਰੇਸ਼ਨ\N_NN ਦਾ\PSP ਫ਼ਾਇਦਾ\JJ ਨਹੀਂ\RP_NEG ਹੁੰਦਾ\V_VM ।\RD_PUNC
PBHED38	ਸਕੇ\N_NN ਭੈਣ-ਭਰਾ\N_NN ਜਾਂ\CC_CCD ਮਾਂ-ਪਿਓ\N_NN ਦੇ\PSP ਗੁਰਦਿਆਂ\N_NN ਅਤੇ\CC_CCD ਤੰਤੂਆਂ\N_NN ਦਾ\PSP ਪੂਰਾ\N_NN ਮੇਲ\N_NN ਆਸਾਨੀ\N_NN ਨਾਲ\PSP ਹੋ\V_VAUX ਸਕਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBHED39	ਅੰਗ\N_NN ਬਦਲਣ\V_VM ਵਿੱਚ\PSP ਅੰਗਦਾਨੀਆਂ\N_NN ਨਾਲ\PSP ਹੇਰਾਫੇਰੀ\N_NN ਹੋਣ\V_VM ਕਾਰਨ\N_NN ਸਰਕਾਰ\N_NN ਨੂੰ\PSP ਇਸ\PR_PRL ਸਬੰਧੀ\N_NN ਸਖ਼ਤ\N_NN ਕਾਨੂੰਨ\N_NN ਬਣਾਉਣਾ\V_VM_VINF ਪਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBHED40	ਇਹ\DM_DMD ਹੈ\V_VAUX -\RD_PUNC ਐਕਟ\N_NN ਨੰਬਰ\N_NN 42,\QT_QTC The\RD_RDF Transplantation\RD_RDF of\RD_RDF Human\RD_RDF Organs\RD_RDF Act\RD_RDF 1994\QT_QTO .\RD_PUNC
PBHED41	ਇਸ\PR_PRP ਐਕਟ\N_NN ਵਿੱਚ\PSP ਸਾਲ\N_NN 2009\QT_QTO ਵਿੱਚ\PSP ਸੋਧ\N_NN ਕੀਤੀ\V_VM ਗਈ\V_VM_VF ਸੀ\V_VAUX ।\RD_PUNC
PBHED42	ਅੰਗਦਾਨੀਆਂ\N_NN ਦੀ\PSP ਇੰਟਰਵਿਊ\N_NN ਲਈ\PSP ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBHED43	ਪੂਰੀ\N_NN ਤਸੱਲੀ\N_NN ਹੋਣ\V_VM_VF ਤੇ\CC_CCD ਸਰਕਾਰੀ\N_NN ਮਨਜ਼ੂਰੀ\N_NN ਮਿਲਣ\V_VM_VF ਤੋਂ\PSP ਬਾਅਦ\RB ਹੀ\RP_RPD ਦਾਨੀ\N_NN ਦਾ\PSP ਅੰਗ\N_NN (ਗੁਰਦਾ)\N_NN ਕੱਢਿਆ\V_VM_VF ਜਾ\CC_CCS ਸਕਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBHED44	ਅਪਰੇਸ਼ਨ\N_NN ਕਰਕੇ\V_VM_VNF ਦਾਨ\N_NN ਕਰਨ\V_VM ਵਾਲੇ\PSP ਦਾ\PSP ਗੁਰਦਾ\N_NN ਕੱਢ\V_VM ਕੇ\V_VM_VNF ਰੋਗੀ\N_NN ਦੇ\PSP ਪੇਟ\N_NN ਅੰਦਰ\RB ਰੱਖ\V_VM ਕੇ\V_VM_VNF ਖ਼ੂਨ\N_NN ਦੀਆਂ\PSP ਨਾੜੀਆਂ\N_NN ਅਤੇ\CC_CCD ਪਿਸ਼ਾਬ-ਨਾਲੀਆਂ\N_NN ਨੂੰ\PSP ਜੋੜ\N_NN ਦਿੱਤਾ\V_VM ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBHED45	ਜੇ\CC_CCS ਸਭ\QT_QTF ਕੁਝ\QT_QTC ਠੀਕ\N_NN ਹੋ\V_VAUX ਜਾਵੇ\V_VM_VF ਤਾਂ\CC_CCS ਕੁਝ\QT_QTC ਮਿੰਟਾਂ\N_NN ਬਾਅਦ\RB ਹੀ\RP_RPD ਪਿਸ਼ਾਬ\N_NN ਬਣਨਾ\V_VM_VINF ਸ਼ੁਰੂ\N_NN ਹੋ\V_VAUX ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBHED46	ਪੂਰਾ\N_NN ਮੇਲ\N_NN ਖਾਂਦਾ\N_NN ਗੁਰਦਾ\N_NN ਕਈ\QT_QTC ਵਾਰ\RB ਸਾਲਾਂਬੱਧੀ\N_NN ਚੱਲ\V_VM ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBHED47	ਵਿਅਕਤੀ\N_NN ਆਪਣੇ\PR_PRF ਰੋਜ਼ਾਨਾ\N_NN ਦੇ\PSP ਕੰਮ\N_NN ਬਿਨਾਂ\N_NN ਕਿਸੇ\PR_PRQ ਮੁਸ਼ਕਲ\JJ ਤੋਂ\PSP ਕਰਦਾ\V_VM_VF ਰਹਿੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBHED48	ਡਾਇਲਸਿਸ\N_NN ਅਤੇ\CC_CCD ਗੁਰਦਾ\N_NN ਬਦਲਣ\V_VM_VF ’ਤੇ\CC_CCD ਕਾਫੀ\QT_QTF ਖ਼ਰਚਾ\N_NN ਹੋ\V_VAUX ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBHED49	ਜੇ\CC_CCS ਅਚਾਨਕ\N_NN ਦੁਰਘਟਨਾ\V_VM_VINF ਦੌਰਾਨ\N_NN ਦਿਮਾਗ਼\N_NN ਪੂਰੀ\QT_QTF ਤਰਾਂ\PSP ਨੁਕਸਾਨਿਆ\V_VM_VF ਜਾਵੇ\V_VM_VF |\RD_PUNC
PBHED50	ਬਾਕੀ\N_NN ਅੰਗ\N_NN (\RD_SYM ਦਿਲ,\N_NNP ਗੁਰਦੇ,\N_NNP ਫੇਫੜੇ,\N_NNP ਜਿਗਰ\N_NNP )\RD_SYM ਕੰਮ\N_NN ਕਰਦੇ\V_VM ਰਹਿਣ\V_VM_VINF ਤਾਂ\CC_CCD ਇਸ\DM_DMD ਨੂੰ\PSP ‘ਬਰੇਨ\N_NN ਡੈੱਥ’\N_NN ਕਿਹਾ\V_VM ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBHED51	ਅਜਿਹੇ\CC_CCS ਵਿਅਕਤੀ\N_NN ਦੇ\PSP ਰਿਸ਼ਤੇਦਾਰ\N_NN ਸਵੈ-ਇੱਛਾ\JJ ਨਾਲ\PSP ਜੇ\CC_CCS ਆਪਣੇ\PR_PRF ਸਬੰਧੀ\N_NN ਦਾ\PSP ਸਰੀਰ\N_NN ਦਾਨ\N_NN ਕਰਦੇ\V_VM_VF ਹਨ\V_VAUX ਤਾਂ\RP_RPD ਉਸ\PR_PRP ਦੀਆਂ\PSP ਅੱਖਾਂ,\N_NNP ਜਿਗਰ\N_NNP ਤੇ\CC_CCD ਗੁਰਦੇ\N_NNP ਕਿਸੇ\PR_PRQ ਲੋੜਵੰਦ\N_NN ਦੇ\PSP ਕੰਮ\N_NN ਆ\V_VM_VF ਜਾਂਦੇ\N_NN ਹਨ\V_VAUX ।\RD_PUNC
PBHED52	ਗੁਰਦੇ\N_NNP ਫੇਲ\N_NN ਹੋਣ\V_VM ਦਾ\PSP ਕਾਰਨ\N_NN ਬਣਨ\V_VM ਵਾਲੇ\PSP ਵਾਲੇ\N_NN ਕਈ\QT_QTF ਰੋਗ\N_NN ਅਜਿਹੇ\CC_CCS ਹੁੰਦੇ\V_VM ਹਨ\V_VAUX |\RD_PUNC
PBHED53	ਜਿੰਨਾਂ\PR_PRL ਵਿੱਚ\PSP ਨਵਾਂ\N_NN ਗੁਰਦਾ\N_NNP ਨਹੀਂ\RP_NEG ਲਗਾਇਆ\V_VM_VF ਜਾ\CC_CCS ਸਕਦਾ\V_VM_VF ਜਾਂ\CC_CCD ਜਿੰਨਾਂ\PR_PRP ਨੂੰ\PSP ਗੁਰਦਾ\N_NNP ਬਦਲਵਾਉਣ\V_VM ਨਾਲ\PSP ਕੋਈ\PR_PRQ ਫ਼ਾਇਦਾ\N_NN ਹੀ\RP_RPD ਨਹੀਂ\RP_NEG ਹੁੰਦਾ\V_VM ।\RD_PUNC
PBHED54	*\RD_SYM ਬਿਰਧ\N_NN ਅਵਸਥਾ\N_NN ਵਾਲੇ\PSP ਗੁਰਦੇ\N_NN ਦੇ\PSP ਰੋਗੀ\N_NN |\RD_PUNC
PBHED55	*\RD_SYM ਗੁਰਦਾ\N_NN ਰੋਗ\N_NN ਦੇ\PSP ਨਾਲ-ਨਾਲ\RB ਕਿਸੇ\PR_PRF ਕੈਂਸਰ\N_NN ਦਾ\PSP ਹੋਣਾ\V_VM_VINF |\RD_PUNC
PBHED56	*\RD_SYM ਫੇਫੜਿਆਂ\N_NN ਦਾ\PSP ਰੋਗ\N_NN ਹੋਣਾ\V_VM_VINF ਜਾਂ\CC_CCD |\RD_PUNC
PBHED57	*\RD_SYM ਦਿਲ\N_NN ਜਾਂ\CC_CCD ਦਿਮਾਗ\N_NN ਦੀਆਂ\PSP ਨਾੜੀਆਂ\N_NN ਦਾ\PSP ਰੋਗ\N_NN ਹੋਣਾ\V_VM_VINF |\RD_PUNC
PBHED58	*\RD_SYM ਪਹਿਲਾ\QT_QTO ਐਂਚ.ਆਈ.ਵੀ.\N_NN ਪਾਜਿਟਿਵ\N_NN ਕੇਸਾਂ\N_NN ਦੇ\PSP ਕਿਡਨੀ\N_NN -\RD_PUNC ਫੇਲ\N_NN -\RD_PUNC ਰੋਗੀਆਂ\N_NN ਬਾਰੇ\N_NN ਕਿਹਾ\V_VM_VF ਜਾਂਦਾ\V_VM ਸੀ\V_VAUX |\RD_PUNC
