ID	Value
PBLTD3016	ਸਦਾ\RB ਨਹੀਂ\RP_NEG ਜੇ\CC_CCS ਕਾਲੜੇ\N_NN ਕੇਸ\N_NN ਮੀਆਂ\N_NN ।\RD_PUNC
PBLTD3017	ਇਕ\QT_QTC ਰੋਜ਼\N_NN ਬਡਾਲੇ\N_NN ਦੇ\PSP ਵਿਚ\PSP ਬੈਠੇ\V_VM_VF ,\RD_PUNC
PBLTD3018	ਚਲੀ\V_VM_VF ਆਣ\V_VM_VF ਫਿਰੰਗੀ\N_NN ਦੀ\PSP ਬਾਤ\N_NN ਆਹੀ\V_VM_VF ।\RD_PUNC
PBLTD3019	ਸਾਨੂੰ\PR_PRP ਆਖਿਆ\V_VM_VF ਹੀਰੇ\N_NNP ਤੇ\CC_CCD ਹੋਰ\JJ ਯਾਰਾਂ\N_NN ,\RD_PUNC
PBLTD3020	ਜਿਨ੍ਹਾਂ\PR_PRP ਨਾਲ\PSP ਸਾਡੀ\PR_PRP ਮੁਲਾਕਾਤ\N_NN ਆਹੀ\V_VM_VF ।\RD_PUNC
PBLTD3021	ਰਾਜ਼ੀ\JJ ਬਹੁਤ\JJ ਰਹਿੰਦੇ\V_VM_VF ਮੁਸਲਮਾਨ\N_NN ਹਿੰਦੂ\N_NN ,\RD_PUNC
PBLTD3022	ਨਹੀਂ\RP_NEG ਮੋੜਦੇ\V_VM_VF ਸੂਰਮੇ\N_NN ਅੰਗ\N_NN ਮੀਆਂ\N_NN
PBLTD3023	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਵਿਚ\PSP ਪੰਜਾਬ\N_NNP ਦੇ\PSP ਜੀ\RP_INJ ,\RD_PUNC
PBLTD3024	ਕੋਈ\DM_DMQ ਨਹੀਂ\RP_NEG ਸੀ\V_VAUX ਦੂਸਰੀ\QT_QTO ਜ਼ਾਤ\N_NN ਆਹੀ\V_VM_VF ।\RD_PUNC
PBLTD3025	ਏਹੁ\DM_DMD ਜੱਗ\N_NN ਸਰਾਇਂ\N_NN ਮੁਸਾਫਿਰਾਂ\N_NN ਦੀ\PSP ,\RD_PUNC
PBLTD3026	ਏਥੇ\RB ਜ਼ੋਰ\N_NN ਵਾਲੇ\PSP ਕਈ\DM_DMQ ਆਇ\V_VM_VF ਗਏ\V_VM_VF ।\RD_PUNC
PBLTD3027	ਸ਼ਿਦਾਦ\N_NNP ,\RD_PUNC ਨਮਰੂਦ\N_NNP ,\RD_PUNC ਫਿਰਊਨ\N_NNP ਜੇਹੇ\JJ ,\RD_PUNC
PBLTD3028	ਦਾਅਵੇ\N_NN ਬੰਨ\V_VM ਖ਼ੁਦਾਇ\N_NN ਕਹਾਇ\V_VM_VF ਗਏ\V_VM_VF ।\RD_PUNC
PBLTD3029	ਅਕਬਰ\N_NNP ਸ਼ਾਹ\N_NNP ਜੇਹੇ\JJ ਆਏ\V_VM_VF ਵਿਚ\PSP ਦਿੱਲੀ\N_NNP ,\RD_PUNC
PBLTD3030	ਫੇਰੀ\RB ਵਾਂਗ\N_NN ਵਣਜਾਰਿਆਂ\N_NN ਪਾਇ\N_NN ਗਏ\V_VM_VF ।\RD_PUNC
PBLTD3031	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਰਹੇਗਾ\V_VM_VF ਰੱਬ\N_NN ਸੱਚਾ\JJ ,\RD_PUNC
PBLTD3032	ਵਾਜੇ\N_NN ਕੂੜ\N_NN ਦੇ\PSP ਕਈ\DM_DMQ ਵਜਾਇ\V_VM_VF ਗਏ\V_VM_VF ।\RD_PUNC
PBLTD3033	ਮਹਾਂਬਲੀ\JJ ਰਣਜੀਤ\N_NNP ਸਿੰਘ\N_NNP ਹੋਇਆ\V_VM_VF ਪੈਦਾ\V_VM_VF ,\RD_PUNC
PBLTD3034	ਨਾਲ\PSP ਜ਼ੋਰ\N_NN ਦੇ\PSP ਮੁਲਖ\N_NN ਹਿਲਾਇ\V_VM ਗਿਆ\V_VM_VF ।\RD_PUNC
PBLTD3035	ਮੁਲਤਾਨ\N_NNP ,\RD_PUNC ਕਸ਼ਮੀਰ\N_NNP ,\RD_PUNC ਪਿਸ਼ੌਰ\N_NNP ,\RD_PUNC ਚੰਬਾ\N_NNP ,\RD_PUNC
PBLTD3036	ਜੰਮੂ\N_NNP ,\RD_PUNC ਕਾਂਗੜਾ\N_NNP ਕੋਟ\N_NNP ,\RD_PUNC ਨਿਵਾਇ\N_NN ਗਿਆ\V_VM_VF ।\RD_PUNC
PBLTD3037	ਤਿੱਬਤ\N_NNP ਦੇਸ਼\N_NN ਲੱਦਾਖ\N_NNP ਤੇ\CC_CCD ਚੀਨ\N_NNP ਤੋੜੀਂ\V_VM_VF ,\RD_PUNC
PBLTD3038	ਸਿੱਕਾ\N_NN ਆਪਣੇ\PR_PRF ਨਾਮ\N_NN ਚਲਾਇ\V_VM_VF ਗਿਆ\V_VM_VF ।\RD_PUNC
PBLTD3039	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਜਾਣ\V_VM_VF ਪਚਾਸ\QT_QTC ਬਰਸਾਂ\N_NN ,\RD_PUNC
PBLTD3040	ਹੱਛਾ\JJ ਰੱਜ\N_NN ਕੇ\V_VM_VNF ਰਾਜ\N_NN ਕਮਾਇ\V_VM ਗਿਆ\V_VM_VF ।\RD_PUNC
PBLTD3041	ਜਦੋਂ\PR_PRL ਹੋਏ\V_VM_VF ਸਰਕਾਰ\N_NN ਦੇ\PSP ਸਾਸ\N_NN ਪੂਰੇ\JJ ,\RD_PUNC
PBLTD3042	ਜਮ੍ਹਾ\N_NN ਹੋਏ\V_VM_VF ਨੀ\RP_INJ ਸਭ\DM_DMQ ਸਰਦਾਰ\N_NN ਮੀਆਂ\N_NN ।\RD_PUNC
PBLTD3043	ਚੇਤ\N_NNP ਸਿੰਘ\N_NNP ਨੂੰ\PSP ਮਾਰਿਆ\V_VM_VF ਕੌਰ\N_NNP ਸਾਹਿਬ\N_NNP ,\RD_PUNC
PBLTD3044	ਸ਼ੁਰੂ\N_NN ਹੋਈ\V_VM_VF ਦਰਬਾਰ\N_NN ਤਲਵਾਰ\N_NN ਮੀਆਂ\N_NN ।\RD_PUNC
PBLTD3045	ਖੜਕ\N_NNP ਸਿੰਘ\N_NNP ਮਹਾਰਾਜ\N_NN ਨੇ\PSP ਢਾਹ\N_NN ਮਾਰੀ\V_VM_VF ,\RD_PUNC
PBLTD3046	ਮੋਇਆ\JJ ਮੁੱਢ\N_NN ਕਦੀਮ\N_NN ਦਾ\PSP ਯਾਰ\N_NN ਮੀਆਂ\N_NN ।\RD_PUNC
PBLTD3047	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਅਸਾਂ\PR_PRP ਭੀ\RP_RPD ਨਾਲ\PSP ਮਰਨਾ\V_VM_VINF ,\RD_PUNC
PBLTD3048	ਸਾਡਾ\PR_PRP ਇਹੋ\DM_DMD ਸੀ\V_VAUX ਕੌਲ\N_NN -\RD_PUNC ਕਰਾਰ\N_NN ਮੀਆਂ\N_NN ।\RD_PUNC
PBLTD3049	ਮੇਰੇ\PR_PRP ਬੈਠਿਆਂ\V_VM_VF ਇਨ੍ਹਾਂ\DM_DMD ਨੇ\PSP ਖ਼ੂਨ\N_NN ਕੀਤਾ\V_VM_VF ,\RD_PUNC
PBLTD3050	ਇਹ\DM_DMD ਤਾਂ\RP_RPD ਗਰਕ\V_VM_VF ਜਾਵੇ\V_VM_VF ਦਰਬਾਰ\N_NN ਮੀਆਂ\N_NN ।\RD_PUNC
PBLTD3051	ਪਿੱਛੇ\RB ਸਾਡੇ\PR_PRP ਵੀ\RP_RPD ਕੌਰ\N_NN ਨਾ\RP_NEG ਰਾਜ\N_NN ਕਰਸੀ\V_VM_VF ,\RD_PUNC
PBLTD3052	ਅਸੀਂ\PR_PRP ਮਰਾਂਗੇ\V_VM_VF ਏਸ\DM_DMD ਨੂੰ\PSP ਮਾਰ\N_NN ਮੀਆਂ\N_NN ।\RD_PUNC
PBLTD3053	ਨਾਹੱਕ\RB ਦਾ\PSP ਇਨ੍ਹਾਂ\DM_DMD ਨੇ\PSP ਖ਼ੂਨ\N_NN ਕੀਤਾ\V_VM_VF ,\RD_PUNC
PBLTD3054	ਇਹ\DM_DMD ਤਾਂ\RP_RPD ਮਰਨਗੇ\V_VM_VF ਸਭ\DM_DMQ ਸਿਰਦਾਰ\N_NN ਮੀਆਂ\N_NN ।\RD_PUNC
PBLTD3055	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਧੁਰੋਂ\N_NN ਤਲਵਾਰ\N_NN ਵੱਗੀ\V_VM_VF ,\RD_PUNC
PBLTD3056	ਸਭੇ\DM_DMQ ਕਤਲ\N_NN ਹੋਂਦੇ\V_VM_VF ਵਾਰੋ\N_NN ਵਾਰ\N_NN ਮੀਆਂ\N_NN ।\RD_PUNC
PBLTD3057	ਖੜਕ\N_NNP ਸਿੰਘ\N_NNP ਮਹਾਰਾਜ\N_NN ਹੋਯਾ\V_VM_VF ਬਹੁਤ\JJ ਮਾਂਦਾ\JJ ,\RD_PUNC
PBLTD3058	ਬਰਸ\N_NN ਇਕ\QT_QTC ਪਿੱਛੇ\RB ਵੱਸ\V_VM ਕਾਲ\N_NN ਹੋਇਆ\V_VM_VF ।\RD_PUNC
PBLTD3059	ਆਈ\V_VM_VF ਮੌਤ\N_NN ਨਾ\RP_NEG ਅਟਕਿਆ\V_VM_VF ਇਕ\QT_QTC ਘੜੀ\N_NN ,\RD_PUNC
PBLTD3060	ਚੇਤ\N_NNP ਸਿੰਘ\N_NNP ਦੇ\PSP ਗਮ\N_NN ਦੇ\PSP ਨਾਲ\PSP ਮੋਇਆ\V_VM_VF ।\RD_PUNC
PBLTD3061	ਕੌਰ\N_NNP ਸਾਹਿਬ\N_NNP ਮਹਾਰਾਜੇ\N_NN ਦੀ\PSP ਗੱਲ\N_NN ਸੁਣ\V_VM ਕੇ\V_VM_VNF ,\RD_PUNC
PBLTD3062	ਜ਼ਰਾ\RB ਗਮ\N_NN ਦੇ\PSP ਨਾਲ\PSP ਨਾ\RP_NEG ਮੂਲ\N_NN ਰੋਇਆ\V_VM_VF ।\RD_PUNC
PBLTD3063	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਕਈਆਂ\DM_DMQ ਦੇ\PSP ਬੰਨ੍ਹਣੇ\V_VM_VF ਦਾ\PSP ,\RD_PUNC
PBLTD3064	ਵਿਚ\PSP ਕੌਂਸਲ\N_NN ਦੇ\PSP ਕੌਰ\N_NNP ਨੂੰ\PSP ਫਿਕਰ\N_NN ਹੋਇਆ\V_VM_VF ।\RD_PUNC
PBLTD3065	ਖੜਕ\N_NNP ਸਿੰਘ\N_NNP ਮਹਾਰਾਜੇ\N_NN ਨੂੰ\PSP ਚੁੱਕ\V_VM ਲਿਆ\V_VM_VF ,\RD_PUNC
PBLTD3066	ਵੇਖੋ\V_VM_VF ਸਾੜਨੇ\V_VM_VF ਨੂੰ\PSP ਹੁਣ\RB ਲੈ\V_VM ਚੱਲੇ\V_VM_VF ।\RD_PUNC
PBLTD3067	ਧਰਮ\N_NNP ਰਾਇ\N_NNP ਨੂੰ\PSP ਜਾਇ\V_VM ਕੇ\V_VM_VNF ਖਬਰ\N_NN ਹੋਈ\V_VM_VF ,\RD_PUNC
PBLTD3068	ਕੌਰ\N_NNP ਮਾਰਨੇ\V_VM_VF ਨੂੰ\PSP ਓਨ\N_NN ਦੂਤ\N_NN ਘੱਲੇ\V_VM_VF ।\RD_PUNC
PBLTD3069	ਮਾਰੋ\N_NN ਮਾਰ\V_VM ਕਰਦੇ\V_VM_VF ਦੂਤ\N_NN ਉੱਠ\V_VM ਦੌੜੇ\V_VM_VF ,\RD_PUNC
PBLTD3070	ਜਦੋਂ\PR_PRL ਹੋਏ\V_VM_VF ਨੀ\RP_INJ ਮੌਤ\N_NN ਦੇ\PSP ਆਇ\V_VM_VF ਹੱਲੇ\N_NN ।\RD_PUNC
PBLTD3071	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਦੇਖ\V_VM ਰਜ਼ਾਇ\N_NN ਰੱਬ\N_NN ਦੀ\PSP ,\RD_PUNC
PBLTD3072	ਊਧਮ\N_NNP ਸਿੰਘ\N_NNP ਤੇ\CC_CCD ਕੌਰ\N_NNP ਦੇ\PSP ਸਾਸ\N_NN ਚੱਲੇ\V_VM_VF ।\RD_PUNC
PBLTD3073	ਇਕ\QT_QTC ਦੂਤ\N_NN ਨੇ\PSP ਆਇ\V_VM ਕੇ\V_VM_VNF ਫ਼ਿਕਰ\N_NN ਕੀਤਾ\V_VM_VF ,\RD_PUNC
PBLTD3074	ਪਲਕ\N_NN ਵਿਚ\PSP ਦਰਵਾਜ਼ੇ\N_NN ਦੇ\PSP ਆਇਆ\V_VM_VF ਈ\RP_RPD ।\RD_PUNC
PBLTD3075	ਜਿਹੜਾ\PR_PRL ਧੁਰੋਂ\RB ਦਰਗਾਹੋਂ\N_NN ਸੀ\V_VAUX ਹੁਕਮ\N_NN ਆਇਆ\V_VM_VF ,\RD_PUNC
PBLTD3076	ਦੇਖੋ\V_VM_VF ਓਸ\DM_DMD ਨੇ\PSP ਖੂਬ\JJ ਬਜਾਇਆ\V_VM_VF ਈ\RP_RPD ।\RD_PUNC
PBLTD3077	ਅੰਦਰ\RB ਤਰਫ\N_NN ਹਵੇਲੀ\N_NN ਦੇ\PSP ਤੁਰੇ\V_VM_VF ਜਾਂਦੇ\V_VM_VF ,\RD_PUNC
PBLTD3078	ਛੱਜਾ\N_NN ਢਾਹ\V_VM ਦੋਹਾਂ\QT_QTC ਉੱਤੇ\PSP ਪਾਇਆ\V_VM_VF ਈ\RP_RPD ।\RD_PUNC
PBLTD3079	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਊਧਮ\N_NNP ਸਿੰਘ\N_NNP ਥਾਇਂ\N_NN ਮੋਇਆ\V_VM_VF ,\RD_PUNC
PBLTD3080	ਕੌਰ\N_NNP ਸਾਹਿਬ\N_NNP ਜੋ\PR_PRL ਸਹਿਕਦਾ\N_NN ਆਇਆ\V_VM_VF ਈ\RP_RPD ।\RD_PUNC
PBLTD3081	ਅੱਠ\QT_QTC ਪਹਿਰ\N_NN ਲੁਕਾਇ\V_VM_VF ਕੇ\V_VM_VNF ਰੱਖਿਓ\V_VM_VF ਨੇ\PSP ,\RD_PUNC
PBLTD3082	ਦਿਨ\N_NN ਦੂਜੇ\QT_QTO ਰਾਣੀ\N_NN ਚੰਦ\N_NNP ਕੌਰ\N_NNP ਆਈ\V_VM_VF ।\RD_PUNC
PBLTD3083	ਖੜਗ\N_NNP ਸਿੰਘ\N_NNP ਦਾ\PSP ਮੂਲ\N_NN ਦਰੇਗ\N_NN ਨਾਹੀਂ\RP_NEG ,\RD_PUNC
PBLTD3084	ਕੌਰ\N_NNP ਸਾਹਿਬ\N_NNP ਤਾਈਂ\RB ਓਥੇ\RB ਰੋਣ\V_VM_VF ਆਈ\V_VM_VF ।\RD_PUNC
PBLTD3085	ਮ੍ਰਿਤ\N_NN ਹੋਇਆ\V_VM_VF ਤੇ\CC_CCD ਕਰੋ\V_VM_VF ਸਸਕਾਰ\N_NN ਇਸ\PR_PRP ਦਾ\PSP ,\RD_PUNC
PBLTD3086	ਰਾਣੀ\N_NN ਆਖਦੀ\V_VM_VF -\RD_PUNC ``\RD_PUNC ਤੁਸਾਂ\PR_PRP ਕਿਉਂ\PR_PRQ ਦੇਰ\N_NN ਲਾਈ\V_VM_VF ?\RD_PUNC ``\RD_PUNC
PBLTD3087	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਰੋਂਦੀ\V_VM_VF ਏ\RP_INJ ਚੰਦ\N_NNP ਕੌਰਾਂ\N_NNP ,\RD_PUNC
PBLTD3088	ਜਿਹਦਾ\PR_PRL ਮੋਇਆ\V_VM_VF ਪੁਤ੍ਰ\N_NN ਸੋਹਣਾ\JJ ਸ਼ੇਰ\N_NN ਸਾਈ\N_NN ।\RD_PUNC
PBLTD3089	ਸ਼ੇਰ\N_NNP ਸਿੰਘ\N_NNP ਨੂੰ\PSP ਕਿਸੇ\DM_DMQ ਜਾ\V_VM ਖਬਰ\N_NN ਦਿੱਤੀ\V_VM_VF ,\RD_PUNC
PBLTD3090	ਜਿਹਦਾ\PR_PRP ਮੋਇਆ\V_VM_VF ਭਤੀਜਾ\N_NN ਵੀਰ\N_NN ਯਾਰੋ\N_NN ।\RD_PUNC
PBLTD3091	ਓਨ\PR_PRP ਤੁਰਤ\RB ਵਟਾਲਿਓਂ\N_NNP ਕੂਚ\N_NN ਕੀਤਾ\V_VM_VF ,\RD_PUNC
PBLTD3092	ਰਾਹੀਂ\N_NN ਆਂਵਦਾ\V_VM_VF ਘੱਤ\N_NN ਵਹੀਰ\N_NN ਯਾਰੋ\N_NN ।\RD_PUNC
PBLTD3093	ਜਦੋਂ\PR_PRL ਆਣ\V_VM_VF ਕੇ\V_VM_VNF ਹੋਇਆ\V_VM_VF ਲਾਹੌਰ\N_NNP ਦਾਖਲ\N_NN ,\RD_PUNC
PBLTD3094	ਅੱਖੀਂ\N_NN ਰੋਵੇ\V_VM_VF ਪਲੱਟਦਾ\V_VM_VF ਨੀਰ\N_NN ਯਾਰੋ\N_NN ।\RD_PUNC
PBLTD3095	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਲੋਕ\N_NN ਦਿਲਬਰੀ\N_NN ਦੇਂਦੇ\V_VM_VF ,\RD_PUNC
PBLTD3096	ਚੰਦ\N_NNP ਕੌਰ\N_NNP ਹੋਈ\V_VM_VF ਦਿਲਗੀਰ\N_NN ਯਾਰੋ\N_NN ।\RD_PUNC
PBLTD3097	ਦਿੱਤੇ\V_VM_VF ਸੰਤਰੀ\JJ ਚਾਰ\QT_QTC ਖਲ੍ਹਾਰ\N_NN ਚੋਰੀਂ\N_NN ,\RD_PUNC
PBLTD3098	ਸ਼ੇਰ\N_NNP ਸਿੰਘ\N_NNP ਅੰਦਰ\RB ਅੱਜ\RB ਆਵਣਾ\V_VM_VF ਜੇ\CC_CCS ,\RD_PUNC
PBLTD3099	ਤੁਰਤ\RB ਫੂਕ\V_VM ਦੇਹੋ\QT_QTC ਤੁਸੀਂ\PR_PRP ਕਰਾਬੀਨਾਂ\N_NN ,\RD_PUNC
PBLTD3100	ਪਲਕ\N_NN ਵਿਚ\PSP ਹੀ\RP_RPD ਮਾਰ\V_VM ਗਵਾਵਣਾ\V_VM_VINF ਜੇ\CC_CCS ।\RD_PUNC
PBLTD3101	ਸ਼ੇਰ\N_NNP ਸਿੰਘ\N_NNP ਨੂੰ\PSP ਰਾਜੇ\N_NN ਨੇ\PSP ਖਬਰ\N_NN ਦਿੱਤੀ\V_VM_VF ,\RD_PUNC
PBLTD3102	ਅੰਦਰ\RB ਅੱਜ\RB ਹਜ਼ੂਰ\N_NN ਨਾ\RP_NEG ਆਵਣਾ\V_VM_VINF ਜੇ\CC_CCS ।\RD_PUNC
PBLTD3103	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਅਜੇ\RB ਨਾ\RP_NEG ਜ਼ੋਰ\N_NN ਤੇਰਾ\PR_PRP ,\RD_PUNC
PBLTD3104	ਤੈਨੂੰ\PR_PRP ਅਸਾਂ\PR_PRP ਹੀ\RP_RPD ਅੰਤ\N_NN ਸਦਾਵਣਾ\V_VM_VINF ਜੇ\CC_CCS ।\RD_PUNC
PBLTD3105	ਚੰਦ\N_NNP ਕੌਰ\N_NNP ਦੀ\PSP ਮੰਦੀ\JJ ਜੋ\PR_PRL ਨਜ਼ਰ\N_NN ਦੇਖੀ\V_VM_VF ,\RD_PUNC
PBLTD3106	ਦਗੇਬਾਜ਼ੀਆਂ\N_NN ਹੋਰ\JJ ਬਥੇਰੀਆਂ\N_NN ਨੀ\RP_INJ ।\RD_PUNC
PBLTD3107	ਓਨ\DM_DMD ਤੁਰਤ\RB ਲਾਹੌਰ\N_NNP ਥੀਂ\RP_RPD ਕੂਚ\N_NN ਕੀਤਾ\V_VM_VF ,\RD_PUNC
PBLTD3108	ਬੈਠਾ\V_VM_VF ਜਾਇ\V_VM ਕੇ\V_VM_VNF ਵਿਚ\PSP ਮੁਕੇਰੀਆਂ\N_NNP ਨੀ\RP_INJ ।\RD_PUNC
PBLTD3109	ਪਿੱਛੇ\RB ਰਾਜ\N_NN ਬੈਠੀ\V_VM_VF ਰਾਣੀ\N_NN ਚੰਦ\N_NNP ਕੌਰਾਂ\N_NNP ,\RD_PUNC
PBLTD3110	ਦੇਂਦੇ\V_VM_VF ਆਇ\V_VM_VF ਮੁਸਾਹਿਬ\N_NN ਦਲੇਰੀਆਂ\N_NN ਨੀ\RP_INJ ।\RD_PUNC
PBLTD3111	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਕੌਰ\N_NNP ਨਾ\RP_NEG ਜੰਮਣਾ\V_VM_VINF ਏ\RP_INJ ,\RD_PUNC
PBLTD3112	ਕਿਲ੍ਹੇ\N_NN ਕੋਟ\N_NN ਤੇ\CC_CCD ਰਈਅਤਾਂ\N_NN ਤੇਰੀਆਂ\PR_PRP ਨੀ\RP_INJ ।\RD_PUNC
PBLTD3113	ਰਾਜੇ\N_NN ਲਸ਼ਕਰਾਂ\N_NN ਵਿਚ\PSP ਸਲਾਹ\N_NN ਕੀਤੀ\V_VM_VF ,\RD_PUNC
PBLTD3114	ਸ਼ੇਰ\N_NNP ਸਿੰਘ\N_NNP ਨੂੰ\PSP ਕਿਵੇਂ\PR_PRQ ਸਦਾਈਏ\N_NN ਜੀ\RP_INJ ।\RD_PUNC
PBLTD3115	ਉਹ\PR_PRP ਹੈ\V_VAUX ਪੁਤ੍ਰ\N_NN ਸਰਕਾਰ\N_NN ਦਾ\PSP ਫਤੇ\JJ -\RD_PUNC ਜੰਗੀ\JJ ,\RD_PUNC
PBLTD3116	ਗੱਦੀ\N_NN ਓਸ\N_NN ਨੂੰ\PSP ਚਾਇ\N_NN ਬਹਾਈਏ\V_VM_VF ਜੀ\RP_INJ ।\RD_PUNC
PBLTD3117	ਸਿੰਘਾਂ\N_NN ਆਖਿਆ\V_VM_VF ,\RD_PUNC ``\RD_PUNC ਰਾਜਾ\N_NN ਜੀ\RP_INJ !\RD_PUNC ਹੁਕਮ\N_NN ਤੇਰਾ\PR_PRP ``\RD_PUNC
PBLTD3118	ਜਿਸ\PR_PRL ਨੂੰ\PSP ਕਹੇਂ\V_VM_VF ਸੋ\CC_CCD ਫਤਹਿ\N_NN ਬੁਲਾਈਏ\V_VM_VF ਜੀ\RP_INJ ।\RD_PUNC
PBLTD3119	ਸ਼ਾਹ\N_NNP ਮੁਹੰਮਦਾ\N_NNP ਸਿਰਾਂ\N_NN ਦੀ\PSP ਲਾਇ\V_VM_VF ਬਾਜ਼ੀ\N_NN
PBLTD3120	ਇਸੇ\RB ਵਖਤ\N_NN ਹੀ\RP_RPD ਤੁਰਤ\RB ਮੰਗਾਈਏ\V_VM_VF ਜੀ\RP_INJ ।\RD_PUNC
PBLTD3121	ਬਾਈਆਂ\QT_QTC ਦਿਨਾਂ\N_NN ਦੀ\PSP ਰਾਜੇ\N_NN ਨੇ\PSP ਲਈ\PSP ਰੁਖਸਤ\N_NN ,\RD_PUNC
PBLTD3122	ਤਰਫ\N_NN ਜੰਮੂ\N_NNP ਦੀ\PSP ਹੋਏ\V_VM_VF ਨੀ\RP_INJ ਕੂਚ\N_NN ਡੇਰੇ\N_NN ,\RD_PUNC
PBLTD3123	ਸ਼ੇਰ\N_NNP ਸਿੰਘ\N_NNP ਤਾਈਂ\RB ਲਿਖ\V_VM ਘੱਲੀ\V_VM_VF ਚਿੱਠੀ\N_NN ,\RD_PUNC
PBLTD3124	ਮੈਂ\PR_PRP ਤਾਂ\RP_RPD ਰਫੂ\N_NN ਕਰ\V_VM ਛੱਡੇ\V_VM_VF ਨੀ\RP_INJ ਕੰਮ\N_NN ਤੇਰੇ\PR_PRP ।\RD_PUNC
PBLTD3125	ਧੌਂਸਾ\N_NN ਮਾਰ\V_VM ਕੇ\V_VM_VNF ਪਹੁੰਚ\N_NN ਲਾਹੌਰ\N_NNP ਜਲਦੀ\RB ,\RD_PUNC
