ID	Value
PBRED11	ਉਨ੍ਹਾਂ\PR_PRP ਦਾ\PSP ਕੌਮੀ\N_NN ਤਾਣਾ-ਬਾਣਾ\N_NN ਲੀਰੋ-ਲੀਰ\N_NN ਹੋ\V_VAUX ਗਿਆ\V_VM_VF ।\RD_PUNC
PBRED12	ਕੌਮੀ\N_NN ਮਾਲਾ\N_NN ਦੇ\PSP ਮਣਕੇ\N_NN ਖੇਰੂੰ-ਖੇਰੂੰ\N_NN ਹੋ\V_VAUX ਗਏ\V_VM_VF ।\RD_PUNC
PBRED13	ਜ਼ਾਤੀ\N_NN ਭੇਦ\N_NN ਤੇ\N_NN ਵਿਤਕਰਾ\N_NN ਇਤਨਾ\N_NN ਵਧਿਆ\N_NN ਕਿ\CC_CCS ਹਰੇਕ\N_NN ਫਿਰਕਾ\N_NN ਨਾ\RP_NEG ਕੇਵਲ\N_NN ਇਕ\N_NN ਦੂਜੇ\N_NN ਤੋਂ\PSP ਅੱਡ\N_NN ਹੋ\V_VAUX ਕੇ\N_NN ਢਾਈ\JJ ਚੌਲਾਂ\N_NN ਦੀ\PSP ਖਿਚੜੀ\N_NN ਵੱਖ-ਵੱਖ\N_NN ਪਕਾਉਣ\V_VM_VF ਲੱਗਿਆ\V_VM_VF ,\RD_PUNC ਸਗੋਂ\CC_CCD ਇਕ\QT_QTC -\RD_PUNC ਦੂਜੇ\QT_QTO ਦੇ\PSP ਵਿਰੋਧੀ\JJ ਹੋ\V_VAUX ਕੇ\PSP ਆਪਸ\PR_PRC ਵਿਚ\PSP ਖਹਿਣ\N_NN ਤੇ\RB ਇਕ\QT_QTC ਦੂਜੇ\QT_QTO ਨੂੰ\PSP ਉਜਾੜਣ\N_NN ਲੱਗ\V_VM ਪਏ\V_VM_VF ।\RD_PUNC ”\RD_PUNC
PBRED14	ਉਹ\PR_PRP ਲਿਖਦੇ\V_VM_VF ਹਨ\V_VAUX ਕਿ\CC_CCS “\RD_PUNC ਸਾਫ\N_NN ਸਪਸ਼ਟ\N_NN ਹੈ\V_VAUX ਕਿ\CC_CCS ਕਮਜ਼ੋਰ\JJ ਤੇ\PSP ਗਰੀਬ\N_NN ਹਮੇਸ਼ਾਂ\N_NN ਜਬਰ-ਜੰਗ\N_NN ਤੇ\PSP ਤਾਕਤ\N_NN ਦੇ\PSP ਮਾਲਕ\N_NN ਦਾ\PSP ਗੋਲਾ\N_NN ਹੀ\RP_RPD ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED15	ਇਸੇ\DM_DMD ਕਰ\V_VM ਕੇ\PSP ਹੀ\RP_RPD ਮੁਸਲਮਾਨ\N_NN ਜੇਤੂਆਂ\N_NN ਨੇ\PSP ਆਪਣਾ\PR_PRF ਮੂੰਹ\N_NN ਹਿੰਦੁਸਤਾਨ\N_NN ਵੱਲ\N_NN ਕੀਤਾ\V_VM_VF |\RD_PUNC
PBRED16	ਸਿੱਟਾ\N_NN ਵੀ\RP_RPD ਉਹੀ\N_NN ਨਿਕਲਿਆ\V_VM_VF ਜਿਸ\PR_PRL ਦੀ\PSP ਅਜਿਹੀ\N_NN ਹਾਲਤ\N_NN ਵਿਚ\PSP ਆਸ\N_NN ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBRED17	ਇਸਲਾਮੀ\N_NN ਤਲਵਾਰ\N_NN ਨੇ\PSP ਆਖਰ\N_NN ਹਿੰਦੂਆਂ\N_NN ਨੂੰ\PSP ਗ਼ੁਲਾਮ\N_NN ਬਣਾ\V_VM_VNF ਲਿਆ\V_VM_VF ।\RD_PUNC
PBRED18	ਉਨ੍ਹਾਂ\PR_PRP ਦੀ\PSP ਬਚੀ-ਖੁਚੀ\N_NN ਤਾਕਤ\N_NN ਖੇਰੂੰ-ਖੇਰੂੰ\N_NN ਕਰ\V_VM ਦਿੱਤੀ\V_VM_VF ।\RD_PUNC
PBRED19	ਜਿੰਨਾ\RB ਵੀ\RP_RPD ਹੋ\V_VAUX ਸਕਿਆ\V_VM_VF ,\RD_PUNC ਮੁਸਲਮਾਨਾਂ\N_NN ਨੇ\PSP ਉਨ੍ਹਾਂ\PR_PRP ਨੂੰ\PSP ਜ਼ਲੀਲ\N_NN ਤੇ\PSP ਖੁਆਰ\N_NN ਕੀਤਾ\V_VM_VF ।\RD_PUNC
PBRED20	ਉਨ੍ਹਾਂ\PR_PRP ਦੀ\PSP ਸ਼ਰਮ\N_NN ਤੇ\PSP ਹਯਾ\N_NN ਨੂੰ\PSP ਬਰਬਾਦ\N_NN ਕੀਤਾ\V_VM ।\RD_PUNC
PBRED21	ਇੱਜ਼ਤ\N_NN ਦੌਲਤ\N_NN ਲੁੱਟੀ\V_VM_VF ਤੇ\PSP ਆਪਣੇ\PR_PRF ਕਬਜ਼ੇ\N_NN ਵਿਚ\PSP ਕੀਤੀ\V_VM_VF ।\RD_PUNC
PBRED22	ਗ਼ੁਲਾਮੀ\N_NN ਦਾ\PSP ਪਟਾ\N_NN ਉਨ੍ਹਾਂ\PR_PRP ਦੇ\PSP ਗਲੇ\N_NN ਵਿਚ\PSP ਐਸਾ\RB ਪਾਇਆ\V_VM_VF ,\RD_PUNC ਜਿਸ\PR_PRL ਨੂੰ\PSP ਉਹ\PR_PRP ਫਿਰ\N_NN ਕਦੇ\N_NN ਵੀ\RP_RPD ਆਪਣੇ\PR_PRF ਗਲੇ\N_NN ਵਿੱਚੋਂ\RB ਲਾਹ\V_VM_VF ਨਾ\RP_NEG ਸਕੇ\V_VM_VF ।\RD_PUNC
PBRED23	ਮੁੱਕਦੀ\N_NN ਗੱਲ\N_NN ਇਹ\PR_PRP ਕਿ\CC_CCS ਮੁਸਲਮਾਨ\N_NN ਜੇਤੂ\N_NN ,\RD_PUNC ਹਿੰਦੁਸਤਾਨ\N_NN ਦੇ\PSP ਕਰਤਾ\N_NN ਧਰਤਾ\N_NN ਤੇ\PSP ਐਸੇ\RB ਮਾਲਕ\N_NN ਬਣੇ\V_VM_VF ,\RD_PUNC ਜਿਵੇਂ\N_NN ਕਿ\CC_CCS ਮਨੁੱਖ\N_NN ਪਸ਼ੂਆਂ\N_NN ਦੇ\PSP ਮਾਲਕ\N_NN ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC ”\RD_PUNC
PBRED24	“\RD_PUNC ਇਸਲਾਮ\N_NN ਦੇ\PSP ਮੁੱਢਲੇ\N_NN ਜੇਤੂਆਂ\N_NN ਨੇ\PSP ਮਜ਼ਹਬੀ\N_NN ਜੋਸ਼\N_NN ਵਿਚ\PSP ਬੜੇ\RB ਜ਼ੁਲਮ\N_NN ਕੀਤੇ\V_VM_VF ।\RD_PUNC
PBRED25	ਉਨ੍ਹਾਂ\PR_PRP ਉੱਪਰ\N_NST ਬੜੀਆਂ\RB ਬੇਸ਼ਰਮ\N_NN ਤੇ\PSP ਸੱਭਿਅਤਾਹੀਣ\N_NN ਵਧੀਕੀਆ\N_NN ਕੀਤੀਆਂ\V_VM_VF ।\RD_PUNC
PBRED26	ਹਿੰਦੂਆਂ\N_NN ਦੇ\PSP ਧਾਰਮਿਕ\N_NN ਅਸਥਾਨਾਂ\N_NN ਤੇ\PSP ਮੰਦਰਾਂ\N_NN ਦੀ\PSP ਨਾ\RP_NEG ਕੇਵਲ\N_NN ਪਵਿੱਤ੍ਰਤਾ\N_NN ਹੀ\RP_RPD ਭੰਗ\N_NN ਕੀਤੀ\V_VM_VF ,\RD_PUNC ਸਗੋਂ\CC_CCD ਉਨ੍ਹਾਂ\PR_PRP ਨੂੰ\PSP ਲੁੱਟਿਆ\V_VM_VF ,\RD_PUNC ਮੂਰਤੀਆਂ\N_NN ਤੋੜੀਆਂ\V_VM_VF ਤੇ\CC_CCD ਉਨ੍ਹਾਂ\PR_PRP ਦਾ\PSP ਖੁਰਾ\N_NN ਖੋਜ\N_NN ਮਿਟਾ\V_VM_VF ਦਿੱਤਾ\V_VM_VF ।\RD_PUNC
PBRED27	ਉਨ੍ਹਾਂ\PR_PRP ਦੀ\PSP ਥਾਂ\N_NN ’ਤੇ\N_NST ਮਸਜਿਦਾਂ\N_NN ਬਣਾ\V_VM_VF ਦਿੱਤੀਆਂ\V_VM_VF |\RD_PUNC
PBRED28	ਉਨ੍ਹਾਂ\PR_PRP ਹਿੰਦੂਆਂ\N_NN ਦਾ\PSP ਕੇਵਲ\N_NN ਧਨ\N_NN ,\RD_PUNC ਦੌਲਤ\N_NN ਤੇ\CC_CCD ਗਹਿਣਾ\N_NN ਗੱਟਾ\N_NN ਹੀ\RP_RPD ਨਹੀਂ\RP_NEG ਲੁੱਟਿਆ\V_VM_VF ,\RD_PUNC ਸਗੋਂ\CC_CCD ਉਨ੍ਹਾਂ\PR_PRP ਦੇ\PSP ਘਰ\N_NN ਤੇ\CC_CCD ਮੁਹੱਲੇ\N_NN ਸਾੜ\V_VM ਫੂਕ\V_VM ਕੇ\V_VM ਸੁਆਹ\N_NN ਕਰ\V_VM ਦਿੱਤੇ\V_VM ।\RD_PUNC
PBRED29	ਨਾ\RP_NEG ਕੇਵਲ\N_NN ਹਿੰਦੂ\N_NN ਇਸਤਰੀਆਂ\N_NN ਦੀ\PSP ਇੱਜ਼ਤ\N_NN ਹੀ\RP_RPD ਲੁੱਟੀ\V_VM_VF ,\RD_PUNC ਸਗੋਂ\CC_CCD ਹਜ਼ਾਰਾਂ\QT_QTC ਲੱਖਾਂ\QT_QTC ਨੂੰ\PSP ਕਤਲ\N_NN ਕਰ\V_VM ਕੇ\PSP ਹਮੇਸ਼ਾਂ\N_NN ਦੀ\PSP ਨੀਂਦ\N_NN ਸੁਲਾ\V_VM_VF ਦਿੱਤਾ\V_VM_VF ।\RD_PUNC
PBRED30	ਅਣਗਿਣਤ\N_NN ਨਰ\N_NN -\RD_SYM ਨਾਰੀ\N_NN ,\RD_PUNC ਬੱਚੇ,\N_NN ਜੁਆਨ\N_NN ਤੇ\N_NN ਬੁੱਢੇ\N_NN ਕਤਲ\N_NN ਕੀਤੇ\N_NN ।\RD_PUNC
PBRED31	ਅਨੇਕਾਂ\PR_PRQ ਔਰਤਾਂ\N_NN ਨੂੰ\PSP ਗ਼ੁਲਮ\N_NN ਬਣਾਇਆ\V_VM_VF ਤੇ\PSP ਗ਼ਜ਼ਨੀ\N_NN ਦੇ\PSP ਬਜ਼ਾਰਾਂ\N_NN ਵਿਚ\PSP ਲਿਜਾ\V_VM_VF ਕੇ\PSP ਕੇਵਲ\N_NN ਦੋ-ਦੋ\QT_QTC ਦੀਨਾਰ\N_NN ਤੋਂ\PSP ਨਿਲਾਮ\N_NN ਕੀਤਾ\V_VM_VF ਤੇ\PSP ਵੇਚਿਆ\V_VM_VF ।\RD_PUNC
PBRED32	ਹਿੰਦੂਆਂ\N_NN ਨੂੰ\PSP ਜਬਰੀ\N_NN ਗ਼ੁਲਾਮ\N_NN ਬਣਾਇਆ\V_VM_VF ।\RD_PUNC
PBRED33	ਉਨ੍ਹਾਂ\DM_DMD ਦੀਆਂ\PSP ਔਰਤਾਂ\N_NN ਖੋਹ\V_VM ਕੇ,\V_VM_VNF ਉਨ੍ਹਾਂ\DM_DMD ਨਾਲ\PSP ਨਿਕਾਹ\N_NN ਪੜ੍ਹਾ\V_VM_VF ਕੇ\V_VM_VNF ਆਪਣੇ\PR_PRF ਮਹਿਲਾਂ\N_NN ਦੀ\PSP ਰੌਣਕ\N_NN ਵਧਾਈ\V_VM_VNF ।\RD_PUNC ”\RD_PUNC
PBRED34	ਜਿਹੜਾ\PR_PRL ਵੀ\RP_RPD ਮੁਸਲਮਾਨਾਂ\N_NN ਦਾ\PSP ਫਿਰਕਾ\N_NN ਜਾਂ\CC_CCD ਖ਼ਾਨਦਾਨ\N_NN ਇਕ\QT_QTC ਦੂਜੇ\QT_QTO ਦੇ\PSP ਮਗਰੋਂ\N_NN ਆਇਆ\V_VM_VF ,\RD_PUNC ਸਾਰਿਆਂ\DM_DMQ ਨੇ\PSP ਹੀ\RP_RPD ਹਿੰਦੂਆਂ\N_NN ਨਾਲ\PSP ਇਹੋ\DM_DMD ਜਿਹਾਹੀ\PR_PRL ਵਿਤਕਰੇ\N_NN ਤੇ\PSP ਜ਼ੁਲਮ-ਭਰਿਆ\N_NN ਸਲੂਕ\N_NN ਜਾਰੀ\N_NN ਰੱਖਿਆ\V_VM_VF ।\RD_PUNC
PBRED35	ਇਹੋ\DM_DMD ਜਿਹੇ\PR_PRL ਹਾਲਾਤ\N_NN ਵਿਚ\PSP ਇਹ\DM_DMD ਕੁਦਰਤੀ\N_NN ਗੱਲ\N_NN ਸੀ\V_VAUX ਕਿ\CC_CCS ਜੇਤੂਆਂ\N_NN ਤੇ\PSP ਹਾਰਿਆਂ\N_NN ਹੋਇਆਂ\V_VM_VF ਵਿਚ\PSP ਘਿਰਣਾ\N_NN ਵਧੇ\V_VM ।\RD_PUNC
PBRED36	ਸਿੱਟੇ\N_NN ਵਜੋਂ\PSP ਦੋਹਾਂ\QT_QTO ਵਿਚ\PSP ਅਤਿਅੰਤ\JJ ਨਫ਼ਰਤ\N_NN ਤੇ\N_NN ਦੁਸ਼ਮਣੀ\N_NN ਪੈਦਾ\V_VM_VF ਹੋਈ\V_VM_VF ,\RD_PUNC ਜੋ\CC_CCD ਅੱਜ\N_NN ਤਕ\N_NN ਵੀ\RP_RPD ਜਾਰੀ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBRED37	ਮਹਿਮੂਦ\N_NN ਨੇ\PSP ਹਿੰਦੂਆਂ\N_NN ਦੇ\PSP ਮੰਦਰਾਂ\N_NN ਨੂੰ\PSP ਲੁੱਟਿਆ\V_VM ,\RD_PUNC ਉਨ੍ਹਾਂ\PR_PRP ਦੇ\PSP ਦੇਵਤਿਆਂ\N_NN ਦੀ\PSP ਬੇਇੱਜ਼ਤੀ\N_NN ਕੀਤੀ\V_VM_VF ,\RD_PUNC ਮੂਰਤੀਆਂ\N_NN ਭੰਨੀਆਂ\V_VM_VF ਅਤੇ\CC_CCD ਹਿੰਦੂਆਂ\N_NN ਨੂੰ\PSP ਦਿਲ\N_NN ਖੋਲ੍ਹ\N_NN ਕੇ\V_VM_VNF ਲੁੱਟਿਆ\V_VM_VF ।\RD_PUNC
PBRED38	ਇਸ\DM_DMD ਤੋਂ\PSP ਪਹਿਲਾਂ\JJ ਮੁਹੰਮਦ\N_NNP ਕਾਸਮ\N_NNP ਨੇ\PSP ਹਿੰਦੂਆਂ\N_NN ਨੂੰ\PSP ਉੱਕਾ\N_NN ਹੀ\RP_RPD ਬਰਬਾਦ\N_NN ਕਰ\V_VM ਕੇ\V_VM_VNF ਰਾਜਾ\N_NN ਦਾਹਿਰ\N_NNP ਵਾਲੀਏ\N_NNP ਸਿੰਧ\N_NN ਦੀਆਂ\PSP ਦੋ\QT_QTC ਧੀਆਂ\N_NN ਅਤੇ\CC_CCD ਹੋਰ\PR_PRQ ਅਨੇਕਾਂ\PR_PRQ ਇਸਤਰੀਆਂ\N_NN ਨੂੰ\PSP ਕੈਦ\N_NN ਕਰ\V_VM ਕੇ\V_VM_VNF ਬਗ਼ਦਾਦ\N_NN ਵਿਚ\PSP ,\RD_PUNC ਜਿੱਥੋਂ\RB ਦਾ\PSP ਉਹ\PR_PRP ਆਪ\PR_PRF ਰਹਿਣ\N_NN ਵਾਲਾ\PSP ਸੀ\V_VAUX ,\RD_PUNC ਖ਼ਲੀਫ਼ੇ\N_NN ਦੇ\PSP ਮਹਿਲਾਂ\N_NN ਵਿਚ\PSP ਦਾਖ਼ਲ\N_NN ਕੀਤਾ\V_VM_VF ।\RD_PUNC
PBRED39	ਕੁਤਬਦੀਨ\N_NN ਨੇ\PSP ਮੇਰਠ\N_NN ਦੇ\PSP ਸਾਰੇ\PR_PRQ ਮੰਦਰਾਂ\N_NN ਤੇ\PSP ਬੁੱਤਾਂ\N_NN ਨੂੰ\PSP ਤੋੜਿਆ\V_VM_VF ਤੇ\PSP ਉਨ੍ਹਾਂ\DM_DMD ਦੀ\PSP ਥਾਂ\N_NN ਮਸਜਿਦਾਂ\N_NN ਉਸਾਰੀਆਂ\V_VM_VF ।\RD_PUNC
PBRED40	ਜਿਸ\PR_PRL ਨੇ\PSP ਵੀ\RP_RPD ਇਸਲਾਮ\N_NN ਕਬੂਲ\N_NN ਕਰਨ\V_VM ਤੋਂ\PSP ਇਨਕਾਰ\N_NN ਕੀਤਾ\V_VM_VF ,\RD_PUNC ਉਸ\PR_PRP ਨੂੰ\PSP ਮੌਤ\N_NN ਦੀ\PSP ਨੀਂਦ\N_NN ਸੁਲਾ\V_VM_VF ਦਿਤਾ\V_VM_VF ।\RD_PUNC
PBRED41	ਕੇਵਲ\N_NN ਇਕ\QT_QTC ਕਾਲੰਜਰ\N_NN ਸ਼ਹਿਰ\N_NN ਵਿਚ\PSP ਹੀ\RP_RPD 113\QT_QTC ਮੰਦਰ\N_NN ਢਾਹ\V_VM ਕੇ\V_VM_VNF ਮਸਜਿਦਾਂ\N_NN ਬਣਵਾ\V_VM_VF ਦਿੱਤੀਆਂ\V_VM_VF ।\RD_PUNC
PBRED42	ਹਜ਼ਾਰਾਂ\QT_QTC ਹਿੰਦੂ\N_NN ਕਤਲ\N_NN ਕੀਤੇ\V_VM_VF ਤੇ\CC_CCD ਗ਼ੁਲਾਮ\N_NN ਬਣਾਏ\V_VM_VF ।\RD_PUNC
PBRED43	ਤਾਰੀਖ਼\N_NN ਫ਼ਰਿਸ਼ਤਾ\N_NN ਅਨੁਸਾਰ\N_NN ਫੀਰੋਜ਼\N_NNP ਸ਼ਾਹ\N_NN ਨੇ\PSP ਜਦੋਂ\PR_PRL ਨਗਰਕੋਟ\N_NN ਕਾਂਗੜਾ\N_NN ਫਤਿਹ\N_NN ਕੀਤਾ\V_VM_VF ਤਾਂ\CC_CCD ਸਾਰੇ\PR_PRQ ਹਿੰਦੂਆਂ\N_NN ਨੂੰ\PSP ਲੁੱਟ\V_VM ਕੇ\V_VM_VNF ਬੁੱਤਾਂ\N_NN ਨੂੰ\PSP ਤੋੜ\V_VM ਦਿੱਤਾ\V_VM_VF ਤੇ\CC_CCD ਉਨ੍ਹਾਂ\PR_PRP ਬੁੱਤਾਂ\N_NN ਦੇ\PSP ਟੁਕੜਿਆਂ\N_NN ਨੂੰ\PSP ਗਾਂ\N_NN ਦੇ\PSP ਗੋਸ਼ਤ\N_NN ਵਿਚ\PSP ਮੜ੍ਹ\V_VM ਕੇ\V_VM_VNF ਬ੍ਰਾਹਮਣਾਂ\N_NN ਦੇ\PSP ਗਲ਼ਾਂ\N_NN ਵਿਚ\PSP ਹਾਰ\N_NN ਪਾਏ\V_VM_VF ।\RD_PUNC
PBRED44	ਤੇਰ੍ਹਾਂ\QT_QTC ਹਜ਼ਾਰ\QT_QTC ਹਿੰਦੂ\N_NN ਬੁੱਤ-ਪੂਜਾਂ\N_NN ਨੂੰ\PSP ਕੈਦ\N_NN ਕਰ\V_VM ਕੇ\V_VM_VNF ਮੂੰਹ\N_NN ਵਿਚ\PSP ਗਾਂ\N_NN ਦਾ\PSP ਮਾਸ\N_NN ਤੁੰਨ\V_VM ਕੇ\V_VM_VNF ਕਤਲ\N_NN ਕੀਤਾ\V_VM_VF ।\RD_PUNC ”\RD_PUNC
