ID	Value
PBAD13013	ਰੁੱਖਾਂ\N_NN ਦੀ\PSP ਕਟਾਈ\N_NN ਸਰਦੀਆਂ\N_NN ਵਿਚ\PSP ਕਰਨੀ\V_VM_VINF ਚਾਹੀਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13014	ਟਾਹਲੀ\N_NN :\RD_PUNC ਟਾਹਲੀ\N_NN ਦੀ\PSP ਨਰਸਰੀ\N_NN ਉਗਾਉਣ\V_VM ਵਾਸਤੇ\PSP ਸਿਹਤਮੰਦ\JJ ਤੇ\N_NN ਸਿੱਧੇ\JJ ਦਰੱਖਤਾਂ\N_NN ਤੋਂ\PSP ਨਵੰਬਰ\N_NN ਵਿਚ\PSP ਫ਼ਲੀਆਂ\N_NN ਇਕੱਠੀਆਂ\RB ਕਰਕੇ\V_VM_VF ,\RD_PUNC ਸੁਕਾ\V_VM ਕੇ\V_VM_VNF ਅਤੇ\CC_CCD ਫਿਰ\RB ਹਵਾ\N_NN ਬੰਦ\RB ਬਰਤਨ\N_NN ਵਿਚ\PSP ਸਾਂਭ\V_VM ਲਵੋ\V_VM_VF |\RD_PUNC
PBAD13015	ਮੰਡੀ\N_NN ਚੇਤਨਾ\N_NN :\RD_PUNC ਦੁਨੀਆਂ\N_NN ਵਿਚ\PSP ਇਸ\DM_DMD ਸਾਲ\N_NN ਕਪਾਹ\N_NN ਦੀ\PSP ਪੈਦਾਵਾਰ\N_NN ਪਿਛਲੇ\RB ਸਾਲ\N_NN ਦੇ\PSP ਮੁਕਾਵਲੇ\N_NN 6\QT_QTF ਪ੍ਰਤੀਸ਼ਤ\N_NN ਘਟਣ\RB ਦੀ\PSP ਸੰਭਾਵਨਾ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBAD13016	ਦੂਜੇ\QT_QTO ਪਾਸੇ\N_NN ਇਸ\PR_PRP ਦੀ\PSP ਖਪਤ\N_NN ਵਿਚ\PSP ਸਿਰਫ\RB 3\QT_QTF ਪ੍ਰਤੀਸ਼ਤ\N_NN ਵਾਧਾ\RB ਹੋਣ\V_VM_VF ਦੀ\PSP ਉਮੀਦ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD13017	ਪਹਿਲਾਂ\RB ਹੀ\RP_RPD ਜ਼ਿਆਦਾ\RB ਸਟਾਕ\N_NN ਹੋਣ\V_VM_VINF ਕਰਕੇ\PSP ਚੀਨ\N_NNP ਵੱਲੋਂ\PSP ਇਸਦਾ\PR_PRP ਆਯਾਤ\N_NN 20\QT_QTF ਪ੍ਰਤੀਸ਼ਤ\N_NN ਘੱਟ\RB ਸਕਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13018	ਇਸ\PR_PRP ਕਾਰਨ\PSP ਵਿਸ਼ਵ\N_NN ਸਟਾਕ\N_NN 13\QT_QTF ਪ੍ਰਤੀਸ਼ਤ\N_NN ਦੀ\PSP ਦਰ\N_NN ਨਾਲ\PSP ਵਧ\RB ਸਕਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13019	ਭਾਰਤ\N_NNP ਦੇ\PSP ਕਪਾਹ\N_NN ਦੀ\PSP ਪੈਦਾ\V_VM_VF ਕਰਨ\V_VM_VF ਵਾਲੇ\PSP ਸੂਬਿਆਂ\N_NN ਵਿਚ\PSP ਘੱਟ\RB ਬਾਰਿਸ਼ਾਂ\N_NN ਹੋਣ\V_VM_VF ਕਰਕੇ\V_VM_VF ਇਸ\DM_DMD ਸਾਲ\N_NN ਦੀ\PSP ਕਪਾਹ\N_NN ਦੀ\PSP ਪੈਦਾਵਾਰ\V_VM ਪਿਛਲੇ\RB ਸਾਲ\N_NN ਦੇ\PSP 355\QT_QTF ਲੱਖ\QT_QTO ਗੰਢਾਂ\N_NN ਦੇ\PSP ਮੁਕਾਬਲੇ\N_NN 6\QT_QTF ਪ੍ਰਤੀਸ਼ਤ\N_NN ਘੱਟ\RB ਕੇ\V_VM_VNF 334\QT_QTF ਲੱਖ\QT_QTC ਗੰਢਾਂ\N_NN ਹੋਣ\V_VM ਦਾ\PSP ਅਨੁਮਾਨ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBAD13020	ਨਿਰਯਾਤ\N_NN ਦੇ\PSP ਘਟਣ\RB ਕਾਰਨ\N_NN ਇਸ\DM_DMD ਸਾਲ\N_NN ਦੇਸ਼\N_NN ਵਿਚ\PSP ਕਪਾਹ\N_NN ਦੀ\PSP ਕੁਲ\RB ਮੰਗ\V_VM 382\QT_QTF ਲੱਖ\QT_QTC ਗੰਢਾਂ\N_NN ਤੋਂ\PSP ਘੱਟ\RB ਕੇ\V_VM_VNF 340\N_NN ਲੱਖ\N_NN ਗੰਢਾਂ\N_NN ਰਹਿ\V_VM_VF ਸਕਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13021	ਪੰਜਾਬ\N_NN ਵਿਚ\PSP ਇਸ\DM_DMD ਸਾਲ\N_NN ਕਪਾਹ\N_NN ਅਧੀਨ\RB ਰਕਬਾ\N_NN ਪਿਛਲੇ\RB ਸਾਲ\N_NN ਦੇ\PSP 5.20\QT_QTF ਲੱਖ\N_NN ਹੈਕਟੇਅਰ\N_NN ਦੇ\PSP ਮੁਕਾਬਲੇ\N_NN ਘੱਟ\RB ਕੇ\V_VM_VNF 4.95\QT_QTF ਲੱਖ\QT_QTC ਹੈਕਟੇਅਰ\N_NN ਦੇ\PSP ਹੋਣ\V_VM_VNG ਦੇ\PSP ਸਿੱਟੇ\N_NN ਵਜੋਂ\RB ਇਸ\PR_PRP ਦੀ\PSP ਪੈਦਾਵਾਰ\N_NN 20\N_NN ਲੱਖ\QT_QTC ਗੰਢਾਂ\N_NN ਹੋਣ\V_VM_VNG ਦੀ\PSP ਉਮੀਦ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBAD13022	ਇਸ\DM_DMD ਸਾਲ\N_NN ਸਰਕਾਰ\N_NN ਵੱਲੋਂ\PSP ਕਪਾਹ\N_NN ਦਾ\PSP ਘੱਟੋ-ਘੱਟ\JJ ਸਮਰੱਥਨ\N_NN ਮੁੱਲ\N_NN 3900\QT_QTF ਰੁਪਏ\N_NN ਪ੍ਰਤੀ\N_NN ਕੁਇੰਟਲ\N_NN ਐਲਾਨਿਆ\V_VM ਗਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13023	ਕਪਾਹ\N_NN ਉਤਪਾਦਨ\V_VM ਅਤੇ\CC_CCD ਵਪਾਰ\N_NN ਦੀ\PSP ਰਾਸ਼ਟਰੀ\JJ ਅਤੇ\CC_CCD ਅੰਤਰਰਾਸ਼ਟਰੀ\JJ ਸਥਿਤੀ\N_NN ਦੇ\PSP ਅਧਿਐਨ\N_NN ਦੇ\PSP ਮੱਦੇਨਜ਼ਰ\N_NN ਇਸ\DM_DMD ਸਾਲ\N_NN ਇਸਦਾ\PR_PRP ਭਾਅ\N_NN 3800\QT_QTF ਤੋਂ\PSP 4200\QT_QTF ਰੁਪਏ\N_NN ਪ੍ਰਤੀ\N_NN ਕੁਇੰਟਲ\N_NN ਦੇ\PSP ਦਰਮਿਆਨ\N_NN ਰਹਿਣ\V_VM_VINF ਦੀ\PSP ਸੰਭਾਵਨਾ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD13024	ਫਿਰ\RB ਵੀ\RP_RPD ਇਹ\PR_PRP ਇਸ\PR_PRP ਦੀ\PSP ਪੈਦਾਵਾਰ\N_NN ਅਤੇ\CC_CCD ਸਰਕਾਰੀ\N_NN ਨਿਰਯਾਤ\N_NN ਨੀਤੀ\N_NN ਤੇ\N_NN ਨਿਰਭਰ\V_VM ਕਰੇਗਾ\V_VM_VF ।\RD_PUNC
PBAD13025	ਨਾਸ਼ਪਤੀ\N_NN ਠੰਡੇ\JJ ਇਲਾਕੇ\N_NN ਦਾ\PSP ਫ਼ਲ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD13026	ਇਸ\PR_PRP ਦੇ\PSP ਫ਼ਲ\N_NN ਪ੍ਰੋਟੀਨ\N_NN (0.69)\QT_QTF ,\RD_PUNC ਵਿਟਾਮਿਨ\N_NN ਏ(0.06\QT_QTF ਮਿਲੀਗ੍ਰਾਮ)\N_NN ,\RD_PUNC ਵਿਟਾਮਿਨ\N_NN ਬੀ\N_NN (0.03ਮਿਲੀਗ੍ਰਾਮ)\QT_QTF ਅਤੇ\CC_CCD ਧਾਤਾਂ\N_NN ਜਿਵੇਂ\RP_CL ਕਿ\CC_CCS ਕੈਲਸ਼ੀਅਮ\N_NN (8ਮਿਲੀਗ੍ਰਾਮ)\QT_QTF ,\RD_PUNC ਫਾਸਫੋਰਸ\N_NN (15ਮਿਲੀਗ੍ਰਾਮ)\QT_QTF ,\RD_PUNC ਲੋਹਾ\N_NN (0.5\QT_QTF ਮਿਲੀਗ੍ਰਾਮ)\N_NN ਆਦਿ\RP_CL ਦੇ\PSP ਮੁੱਖ\RB ਸੋਮੇ\N_NN ਹਨ\V_VAUX ।\RD_PUNC
PBAD13027	ਇਹਨਾਂ\DM_DMD ਦੀ\PSP ਮਾਤਰਾ\N_NN ਪ੍ਰਤੀ\N_NN 100\QT_QTF ਗ੍ਰਾਮ\N_NN ਗੁੱਦਾ\N_NN ਦੇਖੀ\V_VM ਜਾ\V_VM_VNF ਸਕਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13028	ਪੱਥਰ\N_NN ਨਾਮ\N_NN ਆਪਣੀ\PR_PRF ਗੁਣਵਤਾ\N_NN ਅਤੇ\CC_CCD ਢੋਆ-ਢੁਆਈ\N_NN ਵਿਚ\PSP ਠੀਕ\JJ ਰਹਿਣ\V_VM_VF ਕਰਕੇ\PSP ਵਧੀਆ\JJ ਗਿਣੀ\V_VM_VINF ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13029	ਪੌਣ-ਪਾਣੀ\N_NN ਅਤੇ\CC_CCD ਜ਼ਮੀਨ\N_NN :\RD_PUNC ਨਾਸ਼ਪਤੀ\N_NN ਦੀਆਂ\PSP ਕਿਸਮਾਂ\N_NN ਜਿਨ੍ਹਾਂ\PR_PRL ਨੂੰ\PSP 200-300\QT_QTF ਘੰਟੇ\N_NN ਤੋਂ\PSP ਘੱਟ\JJ ਦੀ\PSP ਲੋੜ\V_VM ਹੋਵੇ\V_VM_VF ,\RD_PUNC ਕਾਮਯਾਬੀ\N_NN ਨਾਲ\PSP ਉਗਾਈਆਂ\V_VM ਜਾ\V_VM_VNF ਸਕਦੀਆਂ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD13030	ਨਾਸ਼ਪਤੀ\N_NN ਕਈ\DM_DMQ ਤਰ੍ਹਾਂ\PSP ਦੀ\PSP ਜ਼ਮੀਨ\N_NN ਵਿਚ\PSP ਉਗਾਈ\V_VM ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ਜਿਵੇਂ\RP_CL ਕਿ\CC_CCS ਰੇਤਲੀ\JJ ਮੈਰਾ\N_NN ਤੋਂ\PSP ਮੈਰਾ\N_NN ਚੀਕਣੀ\JJ ।\RD_PUNC 
PBAD13031	ਜੇਕਰ\CC_CCS ਜ਼ਮੀਨਾਂ\N_NN ਡੂੰਘੀਆਂ\JJ ,\RD_PUNC ਪਾਣੀ\N_NN ਜਜ਼ਬ\V_VM ਕਰਨ\V_VM_VF ਵਾਲੀਆਂ\PSP ਅਤੇ\CC_CCD ਉਪਜਾਊ\JJ ਹੋਣ\N_NN ਅਤੇ\CC_CCD 2ਮੀਟਰ\N_NN ਦੀ\PSP ਡੂੰਘਾਈ\N_NN ਤੱਕ\PSP ਕੋਈ\DM_DMQ ਸਖ਼ਤ\JJ ਤਹਿ\N_NN ਨਾ\RP_NEG ਹੋਵੇ\V_VM_VF ਅਤੇ\CC_CCD ਪੀ\N_NN ਐਚ\N_NN 8.7\QT_QTF ਤੋਂ\PSP ਘੱਟ\JJ ਹੋਵੇ\V_VM_VF ਲਾਭਕਾਰੀ\JJ ਸਿੱਧ\V_VM ਹੁੰਦੀਆਂ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD13032	ਪੌਦਿਆਂ\N_NN ਦੇ\PSP ਵਾਧੇ\RB ਲਈ\PSP ਜ਼ਮੀਨ\N_NN ਦੀ\PSP ਚਾਲਕਤਾ\N_NN 1.5\QT_QTF ਮਿਲੀ\N_NN ਮਹੋਜ਼\N_NN ਪ੍ਰਤੀ\N_NN ਸੈਂਟੀਮੀਟਰ\N_NN ਤੋਂ\PSP ਘੱਟ\JJ ,\RD_PUNC ਕੈਲਸ਼ੀਅਮ\N_NN ਕਾਰਬੋਨੇਟ\N_NN 10%\QT_QTF ਤੋਂ\PSP ਘੱਟ\JJ ਅਤੇ\CC_CCD ਚੂਨੇ\N_NN ਦੀ\PSP ਮਾਤਰਾ\N_NN 20%\QT_QTF ਤੋਂ\PSP ਘੱਟ\JJ ਹੋਣੀ\N_NN ਚਾਹੀਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13033	ਜਿਹੜੀਆਂ\PR_PRL ਜ਼ਮੀਨਾਂ\N_NN ਦੀ\PSP ਪੀ\N_NN ਐਚ\N_NN 8.7\QT_QTF ਤੋਂ\PSP ਵਧ\JJ ਹੋਵੇਗੀ\V_VM_VF ਉੱਥੇ\RB ਲੋਹੇ\N_NN ਅਤੇ\CC_CCD ਜ਼ਿੰਕ\N_NN ਦੀ\PSP ਘਾਟ\JJ ਆਮ\RB ਆਉਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13034	ਉੱਨਤ\JJ ਕਿਸਮਾਂ\N_NN :\RD_PUNC ਸਖ਼ਤ\JJ ਨਾਸ਼ਪਤੀ\N_NN :\RD_PUNC ਪੰਜਾਬ\N_NNP ਨਾਖ\N_NN (2008)\QT_QTF :\RD_PUNC ਇਹ\PR_PRP ਕਿਸਮ\N_NN ਪੱਥਰਨਾਥ\N_NN ਦੇ\PSP ਪਰਿਵਾਰ\N_NN `ਚੋਂ\PSP ਹੈ\V_VAUX ।\RD_PUNC
PBAD13035	ਦਰਖਤ\N_NN ਖਿਲਰਵੇਂ\V_VM_VF ਅਤੇ\CC_CCD ਛੇਤੀ\RB ਵਧਣ\N_NN ਵਾਲੇ\PSP ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD13036	ਫ਼ਲ\N_NN ਗੋਲ\JJ ,\RD_PUNC ਹਲਕੇ\JJ ਪੀਲੇ-ਹਰੇ\JJ ਰੰਗ\N_NN ,\RD_PUNC ਟਿਮਕਣਿਆਂ\JJ ਵਾਲੇ\PSP ਅਤੇ\CC_CCD ਜਿਨ੍ਹਾਂ\N_NN ਦਾ\PSP ਔਸਤਨ\N_NN ਭਾਰ\N_NN 155\QT_QTF ਗ੍ਰਾਮ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD13037	ਇਸ\DM_DMD ਦਾ\PSP ਗੁੱਦਾ\N_NN ਦਾਣੇਦਾਰ\N_NN ,\RD_PUNC ਖਸਤਾ\JJ ਅਤੇ\CC_CCD ਮਿੱਠਾ\JJ ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13038	ਇਹ\PR_PRP ਕਿਸਮ\N_NN ਜੁਲਾਈ\N_NN ਦੇ\PSP ਚੌਥੇ\QT_QTO ਹਫਤੇ\N_NN ਪੱਕਦੀ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBAD13039	ਇਸ\DM_DMD ਦਾ\PSP ਔਸਤਨ\N_NN ਝਾੜ\N_NN 190\QT_QTF ਕਿਲੋ\N_NN ਪ੍ਰਤੀ\N_NN ਬੂਟਾ\N_NN ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13040	ਪੱਥਰਨਾਖ\N_NN :\RD_PUNC ਇਹ\PR_PRP ਪੱਧਰੇ\JJ ਇਲਾਕੇ\N_NN ਦੀ\PSP ਇਕ\QT_QTC ਮਹੱਤਵਪੂਰਨ\JJ ਕਿਸਮ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD13041	ਇਹ\PR_PRP ਕਿਸਮ\N_NN ਦੇ\PSP ਬੂਟੇ\N_NN ਛੇਤੀ\JJ ਵਧਣ\V_VM ਵਾਲੇ\PSP ,\RD_PUNC ਲੰਮੇ\RB ਅਤੇ\CC_CCD ਖਿਲਰਵੇਂ\RB ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD13042	ਇਹ\PR_PRP ਸਖ਼ਤ\JJ ਸਪੱਰ\N_NN ਉੱਪਰ\RB ਬਹੁਤ\DM_DMQ ਜ਼ਿਆਦਾ\RB ਫ਼ਲ\N_NN ਦਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13043	ਫਲ\N_NN ਦਰਮਿਆਨੇ\JJ ,\RD_PUNC ਗੋਲ\JJ ,\RD_PUNC ਹਰੇ\JJ ਰੰਗ\N_NN ਦੇ\PSP ,\RD_PUNC ਪੱਕਣ\RB ਵਾਲੇ\N_NN ਪੀਲੀ\JJ ਭਾਅ\N_NN ਮਾਰਨ\V_VM_VF ਵਾਲੇ\PSP ਅਤੇ\CC_CCD ਟਿਮਕਣਿਆਂ\JJ ਵਾਲੇ\PSP ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD13044	ਇਸ\PR_PRP ਦਾ\PSP ਗੁੱਦਾ\N_NN ਮਿੱਠਾ\JJ ,\RD_PUNC ਦਾਣੇਦਾਰ\JJ ਤੇ\CC_CCD ਖਸਤਾ\JJ ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13045	ਇਸ\DM_DMD ਵਿਚ\PSP ਮਿਠਾਸ\N_NN ਦੀ\PSP ਮਾਤਰਾ\N_NN 13\QT_QTF ਪ੍ਰਤੀਸ਼ਤ\N_NN ਅਤੇ\CC_CCD ਖਟਾਸ\N_NN 0.4\QT_QTF ਪ੍ਰਤੀਸ਼ਤ\N_NN ਅਤੇ\CC_CCD ਖਟਾਸ\N_NN 0.4\QT_QTF ਪ੍ਰਤੀਸ਼ਤ\N_NN ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13046	ਇਸ\DM_DMD ਦੀ\PSP ਢੋਆ-ਢੁਆਈ\N_NN ਬਹੁਤ\DM_DMQ ਸੌਖੀ\JJ ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD13047	ਇਹ\PR_PRP ਕਿਸਮ\N_NN ਜੁਲਾਈ-ਅਗਸਤ\N_NN ਵਿਚ\PSP ਪੱਕ\V_VM ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
