ID	Value
PBSPD5011	ਖੁਦ\PR_PRF ਨੂੰ\PSP ‘\RD_PUNC ਰੱਬ\N_NN ’\RD_PUNC ਮੰਨਣ\V_VM_VF ਦੀ\PSP ਭੁੱਲ\N_NN ਇਸ\DM_DMD ਵਾਰ\PSP ਬੋਰਡ\N_NN ਦੇ\PSP ਪ੍ਰਧਾਨ\N_NN ਨੂੰ\PSP ਮਹਿੰਗੀ\JJ ਪਈ\V_VM ਹੈ\V_VAUX ।\RD_PUNC
PBSPD5012	പേരയ്ക്കയില്‍\N_NN മതിയായ\JJ അളവില്‍\N_NN പോഷകതത്വങ്ങള്‍\N_NN ഉണ്ട്\V_VM ,\RD_PUNC ഇവ\DM_DMD വിലകുറഞ്ഞതും\N_NN എളുപ്പത്തില്‍\RB ലഭിക്കുന്നതുമായ\JJ ഒരു\QT_QTC ഫലമാണ്\N_NN .\RD_PUNC
PBSPD5013	OK\N_NN
PBSPD5014	ഫലവൃക്ഷങ്ങളിൽ\N_NN സൂര്യാഘാതം\N_NN :\RD_PUNC ഈ\DM_DMD രോഗം\N_NN നിമിത്തം\N_NN ഫലവൃക്ഷങ്ങളുടെ\N_NN തായ്തടിയുടെയും\N_NN ശാഖകളുടേയും\N_NN തൊലി\N_NN ഉരിയാൻ\V_VM_VNF തുടങ്ങുന്നു\V_VM_VF ,\RD_PUNC മാത്രവുമല്ല\CC_CCD തടിയിൽ\N_NN നീണ്ട\JJ പൊട്ടലുകളുണ്ടാകുന്നു\V_VM_VF .\RD_PUNC
PBSPD5015	ਸ੍ਰੀਨਿਵਾਸਨ\N_NNP ਸੰਨ\N_NN 1998\QT_QTC ਵਿੱਚ\PSP ਕ੍ਰਿਕਟ\N_NN ਪ੍ਰਬੰਧ\N_NN ਵਿੱਚ\PSP ਪੈਰ\N_NN ਰੱਖਣ\V_VM ਪਿੱਛੋਂ\RB ਆਪਣੇ\PR_PRF ਕੁਝ\DM_DMQ ਸਾਬਕਾ\JJ ਪ੍ਰਧਾਨਾਂ\N_NN ਤੋਂ\PSP ਗੁੱਟਬਾਜ਼ੀ\N_NN ਦੀ\PSP ਰਾਜਨੀਤੀ\N_NN ਦਾ\PSP ਜੋ\CC_CCS ਪਾਠ\N_NN ਪੜ੍ਹਿਆ\V_VM_VF ਸੀ,\V_VAUX ਉਸ\PR_PRP ’\RD_PUNC ਤੇ\PSP ਅਮਲ\N_NN ਕਰਦਿਆਂ\V_VM_VNF ਉਨ੍ਹਾਂ\PR_PRP ਨੇ\PSP ਤਾਕਤ\N_NN ਹਾਸਲ\JJ ਕੀਤੀ\V_VM_VF ।\RD_PUNC
PBSPD5016	OK\N_NN 
PBSPD5017	ਅਜਿਹੇ\JJ ਵਿੱਚ\PSP ਲਲਿਤ\N_NNP ਮੋਦੀ\N_NNP ਦੀ\PSP ਤਰਜ਼\N_NN ’\RD_PUNC ਤੇ\PSP ਉਨ੍ਹਾਂ\PR_PRP ਦੀ\PSP ਬੋਰਡ\N_NN ਤੋਂ\PSP ਵਿਦਾਇਗੀ\V_VM ਤਹਿ\N_NN ਹੈ\V_VAUX ,\RD_PUNC ਭਾਵੇਂ\CC_CCS ਕੁਝ\DM_DMQ ਸਮਾਂ\N_NN ਲੱਗ\N_NN ਜਾਵੇ\V_VM_VF ।\RD_PUNC
PBSPD5018	ਆਈਪੀਐਲ\N_NN ਦੇ\PSP ਪਹਿਲੀ\QT_QTO ਲੜੀ\N_NN ਦੇ\PSP ਮੈਚ\N_NN ਕਮਿਸ਼ਨਰ\N_NN ਲਲਿਤ\N_NNP ਮੋਦੀ\N_NNP ਕਿਸੇ\DM_DMQ ਸਮੇਂ\N_NN ਕ੍ਰਿਕਟ\N_NN ਦੀ\PSP ਸਿਆਸਤ\N_NN ਵਿੱਚ\PSP ਵੱਡੇ\JJ ਖਿਡਾਰੀ\N_NN ਸਨ\V_VAUX ।\RD_PUNC
PBSPD5019	ਫਿਲਹਾਲ\RB ਉਹ\DM_DMD ਭਾਰਤੀ\JJ ਕ੍ਰਿਕਟ\N_NN ਦੀ\PSP ਕੋਈ\DM_DMQ ਹਸਤੀ\N_NN ਨਹੀਂ\RP_NEG ਹਨ\V_VAUX ।\RD_PUNC
PBSPD5020	ਲਲਿਤ\N_NNP ਮੋਦੀ\N_NNP ਦੀ\PSP ਬੋਰਡ\N_NN ਵਿੱਚ\PSP ਸ਼ਮੂਲੀਅਤ\N_NN ’\RD_PUNC ਤੇ\PSP ਜੀਵਨਭਰ\N_NN ਲਈ\PSP ਪਾਬੰਦੀ\N_NN ਲਾਈ\V_VM_VF ਗਈ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD5021	ਮਾਮਲਾ\N_NN ਕੋਰਟ\N_NN ਵਿੱਚ\PSP ਵਿਚਾਰਧੀਨ\N_NN ਹੈ\V_VAUX ਪਰ\CC_CCS ਉਹ\DM_DMD ਅਸਾਨੀ\JJ ਨਾਲ\PSP ਹਥਿਆਰ\N_NN ਸੁੱਟਣ\V_VM_VF ਵਾਲਿਆਂ\PSP ਵਿੱਚੋਂ\PSP ਨਹੀਂ\RP_NEG ਹੈ\V_VAUX ।\RD_PUNC
PBSPD5022	ਉਨ੍ਹਾਂ\DM_DMD ਨੇ\PSP ਰਾਜਸਥਾਨ\N_NNP ਕ੍ਰਿਕਟ\N_NN ਸੰਘ\N_NN ਦੇ\PSP ਸਕੱਤਰ\N_NN ਸੰਦੀਪ\N_NNP ਦੀਕਸ਼ਿਤ\N_NNP ਨਾਲ\PSP ਹੱਥ\N_NN ਮਿਲਾ\V_VM_VF ਕੇ\V_VM_VNF ਬੋਰਡ\N_NN ਵਿੱਚ\PSP ਵਾਪਸੀ\N_NN ਦਾ\PSP ਰਾਹ\N_NN ਪੱਧਰਾ\JJ ਕਰ\V_VM ਲਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD5023	ਪਰ\CC_CCD ਹੁਣ\RB ਲਲਿਤ\N_NNP ਮੋਦੀ\N_NNP ਨੂੰ\PSP ਆਰਸੀਏ\N_NNP ਦਾ\PSP ਪ੍ਰਧਾਨ\N_NN ਥਾਪ\N_NN ਦਿੱਤਾ\V_VM_VF ਗਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD5024	ਬੀਸੀਸੀਆਈ\N_NNP ਦੀ\PSP ਚੋਟੀ\N_NN ਦੀ\PSP ਕੁਰਸੀ\N_NN ’\RD_PUNC ਤੇ\PSP ਜੋ\PR_PRL ਵੀ\RP_RPD ਬੈਠਾ\V_VM_VF ਉਸ\PR_PRP ਨੇ\PSP ਕ੍ਰਿਕਟ\N_NN ਤੋਂ\PSP ਵਾਅਦ\RB ਆਪਣੇ\PR_PRF ਹਿੱਤਾਂ\N_NN ਨੂੰ\PSP ਤਰਜੀਹ\N_NN ਦਿੱਤੀ\V_VM_VF ।\RD_PUNC
PBSPD5025	ਮਾਧਵ\N_NNP ਰਾਓ\N_NNP ਸਿੰਧੀਆ\N_NNP ,\RD_PUNC ਆਈਐਸ\N_NNP ਬਿੰਦਰਾ\N_NNP ,\RD_PUNC ਰਾਜ\N_NNP ਸਿੰਘ\N_NNP ਡੁੰਗਰਪੁਰ\N_NNP ,\RD_PUNC ਏ\N_NNP ਸੀ\N_NNP ਮੁਥੈਆ\N_NNP ,\RD_PUNC ਜਗਮੋਹਨ\N_NNP ਡਾਲਮਿਆ\N_NNP ,\RD_PUNC ਰਣਬੀਰ\N_NNP ਸਿੰਘ\N_NNP ਮਹਿੰਦਰਾ\N_NNP ,\RD_PUNC ਸ਼ਰਦ\N_NNP ਪਵਾਰ\N_NNP ਤੇ\CC_CCD ਸ਼ਸ਼ਾਂਕ\N_NNP ਮਨੋਹਰ\N_NNP ਦੇ\PSP ਪ੍ਰਧਾਨਗੀ\N_NN ਅਰਸੇ\N_NN ਦੌਰਾਨ\RB ਕਈ\DM_DMQ ਝਮੇਲੇ\N_NN ਸਾਹਮਣੇ\JJ ਆਏ\V_VM_VF ,\RD_PUNC ਪਰ\CC_CCD ਸ੍ਰੀਨਿਵਾਸਨ\N_NNP ਨੇ\PSP ਸਾਰੀ\DM_DMQ ਮਰਿਆਦਾ\N_NN ਹੀ\RP_RPD ਤੋੜ\V_VM ਦਿੱਤੀ\V_VM_VF ।\RD_PUNC
PBSPD5026	ਆਪਣੇ\PR_PRF ਫਾਇਦੇ\N_NN ਲਈ\PSP ਬੋਰਡ\N_NN ਦੇ\PSP ਸੰਵਿਧਾਨ\N_NN ਵਿੱਚ\PSP ਤਬਦੀਲੀਆਂ\N_NN ਕੀਤੀਆਂ\V_VM_VNF ।\RD_PUNC
PBSPD5027	ਉਨ੍ਹਾਂ\DM_DMD ਦੇ\PSP ਕਾਰਜਕਾਲ\N_NN ਵਿੱਚ\PSP ਆਈਪੀਐਲ\N_NNP ਵਿੱਚ\PSP ਸਪਾਟ\N_NN ਫਿਕਸਿੰਗ\N_NN ਦਾ\PSP ਅਜਿਹਾ\JJ ਕੇਸ\N_NN ਸਾਹਮਣੇ\RB ਆਇਆ\V_VM_VF ,\V_VM_VF ਜਿਸ\PR_PRL ਨਾਲ\PSP ਦੁਨੀਆਂ\N_NN ਵਿੱਚ\PSP ਭਾਰਤ\N_NNP ਦੀ\PSP ਕਿਰਕਰੀ\N_NN ਹੋ\V_VM ਰਹੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD5028	ਦਾਮਾਦ\N_NN ਗੁਰੂਨਾਥ\N_NNP ਮੇਅੱਪਨ\N_NNP ਨੂੰ\PSP ਬਚਾਉਣ\V_VM_VF ਦੀ\PSP ਸ੍ਰੀਨਿਵਾਸਨ\N_NNP ਦੀ\PSP ਜ਼ੋਰ\N_NN -\RD_PUNC ਅਜ਼ਮਾਇਸ਼\V_VM ਦਾ\PSP ਪਰਦਾਫਾਸ਼\N_NN ਹੋ\V_VM ਚੁੱਕਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD5029	ਅਦਾਲਤ\N_NN ਇਸ\DM_DMD ਮਾਮਲੇ\N_NN ਵਿੱਚ\PSP ਕਿਸੇ\DM_DMQ ਵੀ\RP_RPD ਤਰ੍ਹਾਂ\RB ਦਾ\PSP ਨਰਮ\JJ ਰੁੱਖ\N_NN ਅਖਤਿਆਰ\N_NN ਕਰਨ\V_VM_VF ਦੇ\PSP ਪੱਖ\N_NN ਵਿੱਚ\PSP ਨਹੀਂ\RP_NEG ।\RD_PUNC
PBSPD5030	ਨਿਰਪੱਖ\N_NN ਜਾਂਚ\N_NN ਪੂਰੀ\N_NN ਹੋਣ\V_VM_VF ਤੱਕ\PSP ਸ੍ਰੀਨਿਵਾਸਨ\N_NNP ਨੂੰ\PSP ਅਹੁਦੇ\N_NN ਤੋਂ\PSP ਬੇਦਖਲ\N_NN ਕਰ\V_VM ਦਿੱਤਾ\V_VM_VF ਗਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD5031	ਸ੍ਰੀਨਿਵਸਾਨ\N_NNP ਨੇ\PSP ਦਾਮਾਦ\N_NN ਨੂੰ\PSP ਬਚਾਉਣ\V_VM_VF ਤੇ\CC_CCD ਸਪਾਟ\N_NN ਫਿਕਸਿੰਗ\N_NN ਦੇ\PSP ਦੋਸ਼ੀਆਂ\N_NN ਨੂੰ\PSP ਪਾਠ\N_NN ਪੜ੍ਹਾਉਣ\V_VM_VF ਲਈ\PSP ਖੁਦ\PR_PRF ਹੀ\RP_RPD ਅਨੁਸ਼ਾਸਨ\N_NN ਕਮੇਟੀ\N_NN ਬਣਾਈ\V_VM_VF ਤੇ\CC_CCD ਫੈਸਲਾ\N_NN ਸੁਣਾ\V_VM_VF ਦਿੱਤਾ\V_VM_VF ।\RD_PUNC
PBSPD5032	ਜ਼ਿਕਰਯੋਗ\N_NN ਹੈ\V_VAUX ਕਿ\CC_CCS ਭਾਰਤ\N_NNP ਵਿੱਚ\PSP ਸਾਲ\N_NN 1999\QT_QTC -\RD_PUNC 2000\QT_QTC ਵਿੱਚ\PSP ਸਭ\DM_DMQ ਤੋਂ\PSP ਪਹਿਲੇ\QT_QTO ਮੈਚ\N_NN ਫਿਕਸਿੰਗ\N_NN ਦਾ\PSP ਕੇਸ\N_NN ਸਾਹਮਣੇ\RB ਆਇਆ\V_VM_VF ਸੀ\V_VAUX ।\RD_PUNC
PBSPD5033	ਮੁਹੰਮਦ\N_NNP ਅਜ਼ਹਰੂਦੀਨ\N_NNP ,\RD_PUNC ਅਜੈ\N_NNP ਸ਼ਰਮਾ\N_NNP ਤੇ\CC_CCD ਟੀ.ਸੀ.\N_NNP ਸੁਧੀਂਦਰ\N_NNP ’\RD_PUNC ਤੇ\PSP ਆਜੀਵਨ\N_NN ਪਾਬੰਦੀ\N_NN ਲੱਗੀ\V_VM_VF ।\RD_PUNC
PBSPD5034	ਸਾਰਾ\DM_DMQ ਮਾਮਲਾ\N_NN ਏਨਾ\RB ਪੇਚੀਦਾ\N_NN ਸੀ\V_VAUX ਕਿ\CC_CCS ਸਹੀ\JJ ਤਸਵੀਰ\N_NN 229\QT_QTC ਵੀ\RP_RPD ਸਾਹਮਣੇ\RB ਨਹੀਂ\RP_NEG ਆਈ\V_VM_VF ।\RD_PUNC
PBSPD5035	ਅਜ਼ਹਰ\N_NNP ਨੇ\PSP ਰਾਜਨੀਤੀ\N_NN ਵਿੱਚ\PSP ਪੈਰ\N_NN ਵਧਾ\V_VM_VF ਕੇ\V_VM_VNF ਆਪਣੇ\PR_PRF ਦਾਮਨ\N_NN ਤੋਂ\PSP ਦਾਗ\N_NN ਤਾਂ\RP_RPD ਹਟਾ\V_VM ਲਿਆ\V_VM_VF ,\RD_PUNC ਪਰ\CC_CCD ਉਹ\PR_PRP ਲੋਕਾਂ\N_NN ਵਿੱਚ\PSP ਤਾਂ\RP_RPD ਦੋਸ਼ੀ\N_NN ਹੀ\RP_RPD ਮੰਨੇ\V_VM_VF ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSPD5036	ਮਨੋਜ\N_NNP ਪ੍ਰਭਾਕਰ\N_NNP ,\RD_PUNC ਅਜੈ\N_NNP ਜਡੇਜਾ\N_NNP ਸਮੇਤ\PSP ਦੂਜੇ\QT_QTO ਖਿਡਾਰੀਆਂ\N_NN ’\RD_PUNC ਤੇ\PSP ਮੈਚ\N_NN ਫਿਕਸਿੰਗ\N_NN ਦੇ\PSP ਦੋਸ਼\N_NN ਲੱਗੇ\V_VM_VF ਸਨ\V_VAUX ਪਰ\CC_CCD ਪਿਛੋਂ\RB ਉਹ\PR_PRP ਬਚ\N_NN ਨਿਕਲੇ\V_VM_VF ।\RD_PUNC
PBSPD5037	ਮਹਾਨ\JJ ਖਿਡਾਰੀ\N_NN ਕਪਿਲ\N_NNP ਦੇਵ\N_NNP ਨੂੰ\PSP ਵੀ\RP_RPD ਇਸ\DM_DMD ਮਕੜਜਾਲ\N_NN ਵਿੱਚ\PSP ਲਪੇਟਣ\V_VM_VF ਦੀ\PSP ਪੂਰੀ\N_NN ਕੋਸ਼ਿਸ਼\N_NN ਕੀਤੀ\V_VM_VF ਗਈ\V_VM_VF ਪਰ\CC_CCD ਉਹ\PR_PRP ਵੀ\RP_RPD ਬੇਦਾਗ\N_NN ਨਿਕਲ\V_VM ਗਏ\V_VM_VF ।\RD_PUNC
PBSPD5038	ਇਸ\DM_DMD ਸ਼ੱਕ\N_NN ਨੂੰ\PSP ਹਮੇਸ਼ਾ\N_NN ਬਲ\N_NN ਮਿਲਦਾ\V_VM_VF ਰਿਹਾ\V_VM_VF ਹੈ\V_VAUX ਕਿ\CC_CCS ਮੈਚ\N_NN ਫਿਕਸਿੰਗ\N_NN ਮਾਮਲੇ\N_NN ਦੇ\PSP ਪਰਦੇ\N_NN ਪਿੱਛੇ\RB ਤੋਂ\PSP ਕੋਈ\DM_DMQ ਨਾ\RP_NEG ਕੋਈ\DM_DMQ ਚਿਹਰਾ\N_NN ਕੰਮ\N_NN ਕਰਦਾ\V_VM_VF ਰਿਹਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD5039	ਉਸ\DM_DMD ਨੇ\PSP ਖਿਡਾਰੀਆਂ\N_NN ਨੂੰ\PSP ਮੋਹਰਿਆਂ\N_NN ਵਜੋਂ\PSP ਵਰਤਿਆ\V_VM_VF ਤੇ\CC_CCD ਮੱਝਧਾਰ\N_NN ਵਿੱਚ\PSP ਲੈ\V_VM ਜਾ\V_VM ਕੇ\V_VM_VNF ਛੱਡ\V_VM ਦਿੱਤਾ\V_VM_VF ।\RD_PUNC
PBSPD5040	ਬੋਰਡ\N_NN ਦੇ\PSP ਅਧਿਕਾਰੀਆਂ\N_NN ਤੇ\CC_CCD ਸਫੈਦਪੋਸ਼\JJ ਲੋਕਾਂ\N_NN ’\RD_PUNC ਤੇ\PSP ਹਮੇਸ਼ਾ\N_NN ਉਂਗਲੀ\N_NN ਉਠਦੀ\V_VM_VF ਰਹੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD5041	ਬੋਰਡ\N_NN ਦੇ\PSP ਅਧਿਕਾਰ\N_NN ਮੈਚਾਂ\N_NN ਬਾਰੇ\PSP ਕਿੰਨੇ\RB ਗੰਭੀਰ\N_NN ਹਨ\V_VAUX ,\RD_PUNC ਇਸ\PR_PRP ਦਾ\PSP ਅੰਦਾਜ਼ਾ\N_NN ਇਸ\DM_DMD ਗੱਲ\N_NN ਤੋਂ\PSP ਲਾਇਆ\V_VM_VF ਜਾ\V_VM ਸਕਦਾ\V_VM_VF ਹੈ\V_VAUX ਕਿ\CC_CCS ਆਈਪੀਐਲ\N_NNP ਦੀ\PSP ਸੱਤਵੀਂ\QT_QTO ਲੜੀ\N_NN ਦੇ\PSP ਪਹਿਲੇ\QT_QTO ਦੌਰ\N_NN ਦੀ\PSP ਮੇਜ਼ਬਾਨੀ\N_NN ਸੰਯੁਕਤ\N_NNP ਅਰਬ\N_NNP ਅਮੀਰਾਤ\N_NNP ਦੇ\PSP ਉਨ੍ਹਾਂ\DM_DMD ਸ਼ਹਿਰਾਂ\N_NN ਨੂੰ\PSP ਸੌਂਪੀ\N_NN ਗਈ\V_VM_VF ਜੋ\DM_DMR ਸੱਟੇਬਾਜ਼ੀ\N_NN ਦੀ\PSP ਸ਼ਰਨਗਾਹ\N_NN ਦੇ\PSP ਨਾਂ\N_NN ਹੇਠ\RB ਬਦਨਾਮ\N_NN ਹਨ\V_VAUX ।\RD_PUNC
PBSPD5042	ਸੁਪਰੀਮ\N_NN ਕੋਰਟ\N_NN ਪਿਛਲੇ\RB ਕੁਝ\DM_DMQ ਸਮੇਂ\N_NN ਤੋਂ\PSP ਬੀਸੀਆਈ\N_NN ’\RD_PUNC ਤੇ\PSP ਨਿਗਰਾਨੀ\N_NN ਰੱਖ\V_VM ਰਹੀ\V_VM_VF ਹੈ\V_VAUX ਪਰ\CC_CCD ਉਸ\PR_PRP ਦੀਆਂ\PSP ਆਪਣੀਆਂ\PR_PRF ਸੀਮਤਾਈਆਂ\N_NN ਹਨ\V_VAUX ।\RD_PUNC
PBSPD5043	ਸ੍ਰੀਨਿਵਾਸਨ\N_NNP ਨੂੰ\PSP ਹਟਾ\V_VM_VF ਕੇ\V_VM_VNF ਸੁਨੀਲ\N_NNP ਗਵਾਸਕਰ\N_NNP ਨੂੰ\PSP ਕਾਰਜਕਾਰੀ\N_NN ਪ੍ਰਧਾਨ\N_NN ਬਣਾਇਆ\V_VM_VF ਗਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD5044	ਆਈਪੀਐਲ\N_NNP ਖਤਮ\N_NN ਹੋਣ\V_VM_VF ਪਿਛੋਂ\RB ਮੀਤ\JJ ਪ੍ਰਧਾਨ\N_NN ਸ਼ਿਵਲਾਲ\N_NNP ਯਾਦਵ\N_NNP ਨੂੰ\PSP ਬੋਰਡ\N_NN ਦੀਆਂ\PSP ਜ਼ਿੰਮੇਵਾਰੀਆਂ\N_NN ਸੌਂਪ\N_NN ਦਿੱਤੀਆਂ\V_VM_VNF ਜਾਣਗੀਆਂ\V_VM_VNF ਜੋ\PR_PRL ਸ੍ਰੀਨਿਵਾਸਨ\N_NNP ਗੁੱਟ\N_NN ਦੇ\PSP ਮੰਨੇ\N_NN ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSPD5045	ਵੈਸੇ\RB ਤਾਂ\RP_RPD ਸੁਪਰੀਮ\N_NN ਕੋਰਟ\N_NN ਦੇ\PSP ਹੁਕਮ\N_NN ਨੂੰ\PSP ਸ੍ਰੀਨਿਵਾਸਨ\N_NNP ਦੀ\PSP ਵੱਡੀ\JJ ਹਾਰ\N_NN ਵਜੋਂ\PSP ਦੇਖਿਆ\V_VM_VF ਜਾ\V_VM ਰਿਹਾ\V_VM_VF ਹੈ\V_VAUX ਪਰ\CC_CCD ਅਸਲ\N_NN ਵਿੱਚ\PSP ਅਜਿਹਾ\JJ ਨਹੀਂ\RP_NEG ਹੈ\V_VAUX ।\RD_PUNC
