ID	Value
PBSTD11	(3)\QT_QTC BS.\RD_RDF ਤੋਂ\PSP ਮਗਰੋਂ\RB ਇੰਟੇਗ੍ਰੇਟਿਡ\N_NN ਪੀਐਚ.ਡੀ.\N_NN ਪ੍ਰੋਗਰਾਮ\N_NN |\RD_PUNC
PBSTD12	ਸੰਨ\N_NN 1982\QT_QTC ਤਕ\RB ਦਾ\PSP ਉਹ\PR_PRP ਸਮਾਂ\N_NN ਸੀ\V_VAUX ਜਦ\PR_PRP ਲੋਕ\N_NN ਵੱਡੇ-ਵੱਡੇ\RB ਉੱਚੇ\RB ਅਨਟੀਨੇ\N_NN ਲਗਾ\V_VM ਕੇ\V_VM_VINF ਟੀਵੀ\N_NN ਪ੍ਰੋਗਰਾਮਾਂ\N_NN ਦਾ\PSP ਆਨੰਦ\JJ ਮਾਣਦੇ\V_VM_VF ਸਨ\V_VAUX ।\RD_PUNC
PBSTD13	ਘਰ\N_NN ਵਿੱਚ\PSP ਵੱਡਾ\RB ਉੱਚਾ\RB ਅਨਟੀਨਾ\N_NN ਲੱਗਿਆ\V_VM_VF ਹੋਣ\N_NN ਕਾਰਨ\RB ਉਸ\PR_PRP ਘਰ\N_NN ਦੀ\PSP ਪਛਾਣ\N_NN ਵੀ\RP_RPD ‘ਟੀਵੀ\N_NN ਵਾਲੇ’\PSP ਬਣ\V_VM ਜਾਂਦੀ\V_VM_VF ਸੀ\V_VAUX ।\RD_PUNC
PBSTD14	ਉਸ\PR_PRP ਸਮੇਂ\N_NN ਟੀਵੀ\N_NN ਸਟੇਸ਼ਨ\N_NN ਦੂਰ\RB ਹੋਣ\N_NN ਕਾਰਨ\RB ਇਹ\DM_DMD ਵੱਡੇ\RB ਐਨਟੀਨੇ\N_NN ਲਗਾਉਣੇ\V_VM_VF ਪੈਂਦੇ\V_VM_VF ਸਨ\V_VAUX ਪਰ\CC_CCD ਫਿਰ\RB ਵੀ\RP_RPD ਤਸਵੀਰ\N_NN ਧੁੰਦਲੀ\N_NN ਜਾਂ\CC_CCD ਟੀਵੀ\N_NN ਵਿੱਚ\PSP ਮੀਂਹ\N_NN ਪੈਣ\V_VM_VF ਵਾਂਗ\N_NN ਦਾਣੇ-ਦਾਣੇ\N_NN ਆਉਂਦੇ\V_VM_VF ਰਹਿੰਦੇ\V_VM_VF ਸਨ\V_VAUX ।\RD_PUNC
PBSTD15	ਸੰਨ\N_NN 1984\QT_QTC ਤੋਂ\PSP ਬਾਅਦ\RB ਦੂਰਦਰਸ਼ਨ\N_NN ਦੇ\PSP ਉੱਚ\RB ਤਾਕਤੀ\N_NN ਟ੍ਰਾਂਸਮੀਟਰ\N_NN ਲੱਗੇ\V_VM_VF ।\RD_PUNC
PBSTD16	ਇਹਨਾਂ\PR_PRL ਟਰਾਂਸਮੀਟਰਾਂ\N_NN ਦੀ\PSP ਰੇਂਜ\N_NN ਜ਼ਿਆਦਾ\RB ਹੋਣ\N_NN ਕਾਰਨ\RB ਉੱਚੇ\RB ਐਨਟੀਨਿਆਂ\N_NN ਤੋਂ\PSP ਛੁਟਕਾਰਾ\N_NN ਮਿਲਣਾ\V_VM_VNG ਸ਼ੁਰੂ\RB ਹੋਇਆ\V_VM_VF ।\RD_PUNC
PBSTD17	ਅੱਜ\RB ਟੀਵੀ\N_NN ਪ੍ਰਸਾਰਣ\N_NN ਵਿੱਚ\PSP ਤਰੱਕੀ\N_NN ਹੋਣ\N_NN ਕਾਰਨ\RB ਇਸ\DM_DMD ਵਕਤ\N_NN ਭਾਰਤ\N_NNP ਵਿੱਚ\PSP ਅੱਧੀ\RB ਦਰਜਨ\N_NN ਤੋਂ\PSP ਵੱਧ\RB ਡੀਟੀਐਚ\N_NN ਪਲੈਟਫਾਰਮ\N_NN ਚੱਲ\V_VM ਰਹੇ\V_VM_VF ਹਨ\V_VAUX ਤੇ\CC_CCD ਹਰ\JJ ਸ਼ਹਿਰ\N_NN ਪਿੰਡ\N_NN ਅੰਦਰ\RB ਕੇਬਲ\N_NN ਟੀਵੀ\N_NN ਨੈਟਵਰਕ\N_NN ਨੇ\PSP ਵੀ\RP_RPD ਆਪਣੀ\PR_PRF ਥਾਂ\N_NN ਬਣਾ\V_VM_VF ਲਈ\PSP ਹੈ\V_VAUX ।\RD_PUNC
PBSTD18	ਪਿੰਡਾਂ\N_NN ਦੇ\PSP ਲੋਕਾਂ\N_NN ਨੇ\PSP ਡੀਟੀਐਚ\N_NN ਲਗਵਾ\V_VM_VF ਡੀਜ਼ਿਟਲ\N_NN (\RD_PUNC ਅਤਿ\N_NN ਉੱਤਮ\JJ )\RD_PUNC ਕੁਆਲਟੀ\N_NN ਦੇ\PSP ਪ੍ਰੋਗਰਾਮਾਂ\N_NN ਦਾ\PSP ਆਨੰਦ\JJ ਮਾਨਣਾ\V_VM_VNG ਸ਼ੁਰੂ\RB ਕਰ\V_VM_VF ਦਿੱਤਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD19	ਪਰ\CC_CCD ਦੂਰਦਰਸ਼ਨ\N_NN ਦੇ\PSP ਮੌਜੂਦਾ\RB ਟੀਵੀ\N_NN ਟਰਾਂਸਮੀਟਰਾਂ\N_NN (\RD_PUNC ਟਾਵਰਾਂ\N_NN ਦੁਆਰਾ\PSP )\RD_PUNC ਦੁਆਰਾ\N_NN ਭੇਜਿਆ\V_VM_VF ਜਾ\V_VM ਰਿਹਾ\V_VM_VF ਸਿਗਨਲ\N_NN ਹਾਲੇ\N_NN ਵੀ\RP_RPD ਐਨਾਲਾਗ\N_NN ਭਾਵ\N_NN ਪੁਰਾਣੀ\JJ ਤਕਨੀਕ\N_NN ਵਾਲਾ\PSP ਹੀ\RP_RPD ਹੈ\V_VAUX ਜਿਸ\PR_PRL ਕਾਰਨ\RB ਇਹ\DM_DMD ਹਾਲੇ\N_NN ਵੀ\RP_RPD ਲੋਕਾਂ\N_NN ਦੇ\PSP ਘਰਾਂ\N_NN ਤਕ\PSP ਉੱਤਮ\JJ ਕੁਆਲਿਟੀ\N_NN ਸਿਗਨਲ\N_NN ਭੇਜਣ\N_NN ਵਾਲਾ\PSP ਨਹੀਂ\RP_NEG ਹੈ\V_VAUX ਜਿਸ\PR_PRL ਕਾਰਨ\N_NN ਇਹ\N_NN ਹੁਣ\N_NN ਲੋਕਾਂ\N_NN ਨੂੰ\PSP ਚੰਗਾ\JJ ਨਹੀਂ\RP_NEG ਲਗਦਾ\V_VM_VF ਤੇ\CC_CCD ਕਈ\DM_DMQ ਵਿਅਕਤੀ\N_NN ਨਾ\RP_NEG ਚਾਹੁੰਦੇ\V_VM_VF ਹੋਏ\V_VM_VF ਵੀ\RP_RPD ਕੇਬਲ\N_NN ਜਾਂ\CC_CCD ਡੀਟੀਐਚ\N_NN ਲਗਵਾ\V_VM_VF ਰਹੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSTD20	ਅੱਜ\RB 85\QT_QTC ਫ਼ੀਸਦੀ\N_NN ਲੋਕ\N_NN ਡੀਟੀਐਚ\N_NN ,\RD_PUNC ਕੇਬਲ\N_NN ,\RD_PUNC ਸੀਏਟੀਵੀ\N_NN ਆਦਿ\RB ਰਾਹੀਂ\PSP ਟੀਵੀ\N_NN ਦਾ\PSP ਆਨੰਦ\JJ ਮਾਣ\N_NN ਰਹੇ\V_VM_VF ਹਨ\V_VAUX ਇਸ\DM_DMD ਲਈ\PSP ਦੂਰਦਰਸ਼ਨ\N_NN ਦੇ\PSP ਮੌਜੂਦਾ\RB ਟਰਾਂਸਮੀਟਰਾਂ\N_NN ਰਾਹੀਂ\PSP ਪ੍ਰਸਾਰਣ\N_NN ਸਿਰਫ਼\RB 15\QT_QTC ਫ਼ੀਸਦੀ\N_NN ਲੋਕ\N_NN ਦੇਖਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSTD21	ਅੱਜ-ਕੱਲ\RB ਦੁਨੀਆਂ\N_NN ਭਰ\RB ਵਿੱਚ\PSP ਹਰਮਨ\N_NN ਪਿਆਰਾ\N_NN ਹੋ\V_VAUX ਰਹੇ\V_VM_VF ਡਿਜੀਟਲ\N_NN ਟੀਵੀ\N_NN ਪ੍ਰਸਾਰਣ\N_NN ਵਿੱਚ\PSP ਇੱਕ\JJ ਟਰਾਂਸਮੀਟਰਾਂ\N_NN ਤੋਂ\PSP ਮਲਟੀਪਲੈਕਸਿੰਗ\N_NN ਦੀ\PSP ਮਦਦ\RB ਨਾਲ\PSP ਇੱਕ\RB ਤੋਂ\PSP ਵੱਧ\RB ਟੀਵੀ\N_NN ਚੈਨਲ\N_NN ਪ੍ਰਸਾਰਿਤ\N_NN ਕੀਤੇ\V_VM_VF ਜਾ\V_VM ਸਕਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSTD22	ਇਸ\DM_DMD ਦੇ\PSP ਨਾਲ\PSP ਨਾਲ\PSP ਰੇਡੀਓ\N_NN ਪ੍ਰੋਗਰਾਮ\N_NN ,\RD_PUNC ਐਸ.ਐਮ.ਐਸ.\N_NN ਸਰਵਿਸ\N_NN ,\RD_PUNC ਰੇਲਵੇ\N_NN ਸਰਵਿਸ\N_NN ,\RD_PUNC ਆਵਾਜਾਈ\N_NN ਜਾਣਕਾਰੀ\V_VM_VF ਸਰਵਿਸ\N_NN ਜਾਂ\CC_CCD ਕਈ\DM_DMQ ਤਰਾਂ\RB ਦੀਆਂ\PSP ਹੋਰ\RB ਸੇਵਾਵਾਂ\N_NN ਵੀ\RP_RPD ਪ੍ਰਦਾਨ\N_NN ਕੀਤੀਆਂ\V_VM_VNF ਜਾ\V_VM ਸਕਦੀਆਂ\V_VM_VNF ਹਨ\V_VAUX ਜਿੰਨਾਂ\PR_PRL ਤੋਂ\PSP ਵੱਖਰੀ\RB ਕਮਾਈ\N_NN ਕੀਤੀ\V_VM_VF ਜਾ\V_VM ਸਕਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD23	ਅਮਰੀਕਾ\N_NNP ,\RD_PUNC ਕੈਨੇਡਾ\N_NNP ਸਮੇਤ\RB ਦਰਜਨਾਂ\N_NN ਵੱਡੇ-ਵੱਡੇ\RB ਦੇਸ਼ਾਂ\N_NN ਵਿੱਚ\PSP ਇਹ\DM_DMD ਤਕਨੀਕ\N_NN ਸਫ਼ਲਤਾ\N_NN ਪੂਰਵਕ\N_NN ਚੱਲ\V_VM ਪਈ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD24	ਲੋਕ\N_NN ਦੁਬਾਰਾ\RB ਕੇਬਲ\N_NN ਅਤੇ\CC_CCD ਡੀਟੀਐਚ\N_NN ਸਰਵਿਸ\N_NN ਛੱਡ\V_VM_VF ਰਹੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSTD25	ਇਜ਼ਰਾਈਲ\N_NNP ,\RD_PUNC ਇਟਲੀ\N_NNP ,\RD_PUNC ਜਾਪਾਨ\N_NNP ਸਮੇਤ\RB ਕਾਫ਼ੀ\RB ਦੇਸ਼ਾਂ\N_NN ਨੇ\PSP ਤਾਂ\RP_RPD ਐਨਾਲਾਗ\N_NN ਟਰਾਂਸਮੀਟਰਾਂ\N_NN ਬੰਦ\RB ਕਰ\V_VM ਦਿੱਤੇ\V_VM_VF ਹਨ\V_VAUX ਪਰ\CC_CCD ਬਾਕੀ\RB ਦੇਸ਼\N_NN ਹੌਲੀ-ਹੌਲੀ\RB ਇਸ\DM_DMD ਡਿਜੀਟਲ\N_NN ਤਕਨੀਕ\N_NN ਨੂੰ\PSP ਅਪਣਾ\PR_PRL ਰਹੇ\V_VM_VF ਹਨ\V_VAUX ਤੇ\CC_CCD ਅਗਲੇ\RB ਕੁਝ\DM_DMQ ਵਰਿਆਂ\N_NN ਦੌਰਾਨ\N_NN ਐਨਾਲਾਗ\N_NN ਟਰਾਂਸਮੀਟਰਾਂ\N_NN ਬੰਦ\RB ਕਰਨ\N_NN ਵਾਲੇ\PSP ਹਨ\V_VAUX ।\RD_PUNC
PBSTD26	ਡਿਜ਼ਿਟਲ\N_NN ਸਿਗਨਲ\N_NN ਨੂੰ\PSP ਪ੍ਰਾਪਤ\N_NN ਕਰਨ\V_VM_VF ਲਈ\PSP ਪਹਿਲਾਂ\RB ਵਾਂਗ\RB ਹੀ\RP_RPD ਐਨਟੀਨਾ\N_NN ਲਾਉਣਾ\V_VM_VNG ਪੈਂਦਾ\V_VM_VF ਹੈ\V_VAUX ਪਰ\CC_CCD ਇਸ\DM_DMD ਦੁਆਰਾ\PSP ਪ੍ਰਾਪਤ\N_NN ਸਿਗਨਲ\N_NN ਸਾਫ਼\RB ਤੇ\CC_CCD ਉੱਤਮ\JJ ਦਰਜੇ\N_NN ਦਾ\PSP ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD27	ਇਸ\DM_DMD ਵਿੱਚ\PSP ਘਟੀਆ\JJ ਸਿਗਨਲ\N_NN ਨਹੀਂ\RP_NEG ਮਿਲਦਾ\V_VM_VF ।\RD_PUNC
PBSTD28	ਡਿਜੀਟਲ\N_NN ਸਿਗਨਲ\N_NN ਹੋਣ\N_NN ਕਾਰਨ\RB ਚਲਦੀ\V_VM_VF ਗੱਡੀ\N_NN ਵਿੱਚ\PSP ਵੀ\RP_RPD ਇਸ\DM_DMD ਸਰਵਿਸ\N_NN ਦੀ\PSP ਵਰਤੋਂ\N_NN ਕੀਤੀ\V_VM_VF ਜਾ\V_VM ਸਕੇਗੀ\V_VM_VF ।\RD_PUNC
PBSTD29	ਕਾਰ\N_NN ਜਾਂ\CC_CCD ਬੱਸ\N_NN ਵਿੱਚ\PSP ਸਿਗਨਲ\N_NN ਪ੍ਰਾਪਤ\N_NN ਕਰਨ\RB ਲਈ\PSP ਉੱਪਰ\RB ਇੱਕ\RB ਹਾਈ\N_NN ਗੇਨ\N_NN ਅਨਟੀਨਾ\N_NN ਲਗਾਉਣਾ\V_VM_VINF ਪਵੇਗਾ\V_VM_VF ਜੋ\N_NN ਤੇਜ਼\N_NN ਸਪੀਡ\N_NN ‘ਤੇ\N_NN ਜਾ\N_NN ਰਹੀ\V_VM_VF ਗੱਡੀ\N_NN ਵਿੱਚ\N_NN ਵੀ\RP_RPD ਸਾਫ਼-ਸੁਥਰਾ\N_NN ਸਿਗਨਲ\N_NN ਪ੍ਰਾਪਤ\N_NN ਕਰੇਗਾ\V_VM_VF ।\RD_PUNC
PBSTD30	ਜਿੱਥੇ\PR_PRL ਪਹਿਲਾਂ\RB ਚੱਲ\V_VM ਰਹੇ\V_VM_VF ਐਨਾਲਾਗ\N_NN ਟਰਾਂਸਮੀਟਰਾਂ\N_NN ਨੂੰ\PSP ਬੰਦ\RB ਕਰਨ\N_NN ਤਕ\PSP ਦੀ\PSP ਨੌਬਤ\N_NN ਆ\V_VM ਗਈ\V_VM_VF ਹੈ\V_VAUX ਉੱਥੇ\RB ਹੀ\RP_RPD ਡਿਜੀਟਲ\N_NN ਤਕਨੀਕ\N_NN ਦੇ\PSP ਆਉਣ\N_NN ਨਾਲ\PSP ਹੋਰ\RB ਟਰਾਂਸਮੀਟਰ\N_NN ਲਗਾਉਣ\V_VM_VF ਦੀ\PSP ਲੋੜ\N_NN ਪਵੇਗੀ\V_VM_VF ਤੇ\CC_CCD ਇਹ\DM_DMD ਪੁਰਾਣੀ\JJ ਤਰਨੀਕ\N_NN ਨਾਲੋਂ\PSP ਕਾਫ਼ੀ\RB ਸਸਤਾ\N_NN ਵੀ\RP_RPD ਪਵੇਗਾ\V_VM_VF ।\RD_PUNC
PBSTD31	ਇਸ\DM_DMD ਤਕਨੀਕ\N_NN ਦਾ\PSP ਪ੍ਰਸਾਰਣ\N_NN ਦੂਰਦਰਸ਼ਨ\N_NN ਦੁਆਰਾ\PSP ਦਿੱਲੀ\N_NNP ਵਿਖੇ\N_NN ਸੰਨ\N_NN 1999\QT_QTC ਵਿੱਚ\PSP ਸ਼ੁਰੂ\RB ਕੀਤਾ\V_VM_VF ਜਾ\V_VM_VF ਚੁੱਕਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD32	ਬਾਕੀ\RB ਮੈਟਰੋ\N_NN ਸ਼ਹਿਰਾਂ\N_NN ਕਲਕੱਤਾ\N_NNP ,\RD_PUNC ਚੇਨੱਈ\N_NNP ਤੇ\CC_CCD ਮੁੰਬਈ\N_NNP ਵਿਖੇ\PSP 26\QT_QTC ਜਨਵਰੀ\N_NN ਸੰਨ\N_NN 2003\QT_QTC ਨੂੰ\PSP ਸ਼ੁਰੂ\RB ਕੀਤਾ\V_VM_VF ਪਰ\CC_CCD ਲੋਕਾਂ\N_NN ਵਿੱਚ\PSP ਇਸ\DM_DMD ਪ੍ਰਤੀ\N_NN ਜਾਗ੍ਰਿਤੀ\N_NN ਨਾ\RP_NEG ਹੋਣ\N_NN ਕਾਰਨ\RB ਅਤੇ\CC_CCD ਸਿਗਨਲ\N_NN ਪ੍ਰਾਪਤ\N_NN ਕਰਨ\N_NN ਲਈ\PSP ਵਰਤੇ\V_VM_VF ਜਾਣ\V_VM_VF ਵਾਲੇ\PSP ਸੈਟ-ਟਾਪ-ਬਾਕਸ\N_NN (\RD_PUNC ਸਿਗਨਲ\N_NN ਲੈਣ\N_NN ਵਾਲਾ\N_NN ਡੱਬਾ\N_NN )\RD_PUNC ਉਪਲਬਧ\N_NN ਨਾ\RP_NEG ਹੋਣ\N_NN ਕਾਰਨ\RB ਇਨ੍ਹਾਂ\PR_PRL ਟਰਾਂਸਮੀਟਰਾਂ\N_NN ਦਾ\PSP ਬਹੁਤਾ\RB ਫ਼ਾਇਦਾ\RB ਨਹੀਂ\RP_NEG ਹੋਇਆ\V_VM_VF ।\RD_PUNC
PBSTD33	ਦੂਰਦਰਸ਼ਨ\N_NN ਨੂੰ\PSP ਚਾਹੀਦਾ\V_VM_VF ਸੀ\V_VAUX ਕਿ\CC_CCS ਪ੍ਰਸਾਰਣ\N_NN ਸ਼ੁਰੂ\RB ਕਰਨ\N_NN ਤੋਂ\PSP ਪਹਿਲਾਂ\RB ਸੈਟ-ਟਾਪ-ਬਾਕਸਾਂ\N_NN ਦਾ\PSP ਪ੍ਰਬੰਧ\N_NN ਕਰਦੇ\V_VM_VF ਤਾਂ\RP_RPD ਕਿ\CC_CCS ਇਹ\DM_DMD ਲੋਕਾਂ\N_NN ਵਿੱਚ\PSP ਹਰਮਨ\N_NN ਪਿਆਰਾ\N_NN ਹੋ\V_VAUX ਜਾਂਦਾ\V_VM_VF ਤੇ\CC_CCD ਲੋਕਾਂ\N_NN ਦੁਆਰਾ\PSP ਹੋਰ\RB ਸ਼ਹਿਰਾਂ\N_NN ਵਿੱਚ\PSP ਵੀ\RP_RPD ਅਜਿਹੇ\PR_PRL ਟਰਾਂਸਮੀਟਰਾਂ\N_NN ਲਾਉਣ\V_VM_VF ਦੀ\PSP ਮੰਗ\N_NN ਉੱਠਦੀ\V_VM_VF ।\RD_PUNC
