ID	Value
PBSPD11	ਇਹ\DM_DMD ਮੈਚ\N_NN 85\QT_QTC ਮਿੰਟਾਂ\N_NN ਤੱਕ\PSP ਚੱਲਿਆ\V_VM_VF |\RD_PUNC
PBSPD12	ਹੁਣ\RB ਅਗਲੇ\RB ਦੌਰ\N_NN `\RD_PUNC ਚ\V_VM_VF ਨਡਾਲ\N_NNP ਦਾ\PSP ਸਾਹਮਣਾ\N_NN ਅਰਜਨਟੀਨਾ\N_NNP ਦੇ\PSP ਹੀ\RP_RPD ਲਿਓਨਾਰਡੋ\N_NNP ਮੇਅਰ\N_NNP ਨਾਲ\PSP ਹੋਵੇਗਾ,\RD_PUNC ਜਿਸ\PR_PRL ਨੇ\PSP ਰੂਸ\N_NNP ਦੇ\PSP ਖਿਡਾਰੀ\N_NN ਆਂਦ੍ਰੇ\N_NNP ਕੁਜ਼ਨੇਤਸੋਵ\N_NNP ਨੂੰ\PSP 6-2,6-2\QT_QTC ਨਾਲ\PSP ਹਰਾਇਆ\V_VM_VF ਸੀ\V_VAUX |\RD_PUNC
PBSPD13	ਇਸ\PR_PRP ਤੋਂ\PSP ਪਹਿਲਾ\QT_QTO ਟੂਰਨਾਮੈਂਟ\N_NN `ਚ\PSP ਸਰਬਉੱਚ\JJ ਦਰਜਾ\N_NN ਪ੍ਰਾਪਕ\N_NN ਡੇਵਿਡ\N_NNP ਫੈਰਰ\N_NNP ਨੇ\PSP ਅਮਰੀਕੀ\JJ ਖਿਡਾਰੀ\N_NN ਵੇਨ\N_NNP ਓਡੇਸਿੰਕ\N_NNP ਨੂੰ\PSP 6-2\QT_QTC ,\RD_PUNC 6-1\QT_QTC ਨਾਲ\PSP ਹਰਾ\V_VM_VF ਕੇ\V_VM_VNF ਆਖਰੀ\RB ਅੱਠਾਂ\QT_QTC `ਚ\PSP ਪ੍ਰਵੇਸ਼\N_NN ਕਰ\V_VM ਲਿਆ\V_VM_VF |\RD_PUNC
PBSPD14	ਇਲਾਕੇ\N_NN ਦੀਆਂ\PSP ਸਮੂਹ\N_NN ਪੰਚਾਇਤਾਂ\N_NN ਦੇ\PSP ਸਹਿਯੋਗ\N_NN ਨਾਲ\PSP ਹਲਕਾ\N_NN ਇੰਚਾਰਜ\N_NN ਅਮਰਜੀਤ\N_NNP ਸਿੰਘ\N_NNP ਖ਼ਾਨਾ\N_NNP ਤੇ\PSP ਸੁਖਮਨ\N_NNP ਸਿੱਧੂ\N_NNP ਸੀਨੀਅਰ\N_NN ਯੂਥ\N_NN ਅਕਾਲੀ\N_NN ਆਗੂ\N_NN ਦੀ\PSP ਅਗਵਾਈ\N_NN ਹੇਠ\RB ਕਰਵਾਈਆਂ\V_VM_VF ਖੇਡਾਂ\N_NN ਦਮਦਮਾ\N_NNP ਸਾਹਿਬ\N_NNP ਦੀਆਂ\PSP ਤੇ\PSP ਕਬੱਡੀ\N_NN ਕੱਪ\N_NN ਅਮਿੱਟ\JJ ਛਾਪ\N_NN ਛੱਡ\V_VM ਗਿਆ\V_VM_VF |\RD_PUNC
PBSPD15	ਕਬੱਡੀ\N_NN 38\QT_QTC ਕਿਲੋ\N_NN `ਚ\PSP ਕੋਟਸ਼ਮੀਰ\N_NNP ਦੀ\PSP ਟੀਮ\N_NN ਪਹਿਲੇ\QT_QTO ,\RD_PUNC ਬਣਾਂਵਾਲੀ\N_NNP ਦੂਸਰੇ\QT_QTO ,\RD_PUNC ਕਬੱਡੀ\N_NN 58\QT_QTC `ਚ\PSP ਮਾਖਾ\N_NNP ਪਹਿਲੇ\QT_QTO ,\RD_PUNC ਕੁੱਤੀਵਾਲ\N_NNP ਖੁਰਦ\N_NNP ਦੂਸਰੇ\QT_QTO ,\RD_PUNC 75\QT_QTC ਕਿਲੋ\N_NN `ਚ\PSP ਰਾਈਆ\N_NNP ਪਹਿਲੇ\QT_QTO ਤੇ\PSP ਸੇਰੋਂ\N_NNP ਦੀ\PSP ਟੀਮ\N_NN ਦੂਸਰੇ\QT_QTO ਸਥਾਨ\N_NN `ਤੇ\PSP ਰਹੀ\V_VM_VF |\RD_PUNC
PBSPD16	ਕਬੱਡੀ\N_NN ਓਪਨ\N_NN ਵਿੱਚ\PSP ਫੱਕਰ\N_NNP ਝੰਡਾ\N_NNP ਬੀ\N_NNP ਨੇ\PSP ਪਹਿਲਾ\QT_QTO ਤੇ\N_NN ਫੱਕਰ\N_NNP ਝੰਡਾ\N_NNP ਏ\N_NNP ਨੇ\PSP ਕੱਪ\N_NN ਜਿੱਤ\V_VM ਕੇ\V_VM_VNF ਇੱਕ\QT_QTC ਲੱਖ\N_NN ਤੇ\PSP 75000\QT_QTC ਦੇ\PSP ਇਨਾਮ\N_NN `ਤੇ\PSP ਕਬਜ਼ਾ\N_NN ਕੀਤਾ\V_VM_VF |\RD_PUNC
PBSPD17	ਕਬੱਡੀ\N_NN ਓਪਨ\N_NN `ਚ\PSP ਬੈਸਟ\JJ ਰੇਡਰ\N_NN ਹਮੀਦੀ\N_NNP ਤੇ\PSP ਜਾਫੀ\N_NN ਹਰਦੇਵ\N_NNP ਝੰਡੇ\N_NNP ,\RD_PUNC 75\QT_QTC ਕਿੱਲੋ\N_NN `\RD_PUNC ਚ\PSP ਬੈਸਟ\JJ ਰੇਡਰ\N_NN ਕੰਤੀ\N_NNP ਰਾਈਆ\N_NNP ,\RD_PUNC ਜਾਫੀ\N_NN ਗੋਲਡੀ\N_NNP ਸਟਾਪਰ\N_NNP ਝੁਨੀਰ\N_NNP ਨੂੰ\PSP ਐਲਾਨਿਆ\V_VM_VF ਗਿਆ\V_VM_VF |\RD_PUNC
PBSPD18	ਆਸਟ੍ਰੇਲੀਆਈ\JJ ਕ੍ਰਿਕਟ\N_NN ਟੀਮ\N_NN ਨੇ\PSP ਉੱਪਲ\N_NNP ਸਥਿਤ\N_NN ਰਾਜੀਵ\N_NNP ਗਾਂਧੀ\N_NNP ਅੰਤਰਰਾਸ਼ਟਰੀ\N_NNP ਕ੍ਰਿਕਟ\N_NNP ਸਟੇਡੀਅਮ\N_NNP `ਚ\PSP ਭਾਰਤ\N_NNP ਨਾਲ\PSP ਜਾਰੀ\N_NN ਦੂਸਰੇ\QT_QTO ਟੈਸਟ\N_NN ਮੈਚ\N_NN ਦੇ\PSP ਪਹਿਲੇ\QT_QTO ਦਿਨ\N_NN ਆਪਣੀ\PR_PRF ਪਾਰੀ\N_NN 9\QT_QTC ਵਿਕਟਾਂ\N_NN ਦੇ\PSP ਨੁਕਸਾਨ\N_NN `ਤੇ\PSP 237\QT_QTC ਦੌੜਾਂ\N_NN `ਤੇ\PSP ਐਲਾਨ\N_NN ਦਿੱਤੀ\V_VM_VF |\RD_PUNC
PBSPD19	ਭਾਰਤੀ\N_NNP ਟੀਮ\N_NNP ਨੇ\PSP ਪਹਿਲੇ\QT_QTO ਦਿਨ\N_NN ਦਾ\PSP ਖੇਡ\N_NN ਖਤਮ\RB ਹੋਣ\V_VM_VNF ਤੱਕ\PSP ਬਿਨ੍ਹਾਂ\RP_NEG ਕਿਸੇ\PR_PRQ ਵਿਕਟ\N_NN ਦੇ\PSP ਨੁਕਸਾਨ\N_NN ਦੇ\PSP ਪੰਜ\QT_QTC ਦੌੜਾਂ\N_NN ਬਣਾਈਆਂ\V_VM_VF ਹਨ\V_VAUX |\RD_PUNC
PBSPD20	ਵਰਿੰਦਰ\N_NNP ਸਹਿਵਾਗ\N_NNP ਚਾਰ\QT_QTC ਤੇ\PSP ਮੁਰਲੀ\N_NNP ਵਿਜੇ\N_NNP ਬਿਨਾਂ\RP_NEG ਕੋਈ\DM_DMQ ਦੌੜ\N_NN ਬਣਾਏ\V_VM_VF ਕਰੀਜ\N_NN `ਤੇ\PSP ਡਟੇ\V_VM_VF ਹੋਏ\V_VM_VF ਹਨ\V_VAUX |\RD_PUNC
PBSPD21	ਕਪਤਾਨ\N_NN ਮਾਈਕਲ\N_NNP ਕਲਾਰਕ\N_NNP ਨੇ\PSP ਆਸਟ੍ਰੇਲੀਆ\N_NNP ਲਈ\PSP ਸਭ\QT_QTF ਤੋਂ\PSP ਵੱਧ\N_NN 91\QT_QTC ਦੌੜਾਂ\N_NN ਬਣਾਈਆਂ\V_VM_VF |\RD_PUNC
PBSPD22	ਜੇਮਸ\N_NNP ਪੀਟਰਸਨ\N_NNP ਇਕ\QT_QTC ਅਤੇ\CC_CCD ਜੋਵੀਅਰ\N_NNP ਡੋਰਥੀ\N_NNP ਬਿਨਾਂ\RP_NEG ਕੋਈ\DM_DMQ ਦੌੜ\N_NN ਬਣਾਏ\V_VM_VF ਅਜੇਤੂ\N_NN ਰਹੇ\V_VM_VF |\RD_PUNC
PBSPD23	ਚਾਹ\N_NN ਦੇ\PSP ਸਮੇਂ\N_NN ਤੋਂ\PSP ਬਾਅਦ\RB ਆਸਟ੍ਰੇਲੀਆ\N_NNP ਦੀ\PSP ਪਾਰ\N_NN ਲੜਖੜਾ\RB ਗਈ\V_VM_VF ਅਤੇ\CC_CCD ਉਸ\PR_PRP ਦੀਆਂ\PSP ਵਿਕਟਾਂ\N_NN ਲਗਾਤਾਰ\JJ ਡਿੱਗਦੀਆਂ\V_VM_VF ਰਹੀਆਂ\V_VM_VF |\RD_PUNC
PBSPD24	ਮੈਥਿਊ\N_NNP ਵੇਡ\N_NNP (\RD_SYM 62\N_NN )\RD_SYM ,\RD_SYM ਗਲੇਨ\N_NNP ਮੈਕਸਵੇਲ\N_NNP (\RD_SYM 13\QT_QTC )\RD_SYM ,\N_NN ਮੋਏਸਿਸ\N_NNP ਹੇਨਰਿਕਸ\N_NNP (\RD_SYM 5\QT_QTC )\RD_SYM ਅਤੇ\CC_CCD ਪੀਟਰ\N_NNP ਸਿਡਲ\N_NNP ਬਿਨਾਂ\RP_NEG ਕੋਈ\DM_DMQ ਦੌੜ\N_NN ਬਣਾਏ\V_VM_VF ਆਊਟ\N_NN ਹੋ\V_VM ਗਏ\V_VM |\RD_PUNC
PBSPD25	ਕਲਾਰਕ\N_NNP ਅਤੇ\CC_CCD ਵੇਡ\N_NNP ਦਰਮਿਆਨ\PSP 145\QT_QTC ਦੌੜਾਂ\N_NN ਦੀ\PSP ਮਹੱਤਵਪੂਰਨ\JJ ਸਾਂਝੇਦਾਰੀ\N_NN ਹੋਈ\V_VM_VF |\RD_PUNC
PBSPD26	ਭਾਰਤ\N_NNP ਲਈ\PSP ਭੁਵਨੇਸ਼ਵਰ\N_NNP ਕੁਮਾਰ\N_NNP ਅਤੇ\CC_CCD ਰਵਿੰਦਰ\N_NNP ਜਡੇਜਾ\N_NNP ਨੇ\PSP ਤਿੰਨ-ਤਿੰਨ\QT_QTC ਵਿਕਟਾਂ\N_NN ਝਟਕਾਈਆਂ\V_VM_VF ,\RD_PUNC ਜਦੋਂਕਿ\CC_CCS ਹਰਭਜਨ\N_NNP ਸਿੰਘ\N_NNP ਨੇ\PSP ਦੋ\QT_QTC ਅਤੇ\CC_CCD ਰਵਿੰਦਰ\N_NNP ਅਸ਼ਵਿਨ\N_NNP ਨੇ\PSP ਇਕ\QT_QTC ਵਿਕਟ\N_NN ਆਪਣੇ\PR_PRF ਨਾਂਅ\N_NN ਕੀਤੀ\V_VM_VF |\RD_PUNC
PBSPD27	ਇਸ\PR_PRP ਤੋਂ\PSP ਪਹਿਲਾਂ\RB ਟਾਸ\N_NN ਜਿੱਤ\V_VM ਕੇ\V_VM_VNF ਪਹਿਲਾ\QT_QTO ਬੱਲੇਬਾਜ਼ੀ\N_NN ਕਰਨ\N_NNP ਉਤਰੀ\N_NNP ਆਸਟ੍ਰੇਲੀਆ\N_NNP ਦੀ\PSP ਪਾਰੀ\N_NN ਦੀ\PSP ਸ਼ੁਰੂਆਤ\N_NN ਨਿਰਾਸ਼ਾਜਨਕ\JJ ਰਹੀ\V_VM_VF |\RD_PUNC
PBSPD28	ਤੇਜ਼\JJ ਗੇਂਦਬਾਜ਼\N_NN ਭੁਵਨੇਸ਼ਵਰ\N_NNP ਦੀ\PSP ਘਾਤਕ\JJ ਗੇਂਦਬਾਜ਼ੀ\N_NN ਦੇ\PSP ਸਾਹਮਣੇ\RB ਆਸਟ੍ਰੇਲੀਆ\N_NNP ਦੇ\PSP ਡੇਵਿਡ\N_NNP ਵਾਰਨਰ\N_NNP ਅਤੇ\CC_CCD ਏਡ\N_NNP ਕੋਵਾਨ\N_NNP ਦੀ\PSP ਸਲਾਮੀ\N_NN ਜੋੜੀ\N_NN ਜ਼ਿਆਦਾ\JJ ਸਮੇਂ\N_NN ਤੱਕ\PSP ਨਹੀਂ\RP_NEG ਟਿਕ\V_VM ਸਕੀ\V_VM_VF |\RD_PUNC
PBSPD29	ਪਹਿਲਾ\QT_QTO ਵਿਕਟ\N_NN ਵਾਰਨਰ\N_NNP ਦੇ\PSP ਰੂਪ\N_NN `ਚ\PSP ਡਿੱਗਿਆ\V_VM_VF ,\RD_PUNC ਜੋ\DM_DMR ਛੇ\QT_QTC ਦੌੜਾਂ\N_NN ਬਣਾ\V_VM_VF ਕੇ\V_VM_VNF ਭੁਵਨੇਸ਼ਵਰ\N_NNP ਦੀ\PSP ਗੇਂਦ\N_NN `ਤੇ\PSP ਆਊਟ\N_NN ਹੋਇਆ\V_VM_VF |\RD_PUNC
PBSPD30	ਕੋਵਾਨ\N_NNP ਵੀ\RP_RPD 4\QT_QTC ਦੌੜਾਂ\N_NN `ਤੇ\PSP ਭੁਵਨੇਸ਼ਵਰ\N_NNP ਦੀ\PSP ਗੇਂਦ\N_NN `ਤੇ\PSP ਆਊਟ\N_NN ਹੋਇਆ\V_VM_VF |\RD_PUNC
PBSPD31	ਇਸ\PR_PRP ਦੇ\PSP ਬਾਅਦ\RB ਵਾਟਸਨ\N_NNP 23\QT_QTC ਦੌੜਾਂ\N_NN ਬਣਾ\V_VM_VF ਕੇ\V_VM_VNF ਅਤੇ\CC_CCD ਹਿਊਜ਼\N_NN 19\QT_QTC ਦੌੜਾਂ\N_NN ਬਣਾ\N_NN ਕੇ\V_VM_VNF ਆਊਟ\N_NN ਹੋ\V_VM ਗਿਆ\V_VM_VF |\RD_PUNC
PBSPD32	ਸੁਰਜੀਤ\N_NNP ਹਾਕੀ\N_NNP ਸੁਸਾਇਟੀ\N_NNP ਦੀਆਂ\PSP ਹਾਕੀ\N_NN ਪ੍ਰਤੀ\PSP ਸੇਵਾਵਾਂ\N_NN ਬਹੁਤ\QT_QTF ਹੀ\RP_RPD ਸ਼ਲਾਘਾਯੋਗ\JJ ਹਨ\V_VAUX |\RD_PUNC
PBSPD33	ਸੁਸਾਇਟੀ\N_NN ਵੱਲੋਂ\PSP ਭਵਿੱਖ\N_NN `ਚ\PSP ਨੌਜਵਾਨਾਂ\N_NN ਨੂੰ\PSP ਹਾਕੀ\N_NN ਵੱਲ\PSP ਉਤਸ਼ਾਹਿਤ\JJ ਕਰਨ\V_VM_VNF ਦੇ\PSP ਨਾਲ-ਨਾਲ\RB ਕੁੜੀਆਂ\N_NN ਨੂੰ\PSP ਵੀ\RP_RPD ਹਾਕੀ\N_NN ਵੱਲ\PSP ਪ੍ਰੇਰਿਤ\N_NN ਕਰਨ\V_VM_VNF ਲਈ\PSP ਵਿਸ਼ੇਸ਼\JJ ਯਤਨ\N_NN ਕੀਤੇ\V_VM_VF ਜਾਣਗੇ\V_VM_VF |\RD_PUNC
PBSPD34	ਵਿਸ਼ਵ\N_NN ਦੇ\PSP ਸਾਬਕਾ\JJ ਨੰਬਰ\N_NN ਇੱਕ\QT_QTC ਖਿਡਾਰੀ\N_NN ਸਪੇਨ\N_NNP ਦੇ\PSP ਰਾਫੇਲ\N_NNP ਨਡਾਲ\N_NNP ਨੇ\PSP ਮੈਕਸੀਕਨ\N_NNP ਓਪਨ\N_NNP ਟੈਨਿਸ\N_NNP ਟੂਰਨਾਮੈਂਟ\N_NNP ਜਿੱਤ\V_VM ਲਿਆ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBSPD35	ਅੱਜ\RB ਖੇਡੇ\N_NN ਗਏ\V_VM_VF ਫਾਈਨਲ\JJ ਮੁਕਾਬਲੇ\N_NN ਵਿਚ\PSP ਉਨ੍ਹਾਂ\PR_PRP ਨੇ\PSP ਤਿੰਨ-ਵਾਰ\RB ਦੇ\PSP ਚੈਂਪੀਅਨ\N_NN ਆਪਣੇ\PR_PRF ਹੀ\RP_RPD ਦੇਸ਼\N_NN ਦੇ\PSP ਡੇਵਿਡ\N_NNP ਫੇਰਰ\N_NNP ਨੂੰ\PSP ਸਿੱਧੇ\JJ ਸੈੱਟਾਂ\N_NN ਵਿਚ\PSP 6-0,\RD_PUNC 6-2\QT_QTC ਨਾਲ\PSP ਹਰਾਇਆ\V_VM_VF |\RD_PUNC
PBSPD36	ਨਡਾਲ\N_NNP ਦਾ\PSP ਇਹ\PR_PRP 38ਵਾਂ\QT_QTO ਕਲੇਅ\N_NNP ਕੋਰਟ\N_NNP ਖਿਤਾਬ\N_NNP ਹੈ\V_VAUX |\RD_PUNC
PBSPD37	ਛੇ\QT_QTC ਮਹੀਨਿਆਂ\N_NN ਬਾਅਦ\RB ਸੱਟ\N_NN ਤੋਂ\PSP ਉਭਰ\V_VM ਕੇ\V_VM_VNF ਕੋਰਟ\N_NN `ਚ\PSP ਵਾਪਸੀ\N_NN ਕਰਨ\V_VM_VNF ਤੋਂ\PSP ਬਾਅਦ\RB ਨਡਾਲ\N_NNP ਦੀ\PSP ਇਹ\PR_PRP ਲਗਾਤਾਰ\RB ਦੂਜੀ\QT_QTO ਖਿਤਾਬੀ\JJ ਜਿੱਤ\N_NN ਹੈ\V_VAUX |\RD_PUNC
PBSPD38	ਇਸ\PR_PRP ਤੋਂ\PSP ਪਹਿਲਾਂ\RB 17\QT_QTC ਫਰਵਰੀ\N_NNP ਨੂੰ\PSP ਉਨ੍ਹਾਂ\PR_PRP ਨੇ\PSP ਸਾਓ\N_NNP ਪਾਓਲੋ\N_NNP ਖਿਤਾਬ\N_NNP ਵੀ\RP_RPD ਜਿੱਤਿਆ\V_VM_VF ਸੀ\V_VAUX |\RD_PUNC
